complexity,loss,score,equation,sympy_format,lambda_format
1,2410.2666,0.0,x0,x0,PySRFunction(X=>x0)
2,1680.9016,0.3604070476632155,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,712.49426,0.42915686956995647,exp(x0) * x0,x0*exp(x0),PySRFunction(X=>x0*exp(x0))
5,149.1103,1.5640855554317161,(x0 + x0) ^ x0,(x0 + x0)**x0,PySRFunction(X=>(x0 + x0)**x0)
6,4.080423,3.5984856410256634,exp(x0) * (x0 + x0),(x0 + x0)*exp(x0),PySRFunction(X=>(x0 + x0)*exp(x0))
7,4.0804176,1.3233930828374018e-06,exp(x0 + log(x0 + x0)),2*x0*exp(x0),PySRFunction(X=>2*x0*exp(x0))
8,0.46940836,2.1624815218731768,exp((x0 + x0) - cos(sin(x0))),exp(x0 + x0 - cos(sin(x0))),PySRFunction(X=>exp(x0 + x0 - cos(sin(x0))))
9,0.36364004,0.2553086159759508,x0 + (5.215693 ^ x0),5.215693**x0 + x0,PySRFunction(X=>5.215693**x0 + x0)
10,0.12529896,1.0654619154647833,(x0 * 2.0805113) * exp(x0),x0*2.0805113*exp(x0),PySRFunction(X=>x0*2.0805113*exp(x0))
11,0.064676546,0.6613039298653097,((5.113212 ^ x0) + x0) + x0,5.113212**x0 + x0 + x0,PySRFunction(X=>5.113212**x0 + x0 + x0)
12,0.015233014,1.445933585711007,(exp(x0) * (x0 / 0.46005258)) - x0,x0*exp(x0)/0.46005258 - x0,PySRFunction(X=>x0*exp(x0)/0.46005258 - x0)
14,0.014341218,0.030163638704223217,((x0 + x0) * (exp(x0) + log(x0))) - exp(cos(log(x0))),2*x0*(exp(x0) + log(x0)) - exp(cos(log(x0))),PySRFunction(X=>2*x0*(exp(x0) + log(x0)) - exp(cos(log(x0))))
15,0.0072878795,0.6769251430105764,cos(x0 / exp(x0)) * ((exp(x0) - cos(x0)) * (x0 + x0)),(x0 + x0)*(exp(x0) - cos(x0))*cos(x0/exp(x0)),PySRFunction(X=>(x0 + x0)*(exp(x0) - cos(x0))*cos(x0/exp(x0)))
16,0.0011102805,1.8815999396894332,x0 * ((exp(x0) + exp(x0)) + cos(2.4720979 * x0)),x0*(exp(x0) + exp(x0) + cos(2.4720979*x0)),PySRFunction(X=>x0*(exp(x0) + exp(x0) + cos(2.4720979*x0)))
18,0.00054323283,0.3574149762613137,((exp(x0) * (x0 + x0)) + x0) * sin(sin(0.67800516) * x0),(x0 + (x0 + x0)*exp(x0))*sin(x0*sin(0.67800516)),PySRFunction(X=>(x0 + (x0 + x0)*exp(x0))*sin(x0*sin(0.67800516)))
19,0.0002607971,0.7337953022037328,((3.3644955 + x0) * (exp(x0) + log(x0))) - 13.402095,(x0 + 3.3644955)*(exp(x0) + log(x0)) - 13.402095,PySRFunction(X=>(x0 + 3.3644955)*(exp(x0) + log(x0)) - 13.402095)
21,6.854397e-05,0.6681336366043273,((exp(x0) * (x0 / 0.4595605)) - x0) - (cos(exp(x0)) / (x0 / sin(x0))),x0*exp(x0)/0.4595605 - x0 - cos(exp(x0))/(x0/sin(x0)),PySRFunction(X=>x0*exp(x0)/0.4595605 - x0 - cos(exp(x0))/(x0/sin(x0)))
22,2.18963e-05,1.1411577643729724,(((x0 / 0.4595605) * exp(x0)) - x0) - (cos(exp(x0)) / ((x0 ^ x0) / x0)),x0*exp(x0)/0.4595605 - x0 - cos(exp(x0))/(x0**x0/x0),PySRFunction(X=>x0*exp(x0)/0.4595605 - x0 - cos(exp(x0))/(x0**x0/x0))
