complexity,loss,score,equation,sympy_format,lambda_format
1,0.046227347,0.0,x0,x0,PySRFunction(X=>x0)
7,0.045693103,0.0019373636502916312,x0 * 0.9768864,x0*0.9768864,PySRFunction(X=>x0*0.9768864)
8,0.045154616,0.011854855848567821,sin(x0) + sin(x0 - sin(x0)),sin(x0) + sin(x0 - sin(x0)),PySRFunction(X=>sin(x0) + sin(x0 - sin(x0)))
9,0.040547337,0.10762240522991137,(-0.030427625 / x0) + x0,x0 - 0.030427625/x0,PySRFunction(X=>x0 - 0.030427625/x0)
10,0.0019942983,3.012177847247805,x0 + sin(0.0074384375 ^ x0),x0 + sin(0.0074384375**x0),PySRFunction(X=>x0 + sin(0.0074384375**x0))
11,0.001994062,0.00011849481115156499,x0 + sin(sin(0.0074384375) ^ x0),x0 + sin(sin(0.0074384375)**x0),PySRFunction(X=>x0 + sin(sin(0.0074384375)**x0))
14,0.001487382,0.09771874559205186,(sin(0.0074384375 ^ x0) / cos(exp(x0))) + x0,x0 + sin(0.0074384375**x0)/cos(exp(x0)),PySRFunction(X=>x0 + sin(0.0074384375**x0)/cos(exp(x0)))
16,0.00041748572,0.635261233214471,sin(0.009906441 ^ x0) + (-0.08619397 + x0),x0 + sin(0.009906441**x0) - 0.08619397,PySRFunction(X=>x0 + sin(0.009906441**x0) - 0.08619397)
17,0.00030301223,0.3204771723820321,sin(sin(0.00990824 ^ x0)) + (-0.084394164 + x0),x0 + sin(sin(0.00990824**x0)) - 0.084394164,PySRFunction(X=>x0 + sin(sin(0.00990824**x0)) - 0.084394164)
20,2.8376784e-05,0.7894006072197405,x0 - (sin(0.07239945 ^ x0) * (x0 * (x0 + 1.2368276))),-x0*(x0 + 1.2368276)*sin(0.07239945**x0) + x0,PySRFunction(X=>-x0*(x0 + 1.2368276)*sin(0.07239945**x0) + x0)
25,2.1373464e-05,0.056684238696042624,(x0 - (0.057354286 / sin(x0))) + (-0.015061705 / (cos(0.83711326) + x0)),x0 - 0.057354286/sin(x0) - 0.015061705/(x0 + cos(0.83711326)),PySRFunction(X=>x0 - 0.057354286/sin(x0) - 0.015061705/(x0 + cos(0.83711326)))
