Model,MSE_Train,NMSE_Train
Model_1,0.002724472972881088,0.04622735141966938
Model_2,0.0026929866804937357,0.04569310941485573
Model_3,0.002661249776869511,0.04515461517710311
Model_4,0.0023897141789360576,0.04054734924583353
Model_5,0.00011753883833764029,0.0019943340379508165
Model_6,0.00011752456898822418,0.001994091923517473
Model_7,8.765462156156459e-05,0.0014872751665433496
Model_8,2.460657659356848e-05,0.00041751079006778177
Model_9,1.7858743532562743e-05,0.00030301728863197573
Model_10,1.6724555531455843e-06,2.8377301356482523e-05
Model_11,1.2597074979516987e-06,2.1374020507248852e-05
