Complexity,Loss,Equation
1,0.02729803058198526,"-0.7604929246424355"
4,0.0006974095832066696,"0.06357649991185271 - cos(x0)"
6,0.00037922361143141286,"cos(-1.0891518592888396 * x0) / -1.0432997134054283"
7,0.00030572104114331283,"-1.8255689603185026 - (cos(cos(x0)) * -1.5854278667658872)"
9,0.0003054333231772393,"(sin(sin(x0)) * (x0 * 0.6796899046102776)) - 0.9689340026681343"
10,0.00012975596675041847,"sin((x0 * 1.0881244843666165) - 1.2804683137438189) + (x0 * -0.27630840905789344)"
12,1.9998288285095903e-5,"-0.7915651463560931 - (cos(-0.9913284491178763 + x0) * ((-0.6140168964567709 * x0) - -0.31583135546786556))"
14,1.7353516691601897e-6,"((x0 * -0.30863915781044543) * (0.9110222211450728 + x0)) + sin((1.410274847432367 * x0) - 1.3231138348201232)"
15,1.7352140778532977e-6,"sin((1.4099214933677464 * x0) - 1.3230091606149148) + ((x0 * sin(-0.31338949766674107)) * (x0 + 0.9123127794570558))"
16,7.246484023769812e-7,"sin((x0 * 1.3943820650933905) - 1.3028679060885877) + ((-0.287808305798636 * (1.0297514541128732 + x0)) * (x0 + 0.01712381503962063))"
19,7.24263886032216e-7,"(((x0 + 1.0313984220130634) * -0.2875312450143162) * ((x0 - 0.26591829008081513) - sin(-0.28718905479920936))) + sin((x0 * 1.394148050272714) - 1.3026037707727145)"
20,1.6065228334133985e-7,"(-0.7148101422584935 + ((x0 + -0.027598567769953362) * (x0 * 0.1467803360423903))) - (cos(x0 + x0) * ((x0 * -0.08117248500908661) - -0.2551424373277143))"
21,1.6060440396271685e-7,"(-0.7149087735891724 + ((x0 * 0.14693937546701083) * (-0.02755953290367253 + x0))) - (((-0.08116656251375878 * x0) - sin(-0.25788789860222794)) * cos(x0 + x0))"
22,1.6060282970451713e-7,"((x0 * (0.1469781134569875 * x0)) + ((x0 * -0.004049375990921395) + -0.7149337613858625)) - (((x0 * -0.08116735628016049) - -0.25501252101129884) * cos(x0 + x0))"
23,1.4644909210990833e-7,"((-0.807262918627321 - (0.004043795035781598 * x0)) + ((0.32976582657746295 * x0) * sin(x0))) - (((x0 * -0.08115665792610233) - -0.16260412398255758) * cos(x0 + x0))"
24,1.4377088136001647e-7,"((-0.7148673215711322 + (-2.1747141241987738e-5 / x0)) + ((x0 * 0.14685971056239122) * (x0 + -0.027197714964739838))) - (cos(x0 + x0) * ((-0.08132449510069535 * x0) - -0.25506157451870815))"
25,1.435272590980278e-7,"(((-2.2248681368174753e-5 / x0) + -0.7152849799772601) + ((x0 + -0.027052678787320223) * (0.1475158721740935 * x0))) - (cos(x0 + x0) * ((-0.08136445114843889 * x0) - sin(-0.2574607218246729)))"
27,1.4349964874285345e-7,"(((0.1474175726142852 * x0) * (-0.027059818508517637 + x0)) + ((-0.7155105027182002 * 0.9995961307137159) - (2.222894761483815e-5 / x0))) - (((-0.08135906345243464 * x0) - sin(-0.25752965695206054)) * cos(x0 + x0))"
