0,1,2,3
0.21953607143167564,0.18976441799248045,0.18386999023186812,0.22543049919228864
0.12041947108590301,0.1968966208078995,0.0991618106754606,0.23009019243420137
0.08153840842225102,0.20303101938981793,0.062367732547761845,0.2342513318351016
0.025665331001248903,0.10008342880370247,0.008504977732771035,0.13648254032964213
0.05343868346988234,0.019147186689090878,0.0442384149949655,0.002287590056335276
0.028285792252475073,0.0241704693054432,0.019586336687670958,0.005721572047231671
0.006209831615610728,0.013426143665469903,0.015213637996634999,0.019471691293874827
0.009143259642678148,0.017672147021919882,0.0013461276920680998,0.01230871318598159
0.007408015561575887,0.008452200707133484,0.00663847391103789,0.003715249056858383
0.010225742539577753,0.0036226309643667687,0.0016758086833177366,0.003614442769225956
0.002415593478949596,0.0020718688496810245,0.006730370208391179,0.0009704070004843413
0.00030670059392390314,0.004367911950000192,0.00010376226305464087,0.004133632432901102
0.0010820818371122254,0.0030272213874791287,0.0007828023122151695,0.001997770259162923
0.003086605159400735,0.00012253211872081948,0.0020713948641668534,0.0006366873135190687
0.00028319986677183273,0.00012226366826073587,0.0003247057241320128,7.186135947367944e-05
