Model,MSE_Train,NMSE_Train
Model_1,0.7983969203961832,3.792913090117515
Model_2,0.3966649103216222,1.884420508539281
Model_3,0.07000034225947403,0.33254789401857343
Model_4,0.02626463384967545,0.12477437098097034
Model_5,0.01975421625968973,0.09384558422295691
Model_6,0.017396787981112,0.08264624170496014
Model_7,0.009104373266562497,0.04325179075456006
Model_8,0.0004879871604222581,0.0023182615579934885
Model_9,0.00048798716042275706,0.0023182615579958586
Model_10,0.0003238900411867811,0.0015386917779773492
Model_11,0.0002388135527874949,0.001134522224879927
Model_12,0.0001654196765341657,0.0007858528013586282
Model_13,5.268585639025614e-05,0.0002502926417445252
Model_14,2.7199862720899072e-05,0.0001292173262796452
Model_15,1.0409491791810956e-05,4.945196639666216e-05
Model_16,1.0393316509930603e-05,4.937512311631749e-05
