gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0,0.000117361033412364,-4.81941665166502e-10
0.006,0.05,1.01469327376744,1.92362956670073,0,0.000117361033412364,-4.81941665166502e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0,0.000117361033412364,-4.82263814976295e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0,0.000117361033412364,-4.81941665166502e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0,0.000117361033412364,-4.81941665166502e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0,0.000117361033412364,-4.81941665166502e-10
0.006,0.05,1.01469327376744,1.92362956670073,0,0.000117361033412364,-4.81941665166502e-10
0.006,0.05,1.01469327376744,1.92362956670073,0,0.000117361033412364,-4.81941665166502e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0,0.000117361033412364,-4.81941665166502e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0,0.000117361033412364,-4.81941665166502e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0,0.000117361033412364,-4.81941665166502e-10
0.006,0.05,1.01469327376744,1.92362956670073,0,0.000117361033412364,-4.81941665166502e-10
0.006,0.05,1.01469327376744,1.92362956670073,0.000117361033412364,0,4.82036316303049e-10
0.006,0.05,1.01469327376744,1.92362956670073,0,0.000117361033412364,-4.81941665166502e-10
0.006,0.05,1.01469327376744,1.92362956670073,2.14657735479223e-05,1.11153438825717e-05,4.24932893478096e-11
0.006,0.05,1.01469327376744,1.92362956670073,1.44568077064485e-05,3.21154798971002e-07,5.80935519687557e-11
0.006,0.05,1.01469327376744,1.92362956670073,3.31829437484794e-06,1.91124161505738e-06,5.75568203316665e-12
0.006,0.05,1.01469327376744,1.92362956670073,1.44568077064485e-05,1.42198208980133e-05,9.76784667461384e-13
0.006,0.05,1.01469327376744,1.92362956670073,0,1.91124161505738e-06,-7.82024751129061e-12
0.006,0.05,1.01469327376744,1.92362956670073,1.11153438825717e-05,8.26460504079701e-05,-2.93722505855067e-10
0.006,0.05,1.01469327376744,1.92362956670073,8.71790599668458e-07,3.21154798971002e-07,2.26298242464567e-12
0.006,0.05,1.01469327376744,1.92362956670073,2.74759219712096e-06,0,1.12095343633648e-11
0.006,0.05,1.01469327376744,1.92362956670073,1.61701709564327e-06,4.26168523106947e-06,-1.08579240046007e-11
0.006,0.05,1.01469327376744,1.92362956670073,1.61701709564327e-06,8.71790599668458e-07,3.06284908449514e-12
0.006,0.05,1.01469327376744,1.92362956670073,6.69177554230959e-06,8.26460504079701e-05,-3.11889078315242e-10
0.006,0.05,1.01469327376744,1.92362956670073,0,4.26168523106947e-06,-1.74969062866289e-11
0.006,0.05,1.01469327376744,1.92362956670073,6.9028670808328e-06,2.74759219712096e-06,1.70625326060334e-11
0.006,0.05,1.01469327376744,1.92362956670073,0,1.36805711543367e-05,-5.61948602771434e-11
0.006,0.05,1.01469327376744,1.92362956670073,2.05709951751482e-06,2.74759219712096e-06,-2.83518965357772e-12
0.006,0.05,1.01469327376744,1.92362956670073,1.34791588309045e-06,0,5.54847264128791e-12
0.006,0.05,1.01469327376744,1.92362956670073,3.588000081336e-07,1.61905487081984e-05,-6.50288428313449e-11
0.006,0.05,1.01469327376744,1.92362956670073,6.9028670808328e-06,1.44568077064485e-05,-3.10253536890244e-11
0.006,0.05,1.01469327376744,1.92362956670073,4.26168523106947e-06,1.61905487081984e-05,-4.90148881085769e-11
0.006,0.05,1.01469327376744,1.92362956670073,2.74759219712096e-06,9.46350925093585e-06,-2.75753558113959e-11
0.006,0.05,1.01469327376744,1.92362956670073,2.05709951751482e-06,1.05330200163965e-05,-3.48275215865604e-11
0.006,0.05,1.01469327376744,1.92362956670073,0,6.9028670808328e-06,-2.83661563031631e-11
0.006,0.05,1.01469327376744,1.92362956670073,4.26168523106947e-06,3.09563740666713e-07,1.62287941399881e-11
0.006,0.05,1.01469327376744,1.92362956670073,1.05330200163965e-05,8.26460504079701e-05,-2.96113968229853e-10
0.006,0.05,1.01469327376744,1.92362956670073,1.87199768022004e-06,0,7.62601070158072e-12
0.006,0.05,1.01469327376744,1.92362956670073,1.44568077064485e-05,1.11153438825717e-05,1.37195064961775e-11
0.006,0.05,1.01469327376744,1.92362956670073,2.74759219712096e-06,1.36805711543367e-05,-4.49082876974704e-11
0.006,0.05,1.01469327376744,1.92362956670073,0,1.11153438825717e-05,-4.56296367446499e-11
0.006,0.05,1.01469327376744,1.92362956670073,8.87298131019461e-06,1.42198208980133e-05,-2.19597077309139e-11
0.006,0.05,1.01469327376744,1.92362956670073,4.26168523106947e-06,8.87298131019461e-06,-1.89424755948121e-11
0.006,0.05,1.01469327376744,1.92362956670073,5.3103417682646e-06,1.05028425643597e-06,1.74654731717533e-11
0.006,0.05,1.01469327376744,1.92362956670073,8.55175572108173e-06,5.66223124245438e-06,1.18645554690198e-11
0.006,0.05,1.01469327376744,1.92362956670073,6.18563022876372e-06,2.13494145264431e-06,1.67532576926605e-11
0.006,0.05,1.01469327376744,1.92362956670073,1.6381869046035e-05,2.41877433233511e-05,-3.20491424530451e-11
0.006,0.05,1.01469327376744,1.92362956670073,2.57962232086733e-05,5.91444493573431e-05,-1.36927083518114e-10
0.006,0.05,1.01469327376744,1.92362956670073,2.14630672275736e-06,2.13494145264431e-06,4.70931571256865e-14
0.006,0.05,1.01469327376744,1.92362956670073,1.55972812032189e-05,2.96712328030934e-06,5.18419667947136e-11
0.006,0.05,1.01469327376744,1.92362956670073,2.14630672275736e-06,8.55175572108173e-06,-2.66563759588568e-11
0.006,0.05,1.01469327376744,1.92362956670073,5.3103417682646e-06,1.55972812032189e-05,-4.22554437494718e-11
0.006,0.05,1.01469327376744,1.92362956670073,2.14630672275736e-06,6.18563022876372e-06,-1.65843356330298e-11
0.006,0.05,1.01469327376744,1.92362956670073,3.60136299500968e-06,5.66223124245438e-06,-8.46121521872145e-12
0.006,0.05,1.01469327376744,1.92362956670073,1.8207202424834e-05,1.79721629745192e-05,9.68287418811072e-13
0.006,0.05,1.01469327376744,1.92362956670073,1.66505352889239e-05,5.91444493573431e-05,-1.74486570600421e-10
0.006,0.05,1.01469327376744,1.92362956670073,5.66223124245438e-06,6.18563022876372e-06,-2.14833635055e-12
0.006,0.05,1.01469327376744,1.92362956670073,3.60136299500968e-06,6.18563022876372e-06,-1.0742955578708e-11
0.006,0.05,1.01469327376744,1.92362956670073,1.55972812032189e-05,2.01348404601577e-05,-1.86412044340852e-11
0.006,0.05,1.01469327376744,1.92362956670073,2.96712328030934e-06,5.66223124245438e-06,-1.10653568986292e-11
0.006,0.05,1.01469327376744,1.92362956670073,6.18563022876372e-06,1.8207202424834e-05,-4.93180749299945e-11
0.006,0.05,1.01469327376744,1.92362956670073,3.19665965321158e-06,2.96712328030934e-06,9.42299450339773e-13
0.006,0.05,1.01469327376744,1.92362956670073,1.55972812032189e-05,1.79721629745192e-05,-9.72957380372633e-12
0.006,0.05,1.01469327376744,1.92362956670073,3.16257824950689e-06,5.66223124245438e-06,-1.03904248350914e-11
0.006,0.05,1.01469327376744,1.92362956670073,2.14630672275736e-06,2.96712328030934e-06,-3.36891184583953e-12
0.006,0.05,1.01469327376744,1.92362956670073,2.13494145264431e-06,1.19001775822069e-05,-4.01103406148487e-11
0.006,0.05,1.01469327376744,1.92362956670073,3.60136299500968e-06,1.6381869046035e-05,-5.21422120245556e-11
0.006,0.05,1.01469327376744,1.92362956670073,2.01348404601577e-05,6.18563022876372e-06,5.72745077698961e-11
0.006,0.05,1.01469327376744,1.92362956670073,3.60136299500968e-06,2.57962232086733e-05,-9.10667303163746e-11
0.006,0.05,1.01469327376744,1.92362956670073,2.13494145264431e-06,2.14630672275736e-06,-7.36282443084985e-13
0.006,0.05,1.01469327376744,1.92362956670073,6.18563022876372e-06,2.57962232086733e-05,-8.05279648341305e-11
0.006,0.05,1.01469327376744,1.92362956670073,5.71052308435181e-06,2.57962232086733e-05,-8.2479131391321e-11
0.006,0.05,1.01469327376744,1.92362956670073,1.55972812032189e-05,1.66505352889239e-05,-4.31768687199373e-12
0.006,0.05,1.01469327376744,1.92362956670073,8.61662270586158e-06,8.93853008932528e-06,-1.32013711389567e-12
0.006,0.05,1.01469327376744,1.92362956670073,4.37428287838195e-05,1.12073229081243e-05,1.33187401907055e-10
0.006,0.05,1.01469327376744,1.92362956670073,9.20960143022217e-06,8.61662270586158e-06,2.43832062200879e-12
0.006,0.05,1.01469327376744,1.92362956670073,6.33319417909462e-06,2.22645894348875e-06,1.6850482163468e-11
0.006,0.05,1.01469327376744,1.92362956670073,4.37428287838195e-05,7.69585052153559e-06,1.47993940809108e-10
0.006,0.05,1.01469327376744,1.92362956670073,1.12073229081243e-05,5.13597009523195e-06,2.49447791917627e-11
0.006,0.05,1.01469327376744,1.92362956670073,8.61662270586158e-06,6.33319417909462e-06,9.38670458986101e-12
0.006,0.05,1.01469327376744,1.92362956670073,1.31063019157583e-05,5.73855485969471e-06,3.02308015014261e-11
0.006,0.05,1.01469327376744,1.92362956670073,2.99899731158781e-06,1.71367638134277e-05,-5.79812622847036e-11
0.006,0.05,1.01469327376744,1.92362956670073,2.12926027477342e-05,2.57712356851039e-05,-1.83838127432444e-11
