gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0,0.000107519412299527,-4.41510840205109e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0,0.000107519412299527,-4.41510840205109e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0,0.000107519412299527,-4.41510840205109e-10
0.008,0.05,1.22180294888755,1.92362956670073,0,0.000107519412299527,-4.41510840205109e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0,0.000107519412299527,-4.41510840205109e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0,0.000107519412299527,-4.41510840205109e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0,0.000107519412299527,-4.41510840205109e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0,0.000107519412299527,-4.41510840205109e-10
0.008,0.05,1.22180294888755,1.92362956670073,0,0.000107519412299527,-4.41510840205109e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0,0.000107519412299527,-4.41510840205109e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0.000107519412299527,0,4.41188608096482e-10
0.008,0.05,1.22180294888755,1.92362956670073,0,0.000107519412299527,-4.41510840205109e-10
0.008,0.05,1.22180294888755,1.92362956670073,0,0.000107519412299527,-4.41510840205109e-10
0.008,0.05,1.22180294888755,1.92362956670073,1.23507081691439e-05,1.47757922252188e-06,4.46465503325796e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.50839162886789e-06,0,1.02633614457571e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.71025858547485e-06,1.2320171688345e-06,1.96707575157642e-12
0.008,0.05,1.22180294888755,1.92362956670073,9.54112871570213e-06,1.88202391304831e-06,3.12534986428714e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.93844906289858e-07,1.92337376234529e-05,-7.78703177643205e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.88202391304831e-06,9.54112871570213e-06,-3.14912077632323e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.00691598315147e-05,3.88571708427541e-06,2.53960596050864e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.93844906289858e-07,1.28324332233096e-05,-5.15529867921782e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.71025858547485e-06,7.97213535673235e-07,3.74146936937679e-12
0.008,0.05,1.22180294888755,1.92362956670073,2.50839162886789e-06,0,1.03168762156979e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.50839162886789e-06,2.93844906289858e-07,9.10831523630963e-12
0.008,0.05,1.22180294888755,1.92362956670073,3.88571708427541e-06,7.97213535673235e-07,1.26561859913971e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.00691598315147e-05,9.54112871570213e-06,2.17213664762018e-12
0.008,0.05,1.22180294888755,1.92362956670073,2.30754746390465e-06,2.93844906289858e-07,8.28225771948447e-12
0.008,0.05,1.22180294888755,1.92362956670073,1.71025858547485e-06,0,6.93160758451049e-12
0.008,0.05,1.22180294888755,1.92362956670073,1.23507081691439e-05,2.50839162886789e-06,4.04121013594688e-11
0.008,0.05,1.22180294888755,1.92362956670073,3.88571708427541e-06,2.83242824725566e-07,1.47917587934886e-11
0.008,0.05,1.22180294888755,1.92362956670073,0,7.97213535673235e-07,-3.26747462294489e-12
0.008,0.05,1.22180294888755,1.92362956670073,7.88776540188011e-05,6.08539776023265e-06,2.99180138511973e-10
0.008,0.05,1.22180294888755,1.92362956670073,2.30754746390465e-06,8.04916822958557e-06,-2.35944737290399e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.45899033521465e-05,7.88776540188011e-05,-2.6394910585114e-10
0.008,0.05,1.22180294888755,1.92362956670073,7.88776540188011e-05,1.23507081691439e-05,2.73367969435146e-10
0.008,0.05,1.22180294888755,1.92362956670073,0,1.47757922252188e-06,-6.06704694515001e-12
0.008,0.05,1.22180294888755,1.92362956670073,0,2.83242824725566e-07,-1.163003949935e-12
0.008,0.05,1.22180294888755,1.92362956670073,2.50839162886789e-06,2.83242824725566e-07,9.13643877650168e-12
0.008,0.05,1.22180294888755,1.92362956670073,1.30479712500284e-05,1.23507081691439e-05,2.86835913867239e-12
0.008,0.05,1.22180294888755,1.92362956670073,1.88202391304831e-06,3.88571708427541e-06,-8.22881309242809e-12
0.008,0.05,1.22180294888755,1.92362956670073,1.00691598315147e-05,2.50839162886789e-06,3.10440847785399e-11
0.008,0.05,1.22180294888755,1.92362956670073,3.88571708427541e-06,2.50839162886789e-06,5.65527620874688e-12
0.008,0.05,1.22180294888755,1.92362956670073,2.93844906289858e-07,1.2320171688345e-06,-4.5823779156263e-13
0.008,0.05,1.22180294888755,1.92362956670073,5.88878006478644e-07,1.68823950694174e-06,-4.5275295994526e-12
0.008,0.05,1.22180294888755,1.92362956670073,5.2672855915818e-06,2.37212565062104e-05,-7.57715411217633e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.68823950694174e-06,9.51840535357211e-07,3.01167364427058e-12
0.008,0.05,1.22180294888755,1.92362956670073,5.2672855915818e-06,5.88878006478644e-07,2.37974055349329e-11
0.008,0.05,1.22180294888755,1.92362956670073,3.00801336061125e-06,2.35750838599838e-06,2.66992956225412e-12
0.008,0.05,1.22180294888755,1.92362956670073,8.11173996188222e-06,5.85078171991857e-05,-2.06917029503792e-10
0.008,0.05,1.22180294888755,1.92362956670073,5.85078171991857e-05,8.11173996188222e-06,2.07090649480802e-10
0.008,0.05,1.22180294888755,1.92362956670073,3.23926488895286e-06,5.2672855915818e-06,-8.32512300090254e-12
0.008,0.05,1.22180294888755,1.92362956670073,1.67565722714502e-05,4.25719746405862e-06,5.13071469441425e-11
0.008,0.05,1.22180294888755,1.92362956670073,7.95107560253607e-06,1.67565722714502e-05,-3.61675681478832e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.84491110529659e-05,1.43396637559564e-05,1.68928633577694e-11
0.008,0.05,1.22180294888755,1.92362956670073,5.61512298759175e-06,1.51963557702878e-05,-3.92918220589177e-11
0.008,0.05,1.22180294888755,1.92362956670073,5.85078171991857e-05,1.43396637559564e-05,1.81515443680939e-10
0.008,0.05,1.22180294888755,1.92362956670073,5.2672855915818e-06,3.23926488895286e-06,8.29028377727217e-12
0.008,0.05,1.22180294888755,1.92362956670073,1.84491110529659e-05,5.61512298759175e-06,5.26886337523409e-11
0.008,0.05,1.22180294888755,1.92362956670073,5.85078171991857e-05,4.25719746405862e-06,2.22701961921118e-10
0.008,0.05,1.22180294888755,1.92362956670073,1.68823950694174e-06,2.35750838599838e-06,-2.74686346517505e-12
0.008,0.05,1.22180294888755,1.92362956670073,3.23926488895286e-06,2.74170151565932e-06,2.04159006029056e-12
0.008,0.05,1.22180294888755,1.92362956670073,4.25719746405862e-06,4.85656729000779e-06,-2.46026225996266e-12
0.008,0.05,1.22180294888755,1.92362956670073,4.25719746405862e-06,7.95107560253607e-06,-1.50873301476495e-11
0.008,0.05,1.22180294888755,1.92362956670073,5.61512298759175e-06,1.10038243336017e-05,-2.21387673704845e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.68823950694174e-06,5.372660155275e-06,-1.51503941707001e-11
0.008,0.05,1.22180294888755,1.92362956670073,7.95107560253607e-06,1.84491110529659e-05,-4.31061229736337e-11
0.008,0.05,1.22180294888755,1.92362956670073,5.85078171991857e-05,5.2420691457702e-06,2.18686659436931e-10
0.008,0.05,1.22180294888755,1.92362956670073,1.67565722714502e-05,1.52286441637002e-05,6.26474425851894e-12
0.008,0.05,1.22180294888755,1.92362956670073,1.68823950694174e-06,4.25719746405862e-06,-1.05447076190667e-11
0.008,0.05,1.22180294888755,1.92362956670073,5.85078171991857e-05,1.63102307323544e-05,1.73386739539228e-10
0.008,0.05,1.22180294888755,1.92362956670073,4.85656729000779e-06,1.67565722714502e-05,-4.88795646855184e-11
0.008,0.05,1.22180294888755,1.92362956670073,7.95107560253607e-06,2.35750838599838e-06,2.29575646938372e-11
0.008,0.05,1.22180294888755,1.92362956670073,5.2672855915818e-06,1.84491110529659e-05,-5.41275851680595e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.03209670475924e-05,1.99508429641166e-05,-3.95959962959335e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.518673660293e-06,1.60403641958539e-05,-5.53668610216255e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.79556945990956e-05,1.95567155943236e-05,-6.57724588463171e-12
0.008,0.05,1.22180294888755,1.92362956670073,5.97135646727699e-06,2.59153216543071e-05,-8.20019016910368e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.99508429641166e-05,1.76078265802567e-05,9.64141671114734e-12
0.008,0.05,1.22180294888755,1.92362956670073,5.97135646727699e-06,1.79556945990956e-05,-4.91622912267015e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.76078265802567e-05,5.97135646727699e-06,4.78722222712081e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.80011195774915e-06,1.60403641958539e-05,-5.4214329535227e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.79556945990956e-05,5.5499359008875e-06,5.09079781544198e-11
0.008,0.05,1.22180294888755,1.92362956670073,8.75054293737079e-06,3.64833487024428e-06,2.09509498236576e-11
0.008,0.05,1.22180294888755,1.92362956670073,7.15973190793142e-06,7.20900071065572e-06,-2.01153439556157e-13
0.008,0.05,1.22180294888755,1.92362956670073,2.518673660293e-06,7.15973190793142e-06,-1.90491192449232e-11
0.008,0.05,1.22180294888755,1.92362956670073,8.21379460711101e-06,1.03209670475924e-05,-8.657199395446e-12
0.008,0.05,1.22180294888755,1.92362956670073,1.2326797301799e-05,5.25275537452087e-06,2.91025930137516e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.78160270835699e-06,9.21493752475234e-06,-3.01948214714916e-11
0.008,0.05,1.22180294888755,1.92362956670073,8.21379460711101e-06,5.83165220737392e-06,9.79967815230973e-12
0.008,0.05,1.22180294888755,1.92362956670073,9.21493752475234e-06,5.5499359008875e-06,1.50396908316939e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.06487618761375e-06,7.20900071065572e-06,-2.11165322739828e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.43015778999117e-05,1.60403641958539e-05,3.38300133840242e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.59987100390729e-05,4.43089722111429e-05,-1.16232153293806e-10
0.008,0.05,1.22180294888755,1.92362956670073,5.5499359008875e-06,2.518673660293e-06,1.28882154524166e-11
0.008,0.05,1.22180294888755,1.92362956670073,5.97135646727699e-06,3.89153371086986e-06,8.59468089508149e-12
0.008,0.05,1.22180294888755,1.92362956670073,7.15973190793142e-06,2.518673660293e-06,1.97319621701027e-11
0.008,0.05,1.22180294888755,1.92362956670073,5.83165220737392e-06,1.03209670475924e-05,-1.8457503636885e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.2326797301799e-05,8.21379460711101e-06,1.68833528490796e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.79556945990956e-05,1.2326797301799e-05,2.30534648798784e-11
0.008,0.05,1.22180294888755,1.92362956670073,7.20900071065572e-06,1.59987100390729e-05,-3.60950342287642e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.79556945990956e-05,5.97135646727699e-06,4.93032964392844e-11
0.008,0.05,1.22180294888755,1.92362956670073,3.89153371086986e-06,5.83165220737392e-06,-7.97985215117484e-12
0.008,0.05,1.22180294888755,1.92362956670073,5.83165220737392e-06,3.89153371086986e-06,8.0173927216468e-12
0.008,0.05,1.22180294888755,1.92362956670073,2.89074508415528e-06,2.77266563907356e-05,-1.02036257130117e-10
0.008,0.05,1.22180294888755,1.92362956670073,9.15089212701501e-06,9.54950594396781e-06,-1.63738147423549e-12
0.008,0.05,1.22180294888755,1.92362956670073,5.15403136990645e-06,7.82700259264576e-06,-1.09971290633405e-11
0.008,0.05,1.22180294888755,1.92362956670073,4.22905759008303e-06,2.04118886307797e-05,-6.64466023880089e-11
0.008,0.05,1.22180294888755,1.92362956670073,3.49078721390115e-05,6.54809442738374e-06,1.164191895449e-10
0.008,0.05,1.22180294888755,1.92362956670073,1.78262955620128e-05,2.04118886307797e-05,-1.06103545287588e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.63792021386629e-05,1.81966676958861e-05,-7.46831237497316e-12
0.008,0.05,1.22180294888755,1.92362956670073,1.78262955620128e-05,7.12342148709607e-06,4.39267277194749e-11
0.008,0.05,1.22180294888755,1.92362956670073,9.15089212701501e-06,1.63792021386629e-05,-2.93583554358111e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.59841492969485e-05,1.78262955620128e-05,-7.55307661360797e-12
0.008,0.05,1.22180294888755,1.92362956670073,1.78262955620128e-05,9.93337909186279e-06,3.23764745649874e-11
0.008,0.05,1.22180294888755,1.92362956670073,3.49078721390115e-05,1.78262955620128e-05,7.00974363566463e-11
0.008,0.05,1.22180294888755,1.92362956670073,9.93337909186279e-06,3.49078721390115e-05,-1.02698581349661e-10
0.008,0.05,1.22180294888755,1.92362956670073,2.32313126493429e-05,1.63792021386629e-05,2.8131207881607e-11
0.008,0.05,1.22180294888755,1.92362956670073,6.54809442738374e-06,1.78262955620128e-05,-4.62714380994269e-11
0.008,0.05,1.22180294888755,1.92362956670073,4.99935869503817e-06,9.967394880881e-06,-2.03866759125612e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.97867114889508e-05,3.49078721390115e-05,-6.21760170821032e-11
0.008,0.05,1.22180294888755,1.92362956670073,6.54809442738374e-06,5.99967397817715e-06,2.25112504325241e-12
0.008,0.05,1.22180294888755,1.92362956670073,1.97867114889508e-05,2.04118886307797e-05,-2.56000989221897e-12
0.008,0.05,1.22180294888755,1.92362956670073,2.89074508415528e-06,8.60688173690322e-06,-2.34646199842565e-11
0.008,0.05,1.22180294888755,1.92362956670073,9.967394880881e-06,1.18289423357042e-05,-7.60845449400344e-12
0.008,0.05,1.22180294888755,1.92362956670073,3.49078721390115e-05,9.93337909186279e-06,1.02446932258781e-10
0.008,0.05,1.22180294888755,1.92362956670073,1.18289423357042e-05,6.47442709817832e-06,2.19722805324506e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.89074508415528e-06,6.54809442738374e-06,-1.50118938696837e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.29007373447668e-05,7.12342148709607e-06,2.37115326874579e-11
0.008,0.05,1.22180294888755,1.92362956670073,3.20878537324264e-06,4.22905759008303e-06,-4.17680274561428e-12
0.008,0.05,1.22180294888755,1.92362956670073,1.97867114889508e-05,9.967394880881e-06,4.02993157665694e-11
0.008,0.05,1.22180294888755,1.92362956670073,4.22905759008303e-06,8.64347110982024e-06,-1.81164604720103e-11
0.008,0.05,1.22180294888755,1.92362956670073,7.12342148709607e-06,6.47442709817832e-06,2.06543870109027e-12
0.008,0.05,1.22180294888755,1.92362956670073,9.54950594396781e-06,1.78262955620128e-05,-3.36151465787173e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.89520871592491e-05,1.71979984945163e-05,4.82156229896752e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.89520871592491e-05,1.60738429548018e-05,5.29514920926838e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.11202940232999e-05,7.84083640178437e-06,1.30918618467304e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.89520871592491e-05,8.54436200271252e-06,8.36679199064438e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.11202940232999e-05,2.89520871592491e-05,-7.3325125361906e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.71979984945163e-05,7.89540347299755e-06,3.81632761627075e-11
0.008,0.05,1.22180294888755,1.92362956670073,9.62093937858335e-06,1.71979984945163e-05,-3.10728400292123e-11
0.008,0.05,1.22180294888755,1.92362956670073,4.25205922341806e-06,1.04321380644957e-05,-2.51078136838888e-11
0.008,0.05,1.22180294888755,1.92362956670073,7.84083640178437e-06,7.89540347299755e-06,-2.22514128440933e-13
0.008,0.05,1.22180294888755,1.92362956670073,9.62093937858335e-06,2.89520871592491e-05,-7.94911617601631e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.78729485971624e-05,9.59109103659501e-06,3.40027288373925e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.26682992007932e-05,7.89540347299755e-06,1.95810064776668e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.16257268158214e-05,1.78729485971624e-05,1.54162644618542e-11
0.008,0.05,1.22180294888755,1.92362956670073,9.59109103659501e-06,7.89540347299755e-06,6.95744624707302e-12
0.008,0.05,1.22180294888755,1.92362956670073,9.54676100762831e-06,5.55698684274353e-06,1.62988443679231e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.83224124550184e-05,2.16257268158214e-05,2.75074655309981e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.89520871592491e-05,2.83224124550184e-05,2.59933242836049e-12
0.008,0.05,1.22180294888755,1.92362956670073,1.89471282018043e-05,1.71979984945163e-05,7.17932215627062e-12
0.008,0.05,1.22180294888755,1.92362956670073,9.62093937858335e-06,9.54676100762831e-06,3.06970331138567e-13
0.008,0.05,1.22180294888755,1.92362956670073,9.54676100762831e-06,1.71979984945163e-05,-3.13770910874067e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.3141599574368e-05,1.26682992007932e-05,1.93967852189205e-12
0.008,0.05,1.22180294888755,1.92362956670073,9.28923431322377e-06,1.56788032208536e-05,-2.59538366057827e-11
0.008,0.05,1.22180294888755,1.92362956670073,2.00269943733774e-05,1.11202940232999e-05,3.66140115012239e-11
0.008,0.05,1.22180294888755,1.92362956670073,7.10694036469154e-06,9.28923431322377e-06,-8.98149101177382e-12
0.008,0.05,1.22180294888755,1.92362956670073,1.11202940232999e-05,1.56788032208536e-05,-1.87269337828228e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.11202940232999e-05,1.71979984945163e-05,-2.49230617441572e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.78729485971624e-05,2.89520871592491e-05,-4.55542582617818e-11
0.008,0.05,1.22180294888755,1.92362956670073,1.05120428540076e-05,9.59109103659501e-06,3.78277667424634e-12
0.008,0.05,1.22180294888755,1.92362956670073,7.10694036469154e-06,9.54676100762831e-06,-1.00315892833649e-11
