gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.006,0.05,2.14505678475112,2.42862822004483,0,0.000117361033412364,-4.81866402198771e-10
0.006,0.05,2.14505678475112,2.42862822004483,0,0.000117361033412364,-4.81866402198771e-10
0.006,0.05,2.14505678475112,2.42862822004483,0,0.000117361033412364,-4.81866402198771e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0,0.000117361033412364,-4.82414301895034e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0,0.000117361033412364,-4.81866402198771e-10
0.006,0.05,2.14505678475112,2.42862822004483,0,0.000117361033412364,-4.81866402198771e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0,0.000117361033412364,-4.81866402198771e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0,0.000117361033412364,-4.81866402198771e-10
0.006,0.05,2.14505678475112,2.42862822004483,0,0.000117361033412364,-4.81866402198771e-10
0.006,0.05,2.14505678475112,2.42862822004483,0,0.000117361033412364,-4.81866402198771e-10
0.006,0.05,2.14505678475112,2.42862822004483,0,0.000117361033412364,-4.81866402198771e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,0.000117361033412364,0,4.82109971034197e-10
0.006,0.05,2.14505678475112,2.42862822004483,1.61899649987811e-05,8.26487358866697e-05,-2.72826924655097e-10
0.006,0.05,2.14505678475112,2.42862822004483,0,1.91129587550923e-06,-7.84824293560613e-12
0.006,0.05,2.14505678475112,2.42862822004483,4.26168049526592e-06,1.87223963121741e-06,9.8114853124856e-12
0.006,0.05,2.14505678475112,2.42862822004483,1.42214645820803e-05,1.36827148340662e-05,2.22092001986631e-12
0.006,0.05,2.14505678475112,2.42862822004483,8.26487358866697e-05,9.46498077193922e-06,3.00534151516006e-10
