gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.004,0.05,1.01469327376744,2.42862822004483,0,0.000131274744980043,-5.39077833108323e-10
0.004,0.05,1.01469327376744,2.42862822004483,0,0.000131274744980043,-5.39077833108323e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0,0.000131274744980043,-5.39077833108323e-10
0.004,0.05,1.01469327376744,2.42862822004483,0,0.000131274744980043,-5.39077833108323e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0,0.000131274744980043,-5.39077833108323e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0,0.000131274744980043,-5.39077833108323e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0,0.000131274744980043,-5.39077833108323e-10
0.004,0.05,1.01469327376744,2.42862822004483,0,0.000131274744980043,-5.39077833108323e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0,0.000131274744980043,-5.39077833108323e-10
0.004,0.05,1.01469327376744,2.42862822004483,0,0.000131274744980043,-5.39077833108323e-10
0.004,0.05,1.01469327376744,2.42862822004483,0,0.000131274744980043,-5.39077833108323e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,0,0.000131274744980043,-5.39077833108323e-10
0.004,0.05,1.01469327376744,2.42862822004483,0.000131274744980043,0,5.39315143325024e-10
0.004,0.05,1.01469327376744,2.42862822004483,7.5444121827635e-06,2.14284377661389e-06,2.21936679007911e-11
0.004,0.05,1.01469327376744,2.42862822004483,1.1928395289843e-05,4.79096489824186e-06,2.93120673086713e-11
0.004,0.05,1.01469327376744,2.42862822004483,9.76361062977e-07,2.30586239429932e-06,-5.43365762258839e-12
0.004,0.05,1.01469327376744,2.42862822004483,8.68470081458779e-05,2.83621636442639e-06,3.45026101566356e-10
0.004,0.05,1.01469327376744,2.42862822004483,1.25944102728304e-05,1.07044684797517e-05,7.76364742454161e-12
0.004,0.05,1.01469327376744,2.42862822004483,3.59449282636236e-07,0,1.46725880076641e-12
0.004,0.05,1.01469327376744,2.42862822004483,3.59449282636236e-07,3.08363244112096e-06,-1.11872451376837e-11
0.004,0.05,1.01469327376744,2.42862822004483,9.76361062977e-07,0,3.98550218848263e-12
0.004,0.05,1.01469327376744,2.42862822004483,3.46471489225248e-07,4.79096489824186e-06,-1.81612968499115e-11
0.004,0.05,1.01469327376744,2.42862822004483,3.08363244112096e-06,0,1.25802610346629e-11
0.004,0.05,1.01469327376744,2.42862822004483,1.81253094178971e-06,9.76361062977e-07,3.43560468463054e-12
0.004,0.05,1.01469327376744,2.42862822004483,2.83621636442639e-06,3.59449282636236e-07,1.01763231508435e-11
0.004,0.05,1.01469327376744,2.42862822004483,7.5444121827635e-06,0,3.08834721844849e-11
0.004,0.05,1.01469327376744,2.42862822004483,3.08363244112096e-06,2.30586239429932e-06,3.18451769750113e-12
0.004,0.05,1.01469327376744,2.42862822004483,3.59449282636236e-07,1.5104245803941e-06,-5.04738918791839e-12
0.004,0.05,1.01469327376744,2.42862822004483,8.68470081458779e-05,4.01600688942344e-07,3.54889185829255e-10
0.004,0.05,1.01469327376744,2.42862822004483,1.00295647603764e-05,3.46471489225248e-07,3.97630135083781e-11
0.004,0.05,1.01469327376744,2.42862822004483,0,1.25944102728304e-05,-5.17202196169212e-11
0.004,0.05,1.01469327376744,2.42862822004483,7.5444121827635e-06,3.72681142057323e-06,1.56780639850225e-11
0.004,0.05,1.01469327376744,2.42862822004483,4.01600688942344e-07,3.08363244112096e-06,-1.10141421514028e-11
0.004,0.05,1.01469327376744,2.42862822004483,1.81253094178971e-06,2.46229258682905e-05,-9.37069655540932e-11
0.004,0.05,1.01469327376744,2.42862822004483,1.84549570308957e-05,4.01600688942344e-07,7.41105719063215e-11
0.004,0.05,1.01469327376744,2.42862822004483,1.25944102728304e-05,0,5.18221841350295e-11
0.004,0.05,1.01469327376744,2.42862822004483,1.25944102728304e-05,2.46229258682905e-05,-4.94106841518198e-11
0.004,0.05,1.01469327376744,2.42862822004483,0,1.55507254968039e-05,-6.3870191404226e-11
0.004,0.05,1.01469327376744,2.42862822004483,0,1.81253094178971e-06,-7.44343866966087e-12
0.004,0.05,1.01469327376744,2.42862822004483,8.68470081458779e-05,3.46471489225248e-07,3.55231496043786e-10
0.004,0.05,1.01469327376744,2.42862822004483,2.30586239429932e-06,3.08363244112096e-06,-3.19390197258891e-12
0.004,0.05,1.01469327376744,2.42862822004483,0,2.14284377661389e-06,-8.8035712147502e-12
0.004,0.05,1.01469327376744,2.42862822004483,1.5104245803941e-06,1.81253094178971e-06,-1.24059636644922e-12
0.004,0.05,1.01469327376744,2.42862822004483,9.53168663580995e-06,2.44119101712128e-06,2.90720979091642e-11
0.004,0.05,1.01469327376744,2.42862822004483,9.32301040535637e-06,2.31106298372972e-06,2.88218790297738e-11
0.004,0.05,1.01469327376744,2.42862822004483,6.96820365466957e-06,3.48566695012305e-06,1.430598429944e-11
0.004,0.05,1.01469327376744,2.42862822004483,9.32301040535637e-06,1.78859240413063e-05,-3.5160746597813e-11
0.004,0.05,1.01469327376744,2.42862822004483,1.41949036578843e-06,6.34330753508554e-06,-2.02201684146403e-11
0.004,0.05,1.01469327376744,2.42862822004483,5.90916019164047e-05,2.84596953937487e-05,1.25816086970844e-10
0.004,0.05,1.01469327376744,2.42862822004483,5.90916019164047e-05,4.98917343089963e-06,2.2219385596091e-10
0.004,0.05,1.01469327376744,2.42862822004483,1.51708127078236e-06,2.02393916073163e-05,-7.68183247862829e-11
0.004,0.05,1.01469327376744,2.42862822004483,4.10752867241332e-06,2.44119101712128e-06,6.83224701680951e-12
0.004,0.05,1.01469327376744,2.42862822004483,1.85565845113213e-05,5.90916019164047e-05,-1.66444424997754e-10
0.004,0.05,1.01469327376744,2.42862822004483,5.90916019164047e-05,6.17595513696928e-06,2.17320560855024e-10
0.004,0.05,1.01469327376744,2.42862822004483,1.72529251515055e-05,1.85565845113213e-05,-5.34858588775308e-12
0.004,0.05,1.01469327376744,2.42862822004483,5.95219033306327e-06,2.02393916073163e-05,-5.86193455380326e-11
0.004,0.05,1.01469327376744,2.42862822004483,2.3526830148005e-06,6.17595513696928e-06,-1.57005459897371e-11
0.004,0.05,1.01469327376744,2.42862822004483,5.90916019164047e-05,2.01036568669234e-05,1.6006737218474e-10
0.004,0.05,1.01469327376744,2.42862822004483,1.17545449330768e-06,1.72529251515055e-05,-6.60344728849974e-11
0.004,0.05,1.01469327376744,2.42862822004483,5.90916019164047e-05,9.53168663580995e-06,2.03591212041801e-10
0.004,0.05,1.01469327376744,2.42862822004483,1.85565845113213e-05,6.5714415806548e-06,4.89329095597536e-11
0.004,0.05,1.01469327376744,2.42862822004483,2.44119101712128e-06,9.53168663580995e-06,-2.91241122472312e-11
0.004,0.05,1.01469327376744,2.42862822004483,2.01036568669234e-05,9.52767026046608e-06,4.33531496590209e-11
0.004,0.05,1.01469327376744,2.42862822004483,3.48566695012305e-06,6.17595513696928e-06,-1.1047670939127e-11
0.004,0.05,1.01469327376744,2.42862822004483,2.3526830148005e-06,2.31106298372972e-06,1.1362407889356e-12
0.004,0.05,1.01469327376744,2.42862822004483,4.10752867241332e-06,3.55349046899529e-06,2.35423588229128e-12
0.004,0.05,1.01469327376744,2.42862822004483,2.84596953937487e-05,5.90916019164047e-05,-1.25772546822566e-10
0.004,0.05,1.01469327376744,2.42862822004483,4.10752867241332e-06,9.53168663580995e-06,-2.22827091243139e-11
0.004,0.05,1.01469327376744,2.42862822004483,2.01036568669234e-05,2.84596953937487e-05,-3.4306551910619e-11
0.004,0.05,1.01469327376744,2.42862822004483,5.95219033306327e-06,2.23543486921472e-05,-6.73823111055304e-11
0.004,0.05,1.01469327376744,2.42862822004483,9.53168663580995e-06,6.96820365466957e-06,1.05285036426173e-11
0.004,0.05,1.01469327376744,2.42862822004483,6.96820365466957e-06,2.3526830148005e-06,1.89809809254098e-11
0.004,0.05,1.01469327376744,2.42862822004483,6.5714415806548e-06,1.85565845113213e-05,-4.8984258049312e-11
0.004,0.05,1.01469327376744,2.42862822004483,2.04460241875403e-05,2.74395895255812e-05,-2.8711537070298e-11
0.004,0.05,1.01469327376744,2.42862822004483,5.11682932107499e-06,2.28925524976772e-05,-7.3026547422762e-11
