gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.001,0.05,1.22180294888755,2.42862822004483,0,0.000170820675605816,-7.01377271854138e-10
0.001,0.05,1.22180294888755,2.42862822004483,0,0.000170820675605816,-7.01377271854138e-10
0.001,0.05,1.22180294888755,2.42862822004483,0,0.000170820675605816,-7.01377271854138e-10
0.001,0.05,1.22180294888755,2.42862822004483,0,0.000170820675605816,-7.01377271854138e-10
0.001,0.05,1.22180294888755,2.42862822004483,0,0.000170820675605816,-7.01377271854138e-10
0.001,0.05,1.22180294888755,2.42862822004483,0,0.000170820675605816,-7.01377271854138e-10
0.001,0.05,1.22180294888755,2.42862822004483,0,0.000170820675605816,-7.01377271854138e-10
0.001,0.05,1.22180294888755,2.42862822004483,0.000170820675605816,0,7.01775370824165e-10
0.001,0.05,1.22180294888755,2.42862822004483,0.000170820675605816,0,7.01775370824165e-10
0.001,0.05,1.22180294888755,2.42862822004483,0,0.000170820675605816,-7.01377271854138e-10
0.001,0.05,1.22180294888755,2.42862822004483,0.000170820675605816,0,7.01775370824165e-10
0.001,0.05,1.22180294888755,2.42862822004483,0.000170820675605816,0,7.01775370824165e-10
0.001,0.05,1.22180294888755,2.42862822004483,0,0.000170820675605816,-7.01377271854138e-10
0.001,0.05,1.22180294888755,2.42862822004483,0,0.000170820675605816,-7.01377271854138e-10
0.001,0.05,1.22180294888755,2.42862822004483,0,0.000170820675605816,-7.01377271854138e-10
0.001,0.05,1.22180294888755,2.42862822004483,0.000170820675605816,0,7.01775370824165e-10
0.001,0.05,1.22180294888755,2.42862822004483,0.000170820675605816,0,7.01775370824165e-10
0.001,0.05,1.22180294888755,2.42862822004483,0.000170820675605816,0,7.01775370824165e-10
0.001,0.05,1.22180294888755,2.42862822004483,0.000170820675605816,0,7.01775370824165e-10
0.001,0.05,1.22180294888755,2.42862822004483,0,0.000170820675605816,-7.01377271854138e-10
0.001,0.05,1.22180294888755,2.42862822004483,0.000170820675605816,0,7.01775370824165e-10
0.001,0.05,1.22180294888755,2.42862822004483,0.000170820675605816,0,7.01775370824165e-10
0.001,0.05,1.22180294888755,2.42862822004483,0,0.000170820675605816,-7.01377271854138e-10
0.001,0.05,1.22180294888755,2.42862822004483,0.000170820675605816,0,7.01775370824165e-10
0.001,0.05,1.22180294888755,2.42862822004483,0.000170820675605816,0,7.01775370824165e-10
0.001,0.05,1.22180294888755,2.42862822004483,0.000170820675605816,0,7.01775370824165e-10
0.001,0.05,1.22180294888755,2.42862822004483,0.000170820675605816,0,7.01775370824165e-10
0.001,0.05,1.22180294888755,2.42862822004483,0.000170820675605816,0,7.01775370824165e-10
