gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0,0.000170820675605816,-7.01303626901231e-10
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0,0.000170820675605816,-7.01303626901231e-10
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0,0.000170820675605816,-7.01303626901231e-10
0.001,0.05,1.76387264781528,2.42862822004483,0,0.000170820675605816,-7.01303626901231e-10
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0,0.000170820675605816,-7.01303626901231e-10
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0,0.000170820675605816,-7.01303626901231e-10
0.001,0.05,1.76387264781528,2.42862822004483,0,0.000170820675605816,-7.01303626901231e-10
0.001,0.05,1.76387264781528,2.42862822004483,0,0.000170820675605816,-7.01303626901231e-10
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0,0.000170820675605816,-7.01303626901231e-10
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0.000170820675605816,0,7.01855711805956e-10
0.001,0.05,1.76387264781528,2.42862822004483,0,0.000170820675605816,-7.01303626901231e-10
0.001,0.05,1.76387264781528,2.42862822004483,0,0.000170820675605816,-7.01303626901231e-10
0.001,0.05,1.76387264781528,2.42862822004483,0,0.000170820675605816,-7.01303626901231e-10
0.001,0.05,1.76387264781528,2.42862822004483,0,0.000170820675605816,-7.01303626901231e-10
0.001,0.05,1.76387264781528,2.42862822004483,0,0.000170820675605816,-7.01212344429743e-10
0.001,0.05,1.76387264781528,2.42862822004483,1.27314218893332e-06,4.03791791828606e-06,-1.13541270071969e-11
