gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.006,0.05,1.76387264781528,1.88653231240704,0,0.000117361033412364,-4.81891198533852e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0,0.000117361033412364,-4.81891198533852e-10
0.006,0.05,1.76387264781528,1.88653231240704,0,0.000117361033412364,-4.81891198533852e-10
0.006,0.05,1.76387264781528,1.88653231240704,0,0.000117361033412364,-4.81891198533852e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0,0.000117361033412364,-4.81891198533852e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0,0.000117361033412364,-4.81891198533852e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0,0.000117361033412364,-4.81891198533852e-10
0.006,0.05,1.76387264781528,1.88653231240704,0,0.000117361033412364,-4.81891198533852e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0,0.000117361033412364,-4.81891198533852e-10
0.006,0.05,1.76387264781528,1.88653231240704,0,0.000117361033412364,-4.81891198533852e-10
0.006,0.05,1.76387264781528,1.88653231240704,0,0.000117361033412364,-4.81891198533852e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,0.000117361033412364,0,4.82099414236597e-10
0.006,0.05,1.76387264781528,1.88653231240704,1.0533881000227e-05,3.21196860638858e-07,4.19729902925425e-11
0.006,0.05,1.76387264781528,1.88653231240704,1.61903303822599e-05,3.58847003198587e-07,6.4991104949281e-11
0.006,0.05,1.76387264781528,1.88653231240704,4.26174256687141e-06,1.61903303822599e-05,-4.90083912153898e-11
0.006,0.05,1.76387264781528,1.88653231240704,6.9021414953137e-06,2.74779411394599e-06,1.7059173092123e-11
0.006,0.05,1.76387264781528,1.88653231240704,1.87220910610262e-06,2.14677982619023e-05,-8.04678069779175e-11
0.006,0.05,1.76387264781528,1.88653231240704,3.58847003198587e-07,1.34809272725738e-06,-4.06590206269718e-12
0.006,0.05,1.76387264781528,1.88653231240704,3.09604283455507e-07,8.87411322636818e-06,-3.51886555445361e-11
0.006,0.05,1.76387264781528,1.88653231240704,1.87220910610262e-06,3.21196860638858e-07,6.37447901424536e-12
0.006,0.05,1.76387264781528,1.88653231240704,0,3.21196860638858e-07,-1.31982806858384e-12
0.006,0.05,1.76387264781528,1.88653231240704,1.61722934209968e-06,3.58847003198587e-07,5.51376951087755e-12
0.006,0.05,1.76387264781528,1.88653231240704,8.71904884813246e-07,6.9021414953137e-06,-2.50693623429364e-11
0.006,0.05,1.76387264781528,1.88653231240704,1.44570990585651e-05,3.21196860638858e-07,5.80970040412519e-11
0.006,0.05,1.76387264781528,1.88653231240704,8.2649574338323e-05,1.44570990585651e-05,2.80151486137319e-10
0.006,0.05,1.76387264781528,1.88653231240704,1.11146156155578e-05,6.9021414953137e-06,1.73152633205239e-11
0.006,0.05,1.76387264781528,1.88653231240704,1.36824035103439e-05,9.46476791204955e-06,1.73220593843311e-11
0.006,0.05,1.76387264781528,1.88653231240704,1.87220910610262e-06,8.71904884813246e-07,4.11131662255407e-12
