gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0,0.000153120289156409,-6.287486867903e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0,0.000153120289156409,-6.287486867903e-10
0.002,0.05,1.01469327376744,1.92362956670073,0,0.000153120289156409,-6.287486867903e-10
0.002,0.05,1.01469327376744,1.92362956670073,0,0.000153120289156409,-6.287486867903e-10
0.002,0.05,1.01469327376744,1.92362956670073,0,0.000153120289156409,-6.287486867903e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0,0.000153120289156409,-6.287486867903e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0,0.000153120289156409,-6.28765160129204e-10
0.002,0.05,1.01469327376744,1.92362956670073,0,0.000153120289156409,-6.287486867903e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0,0.000153120289156409,-6.287486867903e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0,0.000153120289156409,-6.287486867903e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,0.000153120289156409,0,6.30140918532298e-10
0.002,0.05,1.01469327376744,1.92362956670073,2.50868836706155e-06,1.4144148197801e-05,-4.77674666515561e-11
0.002,0.05,1.01469327376744,1.92362956670073,3.6154023287173e-06,0,1.47902132975622e-11
0.002,0.05,1.01469327376744,1.92362956670073,3.6154023287173e-06,0,1.47262777796312e-11
0.002,0.05,1.01469327376744,1.92362956670073,4.04997184541885e-07,1.18679874230288e-05,-4.70410880283119e-11
0.002,0.05,1.01469327376744,1.92362956670073,2.45855096902196e-06,1.76815587094497e-06,2.83550985402365e-12
0.002,0.05,1.01469327376744,1.92362956670073,2.45855096902196e-06,9.01735870921679e-05,-3.60190648478649e-10
0.002,0.05,1.01469327376744,1.92362956670073,0,1.18679874230288e-05,-4.87225364198742e-11
0.002,0.05,1.01469327376744,1.92362956670073,4.04997184541885e-07,2.12262081998294e-06,-7.12630360107154e-12
0.002,0.05,1.01469327376744,1.92362956670073,9.01735870921679e-05,5.62673545209383e-06,3.47251763347412e-10
0.002,0.05,1.01469327376744,1.92362956670073,9.01735870921679e-05,1.49298108695923e-05,3.09052468406969e-10
0.002,0.05,1.01469327376744,1.92362956670073,0,2.12262081998294e-06,-8.71733741554515e-12
0.002,0.05,1.01469327376744,1.92362956670073,1.49298108695923e-05,1.92850946816975e-05,-1.78789981412623e-11
0.002,0.05,1.01469327376744,1.92362956670073,9.01735870921679e-05,2.9680337101076e-05,2.48495865375061e-10
0.002,0.05,1.01469327376744,1.92362956670073,2.12262081998294e-06,2.9680337101076e-05,-1.1317149785049e-10
0.002,0.05,1.01469327376744,1.92362956670073,1.49298108695923e-05,2.50868836706155e-06,5.10144115933888e-11
0.002,0.05,1.01469327376744,1.92362956670073,2.20506978173161e-05,1.85323536218288e-05,1.44519260510865e-11
0.002,0.05,1.01469327376744,1.92362956670073,1.4144148197801e-05,3.6154023287173e-06,4.3242556888178e-11
0.002,0.05,1.01469327376744,1.92362956670073,2.69616364674701e-06,2.45855096902196e-06,9.75993131053548e-13
0.002,0.05,1.01469327376744,1.92362956670073,2.45855096902196e-06,0,1.00841052913197e-11
0.002,0.05,1.01469327376744,1.92362956670073,1.76815587094497e-06,0,7.2523309516653e-12
0.002,0.05,1.01469327376744,1.92362956670073,1.49298108695923e-05,2.12262081998294e-06,5.25999139052613e-11
0.002,0.05,1.01469327376744,1.92362956670073,1.14219317066513e-06,9.16708408217449e-06,-3.30067795663461e-11
0.002,0.05,1.01469327376744,1.92362956670073,9.16708408217449e-06,2.12262081998294e-06,2.89319074207265e-11
0.002,0.05,1.01469327376744,1.92362956670073,4.20174043202771e-07,5.62673545209383e-06,-2.13819861931033e-11
0.002,0.05,1.01469327376744,1.92362956670073,2.45855096902196e-06,1.92850946816975e-05,-6.90935564549247e-11
0.002,0.05,1.01469327376744,1.92362956670073,2.50868836706155e-06,0,1.02897530114618e-11
0.002,0.05,1.01469327376744,1.92362956670073,3.6154023287173e-06,1.26780185590099e-05,-3.72178817808351e-11
0.002,0.05,1.01469327376744,1.92362956670073,0,2.45855096902196e-06,-1.00969564419494e-11
0.002,0.05,1.01469327376744,1.92362956670073,3.32573447826566e-06,4.20174043202771e-07,1.19330835312797e-11
0.002,0.05,1.01469327376744,1.92362956670073,9.01735870921679e-05,1.76815587094497e-06,3.63108753731429e-10
0.002,0.05,1.01469327376744,1.92362956670073,3.1153637468415e-05,2.26688484704611e-05,3.48579458901339e-11
0.002,0.05,1.01469327376744,1.92362956670073,2.54231435267916e-05,2.26688484704611e-05,1.13215419555576e-11
0.002,0.05,1.01469327376744,1.92362956670073,5.54845145702266e-06,6.90356367167121e-06,-5.56455562767205e-12
0.002,0.05,1.01469327376744,1.92362956670073,3.98975784521906e-06,6.85960555838795e-06,-1.17855765417457e-11
0.002,0.05,1.01469327376744,1.92362956670073,1.95308690438143e-05,6.90356367167121e-06,5.18629525116561e-11
0.002,0.05,1.01469327376744,1.92362956670073,1.03381910431318e-05,1.97889096919822e-05,-3.88088223774215e-11
0.002,0.05,1.01469327376744,1.92362956670073,5.69309909104205e-05,1.97889096919822e-05,1.52564947351426e-10
0.002,0.05,1.01469327376744,1.92362956670073,8.15409611744623e-06,1.11911537956685e-05,-1.24661814483814e-11
0.002,0.05,1.01469327376744,1.92362956670073,2.26688484704611e-05,2.12685293491697e-05,5.7596255161038e-12
0.002,0.05,1.01469327376744,1.92362956670073,2.54231435267916e-05,1.11911537956685e-05,5.84204264082613e-11
0.002,0.05,1.01469327376744,1.92362956670073,3.66885025730504e-06,7.26672087718785e-06,-1.47754745089604e-11
