Complexity,Loss,Equation
1,9.718511450144622e15,"x0"
3,802358.2989954359,"9.85825108695364e7 + x0"
5,26413.323866387345,"9.855297297652146e7 - (x0 * -1375.3377824610347)"
6,21828.822135519717,"9.85831941070268e7 - (1681.2417638348124 * sin(x0))"
8,322.27026835847323,"9.85826267325382e7 - (1121.735691118977 * sin(1.8967193896481247 * x0))"
10,73.96967336263681,"9.858234519033344e7 - ((1.3850636197821193 ^ x0) * sin(x0 * 1.9077976325949015))"
12,41.758259777706236,"9.85823996654578e7 - (sin(1.9056224889201072 * x0) * ((1.372115549879946 ^ x0) - -202.41066473209142))"
14,40.97437099984097,"(9.858238091091341e7 + x0) - (((1.3714320238385653 ^ x0) - -211.20604501947446) * sin(1.9055240604438282 * x0))"
15,26.654694890348868,"((-685.9964252200725 * cos(x0)) - -9.858212640234745e7) - (sin(x0 / -0.4911668194066845) * (x0 ^ 2.219443917936603))"
17,5.040888997876934,"(9.858241039512706e7 + (5.082072571316169 / cos(x0))) - (sin(x0 * 1.9053377671438054) * ((1.3728599699480595 ^ x0) - -182.42373365916646))"
21,2.2259940672390353,"(((-30.31382799296079 * 21.952146946576633) * cos(x0)) - -9.858207556498851e7) - (((x0 + -15.055952951590749) * (x0 * 6.499234294180743)) * sin(-2.039243472127973 * x0))"
23,2.2259875211420166,"((cos(x0) * (-30.118307776040066 * 22.09490011392138)) - (-9.858209715866363e7 - -21.575273788743182)) - (sin(x0 * -2.0392422425433185) * ((6.497741206256787 * x0) * (x0 + -15.05447927686496)))"
25,2.2259873624098026,"(((21.963496860895457 * -30.298678684826363) * cos(x0)) - ((-9.858209674771841e7 - -21.98566887173049) - 0.8156612427297185)) - (sin(-2.039242326956563 * x0) * ((6.497947166761635 * x0) * (-15.05469519109487 + x0)))"
27,2.2257845925100392,"((cos(x0) * (21.961148187796315 * -30.297161226541757)) - ((-9.85820966910167e7 - -22.04237362558547) - (x0 / 21.961050034867483))) - (((6.498886052768458 * x0) * (-15.055678286651908 + x0)) * sin(x0 * -2.039244468548018))"
