Model,MSE_Train,NMSE_Train
Model_1,738.20528344973,3.034975108324964
Model_2,295.07180900573974,1.2131254213135443
Model_3,265.9076392060294,1.0932230968768335
Model_4,53.482499348160474,0.2198820001587358
Model_5,3.4052512758138143,0.013999971405502045
Model_6,0.5443699643368625,0.0022380621332882037
Model_7,0.3612734787480676,0.0014852996041622329
Model_8,0.2749809577381883,0.0011305261296678216
Model_9,0.12891449852930484,0.0005300047329792359
Model_10,0.00925835417436953,3.806376775299999e-05
Model_11,0.00383882284284358,1.578250932972756e-05
Model_12,0.0010691102787158246,4.395421106706085e-06
Model_13,0.0008393130054160452,3.450658152468476e-06
