Model,MSE_Train,NMSE_Train
Model_1,0.4968455564629012,2.3115330690507108
Model_2,0.3312132208951075,1.5409422566970385
Model_3,0.021045936237728522,0.09791448660419828
Model_4,0.019900975652584873,0.09258765169364633
Model_5,0.007342226332255125,0.0341591038637575
Model_6,0.004287472456683339,0.019947112814739733
Model_7,0.004230329394679728,0.01968125942072226
Model_8,0.003117962263495377,0.014506062872799241
Model_9,0.00013838209136668553,0.0006438112934645418
Model_10,0.0001372756528944588,0.000638663679514586
Model_11,2.4439537240623842e-05,0.0001137029360314237
Model_12,1.6936350830982926e-05,7.879497865205264e-05
Model_13,1.447106783332966e-05,6.732545235858464e-05
Model_14,4.82209242263781e-06,2.243438821572402e-05
Model_15,1.3051818204870426e-06,6.072251024358071e-06
Model_16,1.0867510190570445e-06,5.056019694044481e-06
Model_17,5.025065843623069e-07,2.33787053554121e-06
Model_18,6.723254131094932e-08,3.127938662930996e-07
Model_19,6.72221588856367e-08,3.127455629136391e-07
