complexity,loss,score,equation,sympy_format,lambda_format
1,2.311533,0.0,x0,x0,PySRFunction(X=>x0)
2,1.5409422,0.40551689326518714,cos(x1),cos(x1),PySRFunction(X=>cos(x1))
3,0.09791448,2.7560548818790487,cos(exp(x1)),cos(exp(x1)),PySRFunction(X=>cos(exp(x1)))
4,0.09258761,0.05593911322195899,sin(exp(exp(x1))),sin(exp(exp(x1))),PySRFunction(X=>sin(exp(exp(x1))))
5,0.034159105,0.9971261630611004,(x0 - x1) - x0,-x0 + x0 - x1,PySRFunction(X=>-x0 + x0 - x1)
7,0.019947117,0.26897227336401447,x1 / sin(x0 - exp(x0)),x1/sin(x0 - exp(x0)),PySRFunction(X=>x1/sin(x0 - exp(x0)))
8,0.019681277,0.013416843884575574,x1 / sin(sin(x0) - exp(x0)),x1/sin(-exp(x0) + sin(x0)),PySRFunction(X=>x1/sin(-exp(x0) + sin(x0)))
9,0.014506073,0.30510038840139636,(sin(cos(x1)) - sin(exp(x1))) - x1,-x1 - sin(exp(x1)) + sin(cos(x1)),PySRFunction(X=>-x1 - sin(exp(x1)) + sin(cos(x1)))
10,0.0006440379,3.114565093006699,sin(35.830353 / x0) - x1,-x1 + sin(35.830353/x0),PySRFunction(X=>-x1 + sin(35.830353/x0))
11,0.00063908054,0.007727088180731984,sin(sin(35.830353 / x0)) - x1,-x1 + sin(sin(35.830353/x0)),PySRFunction(X=>-x1 + sin(sin(35.830353/x0)))
13,0.00011374651,0.8630290555409766,(cos(x0) * sin(2.4197385 / x0)) - x1,-x1 + sin(2.4197385/x0)*cos(x0),PySRFunction(X=>-x1 + sin(2.4197385/x0)*cos(x0))
15,7.882386e-05,0.18337831656595016,((x1 * cos(x1)) * sin(35.632584 / x0)) - x1,x1*sin(35.632584/x0)*cos(x1) - x1,PySRFunction(X=>x1*sin(35.632584/x0)*cos(x1) - x1)
17,6.732517e-05,0.07884078957516949,((exp(x0) + (x1 + x1)) * sin(0.0487635 / x0)) - x1,-x1 + (x1 + x1 + exp(x0))*sin(0.0487635/x0),PySRFunction(X=>-x1 + (x1 + x1 + exp(x0))*sin(0.0487635/x0))
18,2.2434431e-05,1.0989372868104796,((cos(x0) * (1.2012422 ^ x1)) * log(x1 * x1)) - sin(x1),1.2012422**x1*log(x1**2)*cos(x0) - sin(x1),PySRFunction(X=>1.2012422**x1*log(x1**2)*cos(x0) - sin(x1))
19,6.0735906e-06,1.3066469146385293,(sin(x0 / 0.03458828) * (sin(x1) * 0.76598686)) - x1,-x1 + sin(x0/0.03458828)*sin(x1)*0.76598686,PySRFunction(X=>-x1 + sin(x0/0.03458828)*sin(x1)*0.76598686)
21,5.0559456e-06,0.09169253250872367,(sin(0.048812576 / x0) * (exp(x1) + x1)) - (x1 - 0.039754286),-(x1 - 1*0.039754286) + (x1 + exp(x1))*sin(0.048812576/x0),PySRFunction(X=>-(x1 - 1*0.039754286) + (x1 + exp(x1))*sin(0.048812576/x0))
22,2.3377997e-06,0.7713547094272535,(0.0077391784 / sin(x0)) - ((-0.13358624 + x1) / 1.1376132),-(x1 - 0.13358624)/1.1376132 + 0.0077391784/sin(x0),PySRFunction(X=>-(x1 - 0.13358624)/1.1376132 + 0.0077391784/sin(x0))
23,3.127814e-07,2.0114609228603197,(0.0077294745 / sin(sin(x0))) - ((x1 + -0.13321763) / 1.137233),-(x1 - 0.13321763)/1.137233 + 0.0077294745/sin(sin(x0)),PySRFunction(X=>-(x1 - 0.13321763)/1.137233 + 0.0077294745/sin(sin(x0)))
24,3.1274396e-07,0.0001197073769950217,(0.007729409 / sin(sin(x0))) - ((-0.13322188 + x1) / exp(0.12859666)),-(x1 - 0.13322188)/exp(0.12859666) + 0.007729409/sin(sin(x0)),PySRFunction(X=>-(x1 - 0.13322188)/exp(0.12859666) + 0.007729409/sin(sin(x0)))
