Model,MSE_Train,NMSE_Train
Model_1,1699.4135583936359,2.8849482249068927
Model_2,978.4525534724585,1.6610347395157965
Model_3,158.20947927353262,0.2685786247492675
Model_4,79.13952864711584,0.13434837068516592
Model_5,15.97040395106087,0.027111581111080554
Model_6,15.86592236937371,0.026934211716717973
Model_7,1.7163850328062933,0.002913759237234657
Model_8,0.00013747005435235172,2.3337108693927928e-07
Model_9,0.0001155865484289094,1.9622134121861408e-07
Model_10,8.326525620232403e-05,1.413522634857495e-07
Model_11,2.708394933814289e-05,4.5978091195412786e-08
Model_12,1.383318488778131e-05,2.3483408137885195e-08
Model_13,3.6918587691161642e-06,6.267351081179011e-09
Model_14,1.065972987432417e-06,1.8096106522762727e-09
