Model,MSE_Train,NMSE_Train
Model_1,2.2968791070480483,3.8443435842518077
Model_2,0.6278419448595398,1.0508346500425798
Model_3,0.3857267594664567,0.6456004534495916
Model_4,0.2489564258909029,0.41668455065621013
Model_5,0.09300000412933696,0.1556564157481925
Model_6,0.07982076210529965,0.13359799118203192
Model_7,0.03316413842788968,0.055507641826370385
Model_8,0.02164227769671241,0.036223217476553014
Model_9,0.007524883355561811,0.012594584086480662
Model_10,0.0038739884334342218,0.006483990617459614
Model_11,0.003458885049854272,0.0057892217789212545
Model_12,0.0012936100536087914,0.0021651472621499893
Model_13,0.00037950541742570206,0.0006351876388236841
Model_14,0.00032968728849959347,0.0005518057996451067
Model_15,2.764111123917243e-05,4.626361410482375e-05
Model_16,2.7628359891080618e-05,4.624227185695493e-05
Model_17,5.045408695850196e-06,8.444625792581704e-06
Model_18,3.108517978887937e-07,5.202803713961098e-07
