Complexity,Loss,Equation
1,56905.10589315643,"2.1542858593850243"
3,5.941051814318305e-5,"240.70040751001932 + 0.0017893310920785038"
5,7.927719133033318e-6,"240.67496982539873 + (0.013393224557978076 * x0)"
6,8.689691195799739e-7,"240.72428887194087 + (-0.028500551658708732 * sin(x0))"
7,4.440603259986508e-7,"(0.028447815217014616 / cos(cos(x0))) + 240.66715902381074"
9,4.440603259965818e-7,"(0.02844781517126738 / cos(cos(x0))) + (240.71469131325145 + -0.04753228938442644)"
10,3.433094288702535e-7,"240.6953337240859 - (cos(x0) / (64.15618360004525 / (x0 - 1.4689128304420063)))"
11,2.576548148780828e-7,"(-0.0010844052657473155 / sin(x0)) + (240.73057438676238 + (-0.03412934700260674 * sin(x0)))"
12,2.574675723461748e-7,"((sin(x0) * -0.03390248520696593) + 240.73054689102545) + (-0.001081320451096115 / sin(sin(x0)))"
13,2.0851457977264412e-7,"(-0.0029457358513917216 / (sin(x0) * x0)) + (240.72972227203923 + (sin(x0) * -0.03244465512227396))"
14,2.08514532238635e-7,"(sin(-0.002945743189730082 / x0) / sin(x0)) + (240.7297222874107 + (-0.03244466705627235 * sin(x0)))"
15,1.933166117740946e-7,"(240.7292879918392 + (sin(x0) * -0.032456171705814434)) + ((-0.002175912757839723 / x0) / (sin(x0) + -0.032430834604411894))"
18,1.5880363564346557e-7,"((sin(-0.029070262453804428) * sin(x0)) + (240.7274549327873 - (0.004583001766969733 / x0))) + (-1.0909936148035075e-5 / (sin(x0) ^ x0))"
20,1.337655317424345e-7,"((x0 * 2.6166945039345746e-5) / (sin(x0) + -0.1728850236418402)) + ((sin(x0) * sin(-0.026042803959077685)) + (240.71862385379822 - (-0.0018542091391025072 * x0)))"
21,1.321870075474554e-7,"((x0 * 2.6166945039345746e-5) / (sin(x0) + sin(-0.1728850236418402))) + ((sin(x0) * sin(-0.026042803959077685)) + (240.71862385379822 - (-0.0018542091391025072 * x0)))"
22,1.3214637692253247e-7,"(((x0 - -0.17386295480860905) * 2.6166945039345746e-5) / (sin(x0) + -0.1728850236418402)) + ((sin(x0) * sin(-0.026042803959077685)) + (240.71862385379822 - (-0.0018542091391025072 * x0)))"
23,1.3168798549748887e-7,"(((x0 - -0.17386295480860905) * 2.6166945039345746e-5) / (sin(x0) + sin(-0.1728850236418402))) + ((sin(x0) * sin(-0.026042803959077685)) + (240.71862385379822 - (-0.0018542091391025072 * x0)))"
24,1.316879854954594e-7,"(((x0 - -0.17386295480860905) * sin(2.6166945039345746e-5)) / (sin(x0) + sin(-0.1728850236418402))) + ((sin(x0) * sin(-0.026042803959077685)) + (240.71862385379822 - (-0.0018542091391025072 * x0)))"
