Complexity,Loss,Equation
1,0.2575122526465467,"x3"
2,0.21000977187604591,"sin(x3)"
3,0.04505839605496506,"x2 * x3"
4,0.0004256841512615299,"0.022813199503914913"
6,0.00022084315368290833,"0.04382147370120819 * x0"
8,0.000187738139684583,"x0 * (0.09024474686693168 * x3)"
9,0.00015768751106389153,"(x1 * x4) * (x0 * (x2 * x3))"
10,0.00012086457006812987,"(x1 * x4) * ((x2 * x3) * sin(x0))"
11,0.00011371253064874448,"(x1 * x4) * ((x2 * x3) * sin(sin(x0)))"
12,9.774191598158664e-5,"x0 * (0.06302246723556663 * ((x1 * x4) + x3))"
13,9.235437943867512e-5,"x0 * (0.06681637614057935 * (sin(x3) + (x4 * x1)))"
14,7.771169982999716e-5,"((x2 * x4) + x3) * (x0 * (0.08551306678984741 * x0))"
15,7.055882531393312e-5,"x0 * ((0.051147099588571984 * (x1 + x3)) * (x4 + sin(x2)))"
16,5.347176177372953e-5,"(x1 + x0) * ((x4 + x3) * ((x0 + x2) * 0.023461544596715237))"
17,5.023665442605545e-5,"((sin(x4) + x3) * (0.02438953090054404 * (x0 + x1))) * (x2 + x0)"
18,3.9468622175549974e-5,"((0.01606010514237973 * (x2 + x0)) * (x3 + (x3 + x4))) * (x1 + x0)"
19,3.83829903288961e-5,"(((x2 + x0) * 0.01672343849161738) * (x0 + sin(x1))) * (x3 + (x4 + x3))"
20,3.5117674303856224e-5,"(((x0 + x1) * 0.022793702974318503) * (x3 + x4)) * (x0 + ((x1 + x3) * x2))"
21,3.282465239158397e-5,"(x0 + (x2 * (x1 + x3))) * ((x0 + sin(x1)) * (0.023461544596779474 * (x4 + x3)))"
22,2.965045967360983e-5,"(((x4 + x3) * 0.041166634613746256) * (x0 + (x1 + -0.5510476147842099))) * (cos(x1) + x2)"
23,1.968958825654635e-5,"((x3 ^ x1) + x2) * ((0.042503875743851685 * (x3 + x4)) * (x0 + (-0.5212419648078265 + x1)))"
24,1.823978379774007e-5,"(x2 + (sin(x3) ^ x1)) * (((x1 + -0.5246186636820995) + x0) * (0.0441731937150307 * (x4 + x3)))"
25,1.681195081336846e-5,"((x2 ^ x1) + (x3 + x2)) * (((-0.5374290686366934 + x1) + x0) * (0.03096778332702547 * (x3 + x4)))"
26,1.6487843465677223e-5,"((x2 + cos(x1)) + (x2 + x3)) * (((x3 + x4) * 0.021928774212492102) * ((x1 + -0.5292497412630479) + x0))"
27,1.4828886376666756e-5,"((x2 ^ x1) + ((x2 + x3) ^ x0)) * (((x4 + x3) * 0.030604131365741773) * (x0 + (-0.5192037642230972 + x1)))"
28,1.4447973272529987e-5,"((-0.4995496390391412 + (x0 + x1)) * (0.024356823158419565 * (x4 + x3))) * ((x2 * (x0 + x2)) + (x3 + cos(x1)))"
29,1.4072213372386717e-5,"(((-0.5315086564038728 + x1) + x0) * ((x4 + x3) * 0.02143295230102276)) * (sin(cos(x1)) + ((x2 ^ x1) + (x3 + x2)))"
30,1.3724981888270175e-5,"(((x3 + x4) * 0.024857085374426092) * (x0 + (-0.5258912726235105 + x1))) * ((x2 ^ x1) + (x3 + (x2 + 0.36755704418307317)))"
