gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals,Model_22_Y_pred,Model_22_Residuals,Model_23_Y_pred,Model_23_Residuals,Model_24_Y_pred,Model_24_Residuals,Model_25_Y_pred,Model_25_Residuals,Model_26_Y_pred,Model_26_Residuals,Model_27_Y_pred,Model_27_Residuals,Model_28_Y_pred,Model_28_Residuals
-0.6050619904835566,-0.6534022457067594,0.5052957086997314,0.667732454221913,-0.3896996268118319,-0.5385910826860077,0.5602776325095804,-1.3313680205295234e-09,2.6895960886977535e-09,-2.280420390331024e-10,1.5862701072013324e-09,-1.8517734476455595e-10,1.543405412932786e-09,1.260152493826261e-09,9.807557434196911e-11,5.087754735397423e-10,8.494525946284878e-10,1.1972970477154304e-09,1.6093102045279968e-10,6.396766191007757e-10,7.185514490674544e-10,9.248274362595548e-10,4.334006319086753e-10,2.1543559043099872e-10,1.1427924777372313e-09,1.2002633302807628e-09,1.5796473788746732e-10,1.3641157887011855e-09,5.88772053295541e-12,1.850143581892101e-09,4.919155137238709e-10,4.966180025374244e-10,8.616100656308057e-10,1.6020015288897102e-09,2.4377346072148015e-10,8.797988901438897e-10,4.784291780243404e-10,6.450597894062019e-10,7.131682787620282e-10,1.2675116672941008e-09,9.071640087412928e-11,1.537367447325417e-09,1.791393791571869e-10,1.6627173070176723e-09,3.044892388494422e-10,1.989035354695787e-09,6.308072865275569e-10,2.2100273200398657e-09,8.517992518716356e-10,1.866315262859095e-09,5.080871946908649e-10,2.0261241343239965e-09,6.678960661557664e-10,1.891273532237237e-09,5.330454640690069e-10,2.000144183064925e-09,6.41916114896695e-10,1.922656249854077e-09,5.644281816858471e-10,1.8726820388057855e-09,5.144539706375554e-10,1.8831394344103892e-09,5.249113662421591e-10
-0.4168559465923914,-0.857828428066715,0.5685457225915489,-1.3659565983441109,-1.0662695384612464,-1.0577730835128942,0.10237750814507544,-3.246887334542048e-09,3.3086987028150408e-09,-2.280420390331024e-10,2.898534073060952e-10,-1.8517734476455595e-10,2.4698871303754874e-10,8.68837573389867e-10,8.070262051168742e-10,1.219040464400864e-09,1.1572290961278713e-09,1.6097936161783198e-09,1.547982247905327e-09,2.4193545339349517e-10,1.8012408512050237e-10,8.01961173886359e-10,7.401498056133662e-10,-3.7563531200453847e-10,4.3744668027753127e-10,2.2638748923551727e-10,1.6457612096252447e-10,9.58128531196729e-10,8.963171629237363e-10,1.6294043201524623e-10,1.0112906374225344e-10,-4.183031854492812e-10,4.80114553722274e-10,2.7690628417127863e-10,2.1509491589828584e-10,1.1002651648275228e-10,4.821514820975949e-11,-1.3298321487588503e-10,1.9479458314887782e-10,3.952670338030113e-11,2.2284664892691666e-11,3.5671582822120824e-10,2.9490445994821544e-10,-4.155441759354635e-10,4.773555442084563e-10,3.2413607484448986e-10,2.6232470657149706e-10,9.458431635836745e-11,3.277294808537466e-11,5.529195886433868e-10,4.91108220370394e-10,3.4965195425349183e-10,2.8784058598049904e-10,4.470853422886018e-10,3.85273974015609e-10,3.1922893996803456e-10,2.5741757169504177e-10,2.7627940894909175e-10,2.1446804067609896e-10,4.032520253478646e-10,3.414406570748718e-10,4.446319004640632e-10,3.828205321910704e-10
-0.5634490931326676,1.2050829727415047,-0.4544616465633571,-1.0833375761122361,-1.1832824225559526,-0.3554029944431856,-0.27413430168903136,-3.5781767336305845e-09,2.5739997520332947e-09,-2.280420390331024e-10,7.761349425641877e-10,-1.8517734476455595e-10,8.189996368327341e-10,1.18032851844429e-09,2.18450550004158e-09,2.5816569582320244e-10,1.2623426774204924e-09,9.171267416817203e-10,1.92130372327901e-09,-5.323726798004832e-10,4.718043017968068e-10,-3.4420867645170635e-10,6.599683051455837e-10,-1.4243226079364701e-09,4.2014562633918007e-10,-3.859316025237313e-10,6.182453790735588e-10,-8.591157679711789e-11,9.182654048001722e-10,-3.4166741345398205e-11,9.700102402518919e-10,-1.6461324581925814e-09,6.419554765952914e-10,-6.11157971695845e-11,9.430611844277056e-10,-1.1392913407491093e-09,1.3511435915181928e-10,-1.7475475201554477e-09,7.433705385581576e-10,-7.356878442966295e-10,2.6848913730066054e-10,-6.440329502048406e-10,3.601440313924494e-10,-1.1199538701585229e-09,1.1577688856123284e-10,-8.67648991433587e-10,1.3652799016370306e-10,-5.980929254464563e-10,4.060840561508337e-10,-3.542420650243165e-10,6.499349165729736e-10,-2.8941964653355955e-10,7.147573350637305e-10,-2.136072707622777e-10,7.905697108350123e-10,-2.9972882583170565e-10,7.044481557655843e-10,-1.5544972087897748e-10,8.487272607183125e-10,-1.0988126428718715e-10,8.942957173101029e-10,-5.6600707061592765e-11,9.475762745356973e-10
1.45501352438416,1.9426547314193867,-0.7243027121667374,0.2685703818202918,-0.6489859701860959,-1.092493745009606,-0.04047068809020363,-2.0654651035379234e-09,1.7228415802363745e-09,-2.280420390331024e-10,1.1458148426844661e-10,-1.8517734476455595e-10,1.5744617853699305e-10,-1.6839264872552376e-09,1.3413029639536887e-09,1.266539935263447e-09,1.6091634585649959e-09,-6.798517909449881e-10,3.372282676434391e-10,-1.3921754692117894e-09,1.0495519459102405e-09,-8.137672962120901e-10,4.711437729105411e-10,-7.581798594036575e-10,4.1555633610210853e-10,-1.0207179993846595e-09,6.780944760831105e-10,-4.4873776615765376e-11,2.9774974668578363e-10,-1.8319246934575079e-09,1.489301170155959e-09,-3.994874201242108e-10,5.68638968226618e-11,-1.2763989601547828e-09,9.337754368532337e-10,1.5990555540003826e-11,3.5861407884155283e-10,-6.96357715362328e-10,3.53734192060779e-10,-7.954601145713274e-10,4.5283659126977835e-10,-7.905665399738764e-11,2.6356686930416136e-10,-6.457157465751099e-10,3.0309222327356086e-10,-1.5193001342032297e-10,1.9069350988122603e-10,-2.2517703653699352e-10,1.1744648676455549e-10,-1.009756357898604e-09,6.671328345970551e-10,-6.589767964936622e-10,3.163532731921132e-10,-6.589782937240847e-10,3.1635477042253575e-10,-6.507652504076346e-10,3.0814172710608556e-10,-7.391648502015685e-10,3.9654132690001946e-10,-6.550801897128729e-10,3.124566664113239e-10,-6.017294394185369e-10,2.5910591611698794e-10
-0.5877689242791009,-0.8389462907864482,-0.24848248310565121,1.6596668718767122,2.3728336529166776,1.9100739407106555,-0.3559901420322038,6.489975733912181e-09,7.72590473469078e-09,-2.280420390331024e-10,1.0078869617454977e-09,-1.8517734476455595e-10,1.0507516560140442e-09,1.2274412721545895e-09,2.4633702729331896e-09,-2.8411115365931278e-09,1.6051825358145277e-09,-1.8760357083896094e-09,6.401067076110093e-10,9.810025023583422e-10,2.2169315031369424e-09,-3.0264045745393527e-11,1.2056649550332065e-09,2.8133088634348153e-09,4.049237864213416e-09,3.4927286737902068e-09,4.728657674568807e-09,1.3794188118016122e-09,2.6153478125802125e-09,-1.4715919141040183e-10,1.0887698093681981e-09,4.017790624329226e-09,5.253719625107826e-09,1.9237781179884593e-09,3.1597071187670596e-09,3.536324718436696e-09,4.772253719215296e-09,3.2037596787080398e-09,4.43968867948664e-09,3.6862596672973247e-09,4.9221886680759246e-09,3.807807404844322e-09,5.043736405622922e-09,4.470961284656178e-09,5.706890285434778e-09,3.3684932412214134e-09,4.604422242000014e-09,3.2888846294926505e-09,4.52481363027125e-09,3.039262883054965e-09,4.275191883833565e-09,2.7977344833931037e-09,4.033663484171704e-09,2.2140016643197638e-09,3.4499306650983636e-09,3.541205589377242e-09,4.777134590155842e-09,2.1364919344907198e-09,3.37242093526932e-09,2.494845281733332e-09,3.7307742825119324e-09,2.3720221695087273e-09,3.6079511702873276e-09
2.8603180804338852,-0.5708222567348687,1.4028209391663855,1.5007170279386692,1.3497930762877364,-0.7507912965473652,-0.2982734343085095,3.5935212067314012e-09,4.6660414208017314e-09,-2.280420390331024e-10,8.444781750372277e-10,-1.8517734476455595e-10,8.873428693057741e-10,-7.824560241955788e-10,2.900641898747512e-10,7.990751810005561e-10,1.8715953950708864e-09,-2.8571531306364728e-09,1.7846329165661428e-09,-1.102413151044575e-09,2.9892936974244926e-11,-7.049153858411516e-10,3.676048282291784e-10,-2.3241335664015814e-09,1.2516133523312514e-09,-2.2673417449832343e-09,1.1948215309129042e-09,-1.3360799921018998e-09,2.635597780315698e-10,-2.0404798571873287e-10,8.684722283515972e-10,-2.6189099438379958e-09,1.5463897297676658e-09,-1.0799734208230169e-09,7.453206752686859e-12,-2.4623649166663663e-09,1.3898447025960363e-09,-2.3814313413821012e-09,1.3089111273117712e-09,-3.110884814614676e-09,2.0383646005443463e-09,-1.6646113263179193e-09,5.920911122475893e-10,-9.917797329423965e-10,8.07404811279335e-11,-1.4892908399142998e-10,9.235911300789e-10,-1.1594836897130741e-09,8.69634756427441e-11,-1.491547440956859e-09,4.19027226886529e-10,-1.1428220384425399e-09,7.030182437220984e-11,-1.1428220388997497e-09,7.030182482941966e-11,-1.1587168786078057e-09,8.619666453747566e-11,-1.3810844163641508e-09,3.0856420229382076e-10,-1.3514577202704936e-09,2.789375062001636e-10,-1.3738770752215474e-09,3.013568611512174e-10
-0.5025981031382891,0.8215647024059846,-0.3669860044715288,1.1105743744161738,-0.0023777231391017995,0.15065966982811033,-0.35236432123034894,-2.347739000247039e-10,9.90889598762876e-10,-2.280420390331024e-10,9.976214597544777e-10,-1.8517734476455595e-10,1.0404861540230241e-09,1.056739852328911e-09,2.282403351116491e-09,-4.341514358210753e-10,7.915120629665048e-10,2.1058014184890104e-10,1.436243640636481e-09,1.7426443205112736e-10,1.3999279308387074e-09,9.44994130127354e-11,1.3201629118003154e-09,1.3089832127831985e-10,1.3565618200658998e-09,8.666469336404536e-10,2.092310432428034e-09,5.602338719093154e-10,1.7858973706968954e-09,5.311212103997782e-10,1.7567847091873582e-09,-1.7829218357829997e-10,1.04737131520928e-09,4.0369779245659096e-10,1.629361291244171e-09,9.043610935736492e-11,1.316099608144945e-09,-4.348568759102606e-10,7.908066228773195e-10,2.2596502009111843e-10,1.4516285188786985e-09,2.5707322820322845e-10,1.4827367269908084e-09,-4.513079823696527e-10,7.743555164179273e-10,-4.4178731030337613e-10,7.838761884842039e-10,-6.479764789471382e-10,5.776870198404419e-10,-6.569414117155378e-11,1.1599693576160263e-09,-4.739253733058047e-10,7.517381254817754e-10,-5.723219949819903e-10,6.533415038055898e-10,-4.897131315397883e-10,7.359503672477918e-10,-8.625257541638144e-10,3.631377446237656e-10,-8.317814672871755e-10,3.9388203150040454e-10,-7.74927380013809e-10,4.5073611877377104e-10
-0.408363454936813,-1.0283105337162666,1.4520601536210676,0.44096326182512857,0.07805247090917096,1.024245752267682,-0.8589338061908735,-7.05820135633704e-12,2.6528157398756226e-09,-2.280420390331024e-10,2.4318319021988575e-09,-1.8517734476455595e-10,2.474696596467404e-09,8.493660989123559e-10,3.5092400401443157e-09,-1.6292576025836528e-09,1.030616338648307e-09,-9.956184411926197e-10,1.66425550003934e-09,-8.47025847040768e-10,1.8128480941911918e-09,-1.3893009099214653e-09,1.2705730313104945e-09,-7.42164549090868e-10,1.917709392141092e-09,-1.2045032360858944e-10,2.53942361762337e-09,-9.244971569541159e-10,1.735376784277844e-09,-1.2155383408512842e-09,1.4443356003806756e-09,-1.6125233367221669e-09,1.047350604509793e-09,-1.3432660938955221e-09,1.3166078473364377e-09,-1.4504255090276093e-09,1.2094484322043505e-09,-1.3618152744164548e-09,1.298058666815505e-09,-1.3650086785033808e-09,1.294865262728579e-09,-1.5041964556971185e-09,1.1556774855348413e-09,-2.1557988654297503e-09,5.040750758022095e-10,-1.9896941669703234e-09,6.701797742616364e-10,-2.4889407816540056e-09,1.7093315957795421e-10,-8.663913361520883e-10,1.7934826050798715e-09,-1.5165620320016351e-09,1.1433119092303247e-09,-1.5935510635528318e-09,1.066322877679128e-09,-1.4076306399277172e-09,1.2522433013042426e-09,-1.8974186456802782e-09,7.624552955516816e-10,-1.6195337677368112e-09,1.0403401734951486e-09,-1.5517164035801402e-09,1.1081575376518196e-09
-0.4754992110646264,0.5431151821697416,0.3244502424821815,-1.3668224224975751,-0.49922715406204626,-0.5698083744390572,0.4195596130218014,-1.64146471600973e-09,2.601288894916467e-09,-2.280420390331024e-10,1.1878662179398393e-09,-1.8517734476455595e-10,1.145001523671293e-09,9.990800553694079e-10,3.925587646267086e-11,5.514821725516013e-10,4.0834200635513567e-10,1.0747286999672474e-09,1.1490452106051044e-10,4.0043732065786627e-10,5.593868582488708e-10,7.021157717471453e-10,2.5770840715959173e-10,2.1707009553332435e-11,9.381171693534046e-10,7.072232400902664e-10,2.526009388164706e-10,9.809912152177146e-10,2.116703631097763e-11,7.819381174234672e-10,1.778860614832698e-10,-2.088837519086424e-10,1.1687079308153795e-09,6.043633723481665e-10,3.554608065585705e-10,2.124818198532714e-10,7.473423590534656e-10,-8.727330395654794e-11,1.047097482863285e-09,2.5972460944520347e-10,7.000995694615336e-10,4.432830099685059e-10,5.165411689382312e-10,-3.1328102803061243e-10,1.2731052069373494e-09,1.5161216364808174e-10,8.082120152586553e-10,-1.494522080400091e-10,1.109276386946746e-09,5.613466349389432e-10,3.9847754396779376e-10,2.5071546842829653e-10,7.091087104784405e-10,3.912752767389421e-10,5.685489021677948e-10,2.1378249116729462e-10,7.460416877394424e-10,2.9691484982883804e-10,6.62909329077899e-10,4.1576845311262354e-10,5.440557257941134e-10,4.535442028986814e-10,5.062799760080557e-10
-0.5996192647958309,0.1648320098467299,0.8280260433782781,0.7079048152548065,0.03705822516623677,1.3038313209520986,1.2383137480530546,-1.2312199333391533e-10,3.4010205235763755e-09,-2.280420390331024e-10,3.5059405692755625e-09,-1.8517734476455595e-10,3.463075875007016e-09,1.2499276843837928e-09,2.027970845858667e-09,-2.011743592217859e-09,5.289642122460319e-09,-1.1057041487647492e-09,4.3836026790072095e-09,-9.958637524189326e-10,4.273762282661393e-09,-1.6861621597979673e-09,4.964060690040428e-09,-8.847570279842456e-10,4.162655558226706e-09,1.9490583088102173e-10,3.0829926993614384e-09,-8.784928396441673e-10,4.156391369886627e-09,-2.8638091705153105e-10,3.5642794472939914e-09,-6.732172472927669e-10,3.951115777535227e-09,-4.2295853769604967e-10,3.70085706793851e-09,-6.222405881316929e-10,3.900139118374153e-09,-6.816355951141328e-10,3.959534125356593e-09,-9.472448396011218e-11,3.3726230142025724e-09,-1.4939069774743427e-10,3.4272892279898946e-09,2.2123513608106782e-10,3.0566633941613923e-09,-6.73613775193863e-11,3.3452599077618464e-09,2.4999098460134555e-10,3.0279075456411145e-09,4.610352270196577e-10,2.8168633032228023e-09,5.804829543417355e-10,2.6974155759007246e-09,3.7052195682745523e-10,2.907376573415005e-09,1.0154217693722194e-09,2.2624767608702406e-09,3.1361861181836846e-10,2.9642799184240916e-09,6.15869176756625e-10,2.6620293534858354e-09,6.276974875326886e-10,2.6502010427097716e-09
-0.5856168564694497,0.26330185609962947,-1.4540795240079991,0.3791108180136454,-0.536137785258729,-0.3712354502219493,0.021086979650262804,-1.7459668904816504e-09,1.5776267626609374e-09,-2.280420390331024e-10,5.970191121238938e-11,-1.8517734476455595e-10,1.6837216943842947e-11,1.2233246418633352e-09,1.3916647696840483e-09,2.798252276272763e-10,4.4816535544798934e-10,9.6448655636773e-10,1.132826684188443e-09,2.561547529022186e-10,4.2449488072293163e-10,4.5270106677947616e-10,6.210411946001892e-10,-2.3433779796296e-10,6.599767014224701e-11,7.430575630427436e-10,9.113976908634565e-10,8.58331554272808e-10,1.026671682093521e-09,1.2699274965335255e-09,1.4382676243542386e-09,-1.6339812893047679e-10,4.941998890236217e-12,1.0117236138297255e-09,1.1800637416504386e-09,2.3419215807575973e-10,4.025322858964727e-10,-8.46270497709266e-10,6.77930369888553e-10,6.018477102421446e-10,7.701878380628576e-10,7.749270161450804e-10,9.432671439657934e-10,5.199245995707125e-10,6.882647273914255e-10,4.31470702131631e-10,5.998108299523441e-10,8.385470821701226e-10,1.0068872099908357e-09,2.023115475254714e-10,3.7065167534618436e-10,1.5528387995261446e-10,3.2362400777332744e-10,1.2914339548387239e-10,2.9748352330458536e-10,1.4929613828498887e-10,3.176362661057019e-10,7.488756715417792e-11,2.432276949748909e-10,7.673012634322405e-11,2.450702541639371e-10,1.222863643738528e-10,2.9062649219456583e-10
-0.23499036016572517,-0.4597579301639896,-0.29100199939158905,-0.4449601849313574,0.39533663657327955,-0.5476615636463471,-0.08616880470723784,8.912435659780654e-10,1.3632485818448424e-09,-2.280420390331024e-10,2.4396297683367467e-10,-1.8517734476455595e-10,2.868276711022211e-10,4.2068065200893425e-10,8.926856678757114e-10,5.211843110305273e-10,9.931893268973043e-10,7.473799700527638e-10,1.2193849859195409e-09,1.1276950530282096e-09,1.5997000688949867e-09,1.417648131384788e-09,1.889653147251565e-09,1.0949649672367131e-09,1.5669699831034902e-09,1.239164141001035e-09,1.7111691568678121e-09,1.4031869680993492e-09,1.8751919839661265e-09,3.1504661594441705e-10,7.870516318111942e-10,-1.4610144084047252e-10,3.2590357502630453e-10,2.7094067790818294e-10,7.429456937749599e-10,2.0273150095697688e-10,6.747365168237539e-10,-3.0879495887586656e-10,1.632100569909105e-10,-1.0570638408704757e-10,3.662986317797295e-10,2.0501562829359563e-10,6.770206441603727e-10,-4.5626942864465693e-10,1.573558722212013e-11,-1.2031962720447623e-10,3.516853886623008e-10,-5.904109211086815e-10,1.184059052419045e-10,-5.426635014577478e-10,7.065848559097073e-11,-9.14433139951404e-10,4.4242812408462696e-10,-9.029658575014017e-10,4.3096084163462464e-10,-9.527934582663346e-10,4.807884423995575e-10,-9.786627358712024e-10,5.066577200044254e-10,-8.688065229124382e-10,3.968015070456612e-10,-8.056226623141313e-10,3.336176464473542e-10
-0.604041373099159,-0.6159666531283892,-1.588579379439864,-1.2310480852222947,-0.9603893653699933,-1.2412000871860813,0.17739786411614117,-2.9471171067575473e-09,3.2213277235521554e-09,-2.280420390331024e-10,5.022526558277104e-10,-1.8517734476455595e-10,4.593879615591639e-10,1.2582400715380055e-09,9.840294547433975e-10,1.4699770894767011e-09,1.1957664726820931e-09,2.071689268945066e-09,1.7974786521504581e-09,7.90326768956278e-10,5.161161521616699e-10,1.4474657942694677e-09,1.1732551774748597e-09,-1.3705950599675148e-10,4.112701227913594e-10,8.801082852703552e-10,6.058976684757472e-10,1.6384793272864423e-09,1.3642687104918343e-09,1.9541812479429192e-09,1.6799706311483112e-09,-1.2710004644622376e-10,4.0131066324083173e-10,1.7639243353712612e-09,1.4897137185766532e-09,4.767804856182177e-10,2.0256986882360973e-10,-7.255398649734052e-10,9.997504817680132e-10,8.787035882801039e-10,6.044929714854959e-10,1.179115972025703e-09,9.04905355231095e-10,9.324250254222508e-10,6.582144086276428e-10,1.1540268566538704e-09,8.798162398592624e-10,1.7060563566189974e-09,1.4318457398243894e-09,9.503107989754351e-10,6.761001821808271e-10,1.0790166775650788e-09,8.048060607704708e-10,1.1522579958464438e-09,8.780473790518357e-10,1.0896888095528587e-09,8.154781927582507e-10,1.0834965540728936e-09,8.092859372782856e-10,1.1198937832078021e-09,8.456831664131941e-10,1.135991504725327e-09,8.617808879307189e-10
0.42006427679334873,2.03717163927572,-1.5960075092318942,1.6028831066516323,-0.37439349242827347,0.4044764321763565,-0.9736505525705493,-1.2880329630140333e-09,1.6966295027256668e-09,-2.280420390331024e-10,2.7566204267065978e-09,-1.8517734476455595e-10,2.799485120975144e-09,-1.3072619225083408e-09,1.6774005432313593e-09,-7.813845065025595e-10,2.203277959237141e-09,-1.2556701971534088e-09,1.7289922685862913e-09,-1.6078852925570769e-09,1.3767771731826232e-09,-1.8220306597275828e-09,1.1626318060121173e-09,-1.3321902841554116e-09,1.6524721815842885e-09,-1.478459585820154e-09,1.5062028799195462e-09,-1.570508940416354e-09,1.4141535253233462e-09,-3.3535124518789696e-09,3.688499861392695e-10,-2.16825563566098e-09,8.164068300787201e-10,-3.2768285746235353e-09,2.9216610888383523e-10,-1.943409236577459e-09,1.041253229162241e-09,-3.0606627001352354e-09,7.600023439553535e-11,-2.397274380580359e-09,5.873880851593411e-10,-2.0644222551159674e-09,9.202402106237327e-10,-2.443288831982522e-09,5.41373633757178e-10,-2.6555906380811576e-09,3.290718276585425e-10,-2.364094629140653e-09,6.205678365990473e-10,-2.957040390396062e-09,2.762207534363791e-11,-2.7652796521745094e-09,2.1938281356519065e-10,-2.766006882146197e-09,2.1865558359350327e-10,-2.862834007807945e-09,1.2182845793175518e-10,-3.3124276443387697e-09,3.277651785990696e-10,-3.4837862824041736e-09,4.991238166644735e-10,-3.4585585980922714e-09,4.738961323525713e-10
-0.597133523321274,-0.7717675045028949,1.303831849547609,-1.6685684059057457,-0.4614729368062666,-0.16558507153766935,0.543235472490694,-1.5345741625079284e-09,2.8445520999703984e-09,-2.280420390331024e-10,1.5380199764955723e-09,-1.8517734476455595e-10,1.495155282227026e-09,1.2452363846544466e-09,6.474155280802341e-11,-1.514002361707806e-12,1.3114919398241777e-09,7.2253698789982e-10,5.8744094956265e-10,1.1865904634147072e-10,1.1913188911209993e-09,2.063261466261371e-10,1.1036517908363329e-09,-3.0615418756028856e-10,1.6161321250227586e-09,7.091428210200868e-10,6.008351164423832e-10,6.726601372984846e-10,6.373178001639854e-10,1.178369010391943e-09,1.3160892707052695e-10,-1.7615658930591192e-10,1.486134526768382e-09,9.137287119586443e-10,3.962492255038257e-10,1.7673839530117407e-10,1.1332395421612959e-09,1.8067992457631382e-10,1.1292980128861562e-09,5.978369108108688e-10,7.121410266516012e-10,7.571817105299666e-10,5.527962269325034e-10,7.223337321325285e-10,5.876442053299415e-10,1.1368376965592153e-09,1.7314024090325467e-10,1.0962937045273405e-09,2.1368423293512948e-10,1.88569858994022e-09,5.7572065247775e-10,2.2541993358247466e-09,9.442213983622766e-10,2.902342899220542e-09,1.5923649617580721e-09,2.285168926570716e-09,9.751909891082458e-10,2.523213533164603e-09,1.213235595702133e-09,2.5942025652245305e-09,1.2842246277620605e-09,2.597922061110738e-09,1.2879441236482678e-09
-0.5979594823121306,1.0669831668217233,0.29589742465306423,1.6768997883124224,-0.4464257792035521,-0.7182246930031556,0.6341687173047997,-1.4919723256353397e-09,3.0594024254362194e-09,-2.280420390331024e-10,1.7954721388339822e-09,-1.8517734476455595e-10,1.7526074445654358e-09,1.2467967028495206e-09,3.2063339695135927e-10,7.545225610486591e-10,8.129075387522208e-10,1.4123232032317724e-09,1.5510689656910746e-10,7.729555583923741e-10,7.944745414085058e-10,1.1532113121491817e-09,4.1421878765169817e-10,2.9220475373939155e-10,1.2752253460614884e-09,1.2501066515844964e-09,3.173234482163835e-10,1.542991075220967e-09,2.4439024579912883e-11,1.9685262623167157e-09,4.0109616251583576e-10,5.267536065588526e-10,1.0406764932420273e-09,1.719062930314694e-09,1.51632830513814e-10,9.487797530817356e-10,6.186503467191443e-10,6.362288240561421e-10,9.312012757447378e-10,1.2980524205197332e-09,2.693776792811467e-10,1.5790528341959494e-09,1.162273439506947e-11,1.5035980099050025e-09,6.383208989587738e-11,1.8753260353880633e-09,3.078959355871834e-10,1.9716649978197216e-09,4.042348980188417e-10,1.7774669439696614e-09,2.1003684416878144e-10,1.868445506472309e-09,3.0101540667142903e-10,1.6018050180542816e-09,3.437491825340168e-11,1.8306140909161943e-09,2.631839911153144e-10,1.6303557442786602e-09,6.292564447778025e-11,1.58444106832387e-09,1.701096852299013e-11,1.607449686336758e-09,4.001958653587809e-11
0.33447243674767946,1.0195769512067556,-1.6177965032498505,-0.7261601621106549,-0.9599247448419947,-0.6628448888392517,-0.21913067755820034,-2.945801663106058e-09,2.097352127481695e-09,-2.280420390331024e-10,6.204074965912606e-10,-1.8517734476455595e-10,6.632721908598071e-10,-1.119110325104807e-09,2.706607894804441e-10,6.787604274698384e-10,1.5272099630942014e-09,1.8120977164094063e-10,1.0296593072653036e-09,-9.548902425318016e-10,1.0644070690743862e-10,-6.039546853379896e-10,2.444948502863734e-10,-5.979696438275494e-10,2.504798917968136e-10,-7.834135172572151e-10,6.503601836714782e-11,-1.7836242303900645e-10,6.700871125853565e-10,-2.651061300034023e-09,1.80261176440966e-09,-7.145220276890359e-10,1.3392750793532704e-10,-2.017264736638832e-09,1.168815201014469e-09,-3.0876694700503767e-10,5.396825886193252e-10,-1.483995318011371e-09,6.355457823870081e-10,-8.991140015886258e-10,5.066446596426289e-11,-4.61671013696481e-10,3.8677852192788194e-10,-1.1740687856445914e-09,3.256192500202284e-10,-1.0251957397333928e-09,1.767462041090299e-10,-7.440153120049027e-10,1.0443422361946029e-10,-1.4152446613579723e-09,5.667951257336094e-10,-1.2435338765574725e-09,3.950843409331095e-10,-1.2428777818267132e-09,3.9442824620235023e-10,-1.2667122732412622e-09,4.1826273761689924e-10,-1.2135199555553598e-09,3.6507041993099687e-10,-1.1645745284475645e-09,3.161249928232016e-10,-1.1141914834529154e-09,2.657419478285524e-10
-0.18525369439419642,-0.5813586389981084,0.41781704086389265,0.6906325482254723,-0.20244752210048322,-1.3233336239150286,0.26890703557225704,-8.012158263687703e-10,1.3345091814219254e-09,-2.280420390331024e-10,7.613353940862575e-10,-1.8517734476455595e-10,7.18470699817711e-10,2.881176996640867e-10,2.4517565538906844e-10,1.5823395666451437e-09,1.0490462115919886e-09,1.6521159573075255e-09,1.1188226022543704e-09,1.275183228755851e-09,7.418898737026958e-10,1.9758069047944107e-09,1.4425135497412555e-09,1.0766316246216498e-09,5.433382695684947e-10,1.153676968467898e-09,6.203836134147428e-10,1.9273116562651724e-09,1.3940183012120173e-09,6.453892190223871e-10,1.1209586396923198e-10,3.7315666513810686e-10,1.6013668991504826e-10,5.688416990608553e-10,3.5548344007700195e-11,8.538671245765495e-10,3.2057376952339435e-10,5.701838379512766e-10,3.6890482898121504e-11,4.2873918875684077e-10,1.0455416629631435e-10,9.197974845652832e-10,3.865041295121281e-10,1.6959945917619034e-10,3.636938958769648e-10,9.51062959043909e-10,4.1776960399075393e-10,4.020221397261082e-10,1.3127121532704694e-10,3.951567802004975e-10,1.3813657485265762e-10,9.993882517350543e-11,4.333545298796497e-10,8.301137324171111e-11,4.50281981811444e-10,9.707120140990441e-11,4.362221536432507e-10,-6.768196997206159e-11,6.009753250252167e-10,1.1080008098594849e-10,4.2249327406720664e-10,1.7998364397189245e-10,3.533097110812627e-10
