Complexity,Loss,Equation
1,1.0891360256741311,"x0"
3,0.538871828307872,"x0 - x0"
4,0.02516440091471141,"-0.716733860922873"
8,0.025164400914711407,"x0 / (x0 / -0.716733860922873)"
10,0.025164400914711397,"(x0 - (x0 / 0.582501471468498)) / x0"
11,0.02300284587960846,"-0.7138123539172095 + (0.013243316570820857 / x0)"
12,0.005076857284717777,"-0.9681073679981539 / ((x0 / x0) + (x0 * x0))"
13,0.004775259150299996,"-1.1043058480229404 / (1.188915796246708 + (x0 * x0))"
17,0.004085011848517651,"(((0.4024490938000389 ^ x0) ^ x0) * (x0 * x0)) - 0.9547942512984269"
18,0.003987630622732048,"(1.188915796246708 + ((0.04054476220316159 ^ x0) ^ x0)) * -0.4512260026694583"
22,0.003954463077571805,"(((x0 - 0.008700255257427049) / x0) + ((0.11450292673542224 ^ x0) ^ x0)) * -0.47894341509858795"
24,0.003445108775106972,"(-0.9779610635342167 / ((x0 * x0) + (x0 / x0))) - (-0.007820975975203738 / (x0 + 0.8421647842393256))"
25,0.0026976228045072913,"((0.6294447141263645 ^ x0) ^ x0) * (-0.8412849843329264 - (-0.021536810710936938 / (-0.4574687525463154 - x0)))"
27,0.002541833931384207,"(((x0 - -0.4902013241470577) / (x0 - -0.45064375455889366)) + ((0.27318481888392393 ^ x0) ^ x0)) * -0.4312251125135426"
29,0.002441086666863795,"(-0.6583197782519812 / ((x0 / x0) + (x0 * x0))) - ((0.01454533091607213 / (x0 + 0.4250520971747989)) - -0.21296192173309184)"
30,0.0021141627299348298,"(1.546531357927143 + ((0.039127092390308614 ^ x0) ^ x0)) * (-0.3574435130295934 - (-0.005704727474104303 / (-0.4126980830107495 - x0)))"
