gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals,Model_22_Y_pred,Model_22_Residuals,Model_23_Y_pred,Model_23_Residuals,Model_24_Y_pred,Model_24_Residuals,Model_25_Y_pred,Model_25_Residuals
-0.08779897690780443,1.6278539515760244,1.2252630536918723,-0.4356487805232378,-0.7023535634798236,0.620686252650192,-0.5272104916595043,4.65257737267991e-06,4.65045241649735e-06,1.1398019814040008e-06,1.1376770252214412e-06,1.0681591028291452e-06,1.0660341466465856e-06,1.328558280369894e-06,1.3264333241873343e-06,1.2206468537543676e-06,1.218521897571808e-06,1.5844936151568835e-06,1.582368658974324e-06,1.2597518560228092e-06,1.2576268998402496e-06,1.3188841068066775e-06,1.3167591506241179e-06,1.287517711258038e-06,1.2853927550754784e-06,1.2649311869115256e-06,1.262806230728966e-06,2.3456514464391786e-07,2.3244018846135828e-07,7.644858195387796e-07,7.6236086335622e-07,1.5006009635374588e-07,1.479351401711863e-07,1.1956145850870251e-06,1.1934896289044655e-06,1.1848856304785506e-06,1.182760674295991e-06,5.1418746822103e-07,5.120625120384704e-07,1.1989209100111858e-06,1.1967959538286262e-06,5.754555459340827e-07,5.733305897515231e-07,2.425324014461491e-07,2.404074452635895e-07,1.7025791363172775e-07,1.6813295744916817e-07,5.618625912072332e-07,5.597376350246736e-07,4.772062503532389e-07,4.750812941706793e-07,4.608658274903223e-07,4.587408713077627e-07,4.5724948993242074e-07,4.5512453374986116e-07,4.534058717732352e-07,4.512809155906756e-07
-0.5403036431222973,-0.542098707526177,-1.4512213412380977,0.521778500267168,-1.3818083114169224,0.9152218676093479,-0.48744253478733657,-3.0002593261183575e-08,1.17943540569129e-07,1.1398019814040008e-06,1.0518610340960554e-06,1.0681591028291452e-06,9.802181555211998e-07,2.1781464088149297e-06,2.090205461506984e-06,1.5769259142504713e-06,1.488984966942526e-06,2.398742404116582e-06,2.3108014568086363e-06,3.303447222283065e-06,3.2155062749751192e-06,3.4997862614841987e-06,3.411845314176253e-06,3.1300553003638578e-06,3.0421143530559126e-06,3.4547640469536293e-06,3.3668230996456836e-06,1.6706898361130606e-06,1.5827488888051152e-06,2.77486188989381e-06,2.6869209425858643e-06,6.730273592828408e-07,5.850864119748954e-07,1.7151592894434587e-06,1.6272183421355133e-06,1.6986268251599824e-06,1.610685877852037e-06,1.5006650400988154e-06,1.41272409279087e-06,1.7946734324380534e-06,1.706732485130108e-06,1.2981557600566436e-06,1.2102148127486982e-06,1.14394066747098e-06,1.0559997201630345e-06,1.1227599755207786e-06,1.0348190282128331e-06,1.1211595960509015e-06,1.033218648742956e-06,6.594490674195636e-07,5.715081201116182e-07,6.932885271410863e-07,6.053475798331409e-07,2.596596161067434e-07,1.7171866879879796e-07,2.9020595197955854e-07,2.0226500467161312e-07
-0.6049016754022369,-0.6837712612389572,-1.1928650614746417,-0.06880549685677827,-0.3784665537360597,-0.7980201992052172,1.0623517212118225,-3.357203511839074e-07,3.7679902653158475e-06,1.1398019814040008e-06,2.292467932727939e-06,1.0681591028291452e-06,2.3641108113027947e-06,2.2738544920199193e-06,1.1584154221120206e-06,1.692424415651447e-06,1.739845498480493e-06,1.5130485214361264e-06,1.9192213926958137e-06,1.8837228753609605e-06,1.5485470387709794e-06,3.0212680678559358e-06,4.110018462760041e-07,2.5066246541799616e-06,9.256452599519783e-07,2.3175746931018536e-06,1.1146952210300862e-06,2.7694372134118324e-06,6.628327007201075e-07,2.128579160907319e-06,1.303690753224621e-06,3.812008804396079e-06,3.7973889026413895e-07,4.49063765693158e-06,1.0583677427996397e-06,4.697274035089844e-06,1.265004120957904e-06,4.00659512643822e-06,5.743252123062805e-07,4.629525868778734e-06,1.197255954646794e-06,4.118718258699552e-06,6.86448344567612e-07,4.77896739342173e-06,1.3466974792897903e-06,4.8347780446400565e-06,1.4025081305081166e-06,4.451489777829562e-06,1.0192198636976223e-06,4.841277460883904e-06,1.4090075467519641e-06,4.86449107874222e-06,1.4322211646102802e-06,4.713191679769378e-06,1.280921765637438e-06,4.692588293038453e-06,1.2603183789065133e-06
0.30258964165419916,-0.9673968311074148,1.073952313548555,1.0322584844555287,1.0173306591027906,-1.2902082740885594,-0.5078215837089988,-9.477610819914426e-07,9.9172571221006e-07,1.1398019814040008e-06,1.0958373511853833e-06,1.0681591028291452e-06,1.0241944726105277e-06,5.183871625432694e-07,4.744225323246519e-07,1.0959036426265118e-06,1.0519390124078943e-06,1.1398023495438257e-06,1.0958377193252082e-06,1.0979022208573559e-06,1.0539375906387384e-06,1.0911770176382677e-06,1.0472123874196502e-06,9.742177085003858e-07,9.302530782817683e-07,1.0998155438546969e-06,1.0558509136360794e-06,-1.7942261684526266e-07,2.233872470638801e-07,8.369396812362498e-07,7.929750510176324e-07,1.1220579345537329e-07,6.824116323675584e-08,1.0749425132798512e-06,1.0309778830612338e-06,1.0851087099500376e-06,1.0411440797314201e-06,3.9923114241032565e-07,3.552665121917082e-07,1.0649752889762708e-06,1.0210106587576534e-06,3.9890150947926487e-07,3.549368792606474e-07,7.41656465039905e-08,3.020101628537305e-08,9.248025172807098e-09,3.471660504581035e-08,-4.391895650232692e-07,4.831541952418866e-07,1.0811689746925441e-07,6.415226725063696e-08,9.9899290216702e-08,5.5934659998084556e-08,6.509971427750251e-07,6.070325125564076e-07,6.562532754865026e-07,6.122886452678851e-07
-0.5765851038996165,-0.9052854630198583,-0.47245590111472785,1.0091303221545531,-1.6314582706278702,-1.684806890409173,0.4527297555220121,-8.137298409668951e-07,2.930485524241005e-06,1.1398019814040008e-06,9.769537018701093e-07,1.0681591028291452e-06,1.048596580444965e-06,2.2327612007727785e-06,1.1600551749866845e-07,1.5767468670841315e-06,5.400088161899786e-07,2.7782090028013916e-06,6.614533195272815e-07,5.657360329005642e-06,3.540604645731532e-06,3.942960435483459e-06,1.8262047522093491e-06,3.6581722400657866e-06,1.5414165567916765e-06,4.398848046051651e-06,2.2820923627775413e-06,2.153876474196982e-06,3.7120790922871895e-08,4.22487672115794e-06,2.10812103788383e-06,1.2158845126451094e-06,9.008711706290007e-07,2.1507483636230857e-06,3.39926803489756e-08,2.161024037405793e-06,4.426835413168305e-08,2.621875481307093e-06,5.051197980329827e-07,2.287308164512944e-06,1.7055248123883407e-07,1.8446086184804585e-06,2.721470647936516e-07,1.8803490112655195e-06,2.3640667200859064e-07,1.961280028487952e-06,1.5547565478615798e-07,1.8195664779186015e-06,2.971892053555086e-07,2.0550778310805966e-06,6.167785219351346e-08,2.185373776404178e-06,6.861809313006779e-08,2.3263459334753275e-06,2.095902502012174e-07,2.4341205183972587e-06,3.173648351231486e-07
0.040366053710195506,2.1941116489886165,0.2668110911539939,0.7309760900644158,-1.4290141331596167,-1.602371911742884,-0.03976733450689401,5.874515067192191e-06,4.820527733900331e-06,1.1398019814040008e-06,8.581464811214089e-08,1.0681591028291452e-06,1.4171769537285266e-08,1.0527672181449574e-06,1.2201151469025128e-09,1.1075364998368473e-06,5.3549166544987396e-08,1.7114621362101854e-06,6.574748029183255e-07,1.0742271394916157e-06,2.0239806199755792e-08,1.0585072609890183e-06,4.519927697158398e-09,1.0643791707796542e-06,1.039183748779428e-08,1.0742629601557684e-06,2.0275626863908526e-08,8.287784879413848e-08,9.711094844977214e-07,5.544391043681451e-07,4.995482289237148e-07,1.3267887401166157e-07,9.213084592801983e-07,1.1609087925305593e-06,1.069214592386994e-07,1.1547365495976773e-06,1.007492163058174e-07,5.274108918219456e-07,5.265764414699143e-07,1.1594473480122082e-06,1.0546001472034826e-07,5.24810481842121e-07,5.29176851449739e-07,1.9015799395977047e-07,8.638293393320894e-07,1.2730389547279778e-07,9.266834378190621e-07,6.0073947797803e-07,4.5324785531382996e-07,1.239708165405526e-06,1.8572083211366605e-07,1.2328999786766677e-06,1.7891264538480783e-07,9.635157480231838e-07,9.047158526867607e-08,9.687144246067125e-07,8.527290868514741e-08
0.0038774482768750475,-1.0387849084657732,-0.9029781802596846,1.5462208322754423,-0.007849777525937188,-1.1600147971719403,-0.5280971294612274,-1.1018107012046139e-06,1.1020223656893202e-06,1.1398019814040008e-06,1.1395903169192945e-06,1.0681591028291452e-06,1.0679474383444389e-06,1.1314348288392006e-06,1.1312231643544943e-06,1.1367086952874588e-06,1.1364970308027525e-06,1.2852412198253018e-06,1.2850295553405955e-06,1.1366997274732977e-06,1.1364880629885914e-06,1.1349054562869119e-06,1.1346937918022056e-06,1.1353300656447164e-06,1.1351184011600101e-06,1.1367061326080408e-06,1.1364944681233344e-06,1.2373491299565016e-07,1.2352324851094384e-07,7.924995739811725e-07,7.922879094964662e-07,1.3689723128273698e-07,1.3668556679803066e-07,1.083825278294889e-06,1.0836136138101826e-06,1.097315895299939e-06,1.0971042308152327e-06,4.5855238901901803e-07,4.583407245343117e-07,1.0837624959459705e-06,1.0835508314612642e-06,4.120880243149709e-07,4.118763598302646e-07,1.0060949544327115e-07,1.0039783095856483e-07,4.28537111396615e-08,4.264204665495518e-08,-4.304940765042335e-07,4.307057409889398e-07,7.529727946798329e-08,7.508561498327697e-08,7.460645409721652e-08,7.43947896125102e-08,1.6476059411169875e-07,1.6454892962699243e-07,1.763998052065896e-07,1.7618814072188327e-07
-0.5851016662455537,2.224132941149453,0.2848080148389107,0.49237028163179225,-1.3926605927444444,0.7175506050623287,2.7813482098485283,5.939298554810838e-06,1.202424874562152e-06,1.1398019814040008e-06,6.001921447968989e-06,1.0681591028291452e-06,6.0735643265438444e-06,2.245261376797371e-06,4.896462052575619e-06,1.611864191978578e-06,5.529859237394412e-06,2.4923659033629593e-06,4.649357526010031e-06,3.842624110327603e-06,3.2990993190453866e-06,3.955125275991761e-06,3.186598153381229e-06,3.4852853264788856e-06,3.6564381028941045e-06,4.040015103578216e-06,3.1017083257947743e-06,2.308704203168744e-06,4.833019226204246e-06,3.755434293937619e-06,3.386289135435371e-06,1.5195107241828591e-06,5.622212705190131e-06,2.643660999392054e-06,4.4980624299809355e-06,2.613721572409779e-06,4.528001856963212e-06,2.9354832171372868e-06,4.206240212235703e-06,2.7918428573131168e-06,4.349880572059873e-06,2.453402010478203e-06,4.688321418894787e-06,2.520515863020743e-06,4.6212075663522476e-06,2.5723720117694637e-06,4.569351417603526e-06,3.377028254477876e-06,3.764695174895114e-06,2.918381942943155e-06,4.223341486429835e-06,3.008899943671778e-06,4.132823485701212e-06,2.685575278612203e-06,4.456148150760787e-06,2.750776037053543e-06,4.390947392319447e-06
-0.5882683285737583,1.2074922787412092,1.0003309269252196,1.1046345921339116,-1.1245639954693496,-1.6934034943140386,3.3025577100672305,3.745471340016419e-06,4.520979466953852e-06,1.1398019814040008e-06,7.1266488255662695e-06,1.0681591028291452e-06,7.198291704141126e-06,2.249878300649248e-06,6.016572506321022e-06,1.6458937408066696e-06,6.620557066163601e-06,2.1878649114814007e-06,6.07858589548887e-06,2.897534456391283e-06,5.3689163505789874e-06,3.836806429730818e-06,4.429644377239452e-06,3.215650619749974e-06,5.050800187220296e-06,3.5236215370479964e-06,4.742829269922274e-06,2.371961941008639e-06,5.894488865961631e-06,3.1383949253057306e-06,5.128055881664539e-06,1.6775279709411125e-06,6.588922836029158e-06,2.108063385306922e-06,6.158387421663348e-06,2.244722395772694e-06,6.0217284111975765e-06,2.904435384724347e-06,5.362015422245923e-06,2.302783925114525e-06,5.963666881855745e-06,1.739242060051522e-06,6.527208746918748e-06,2.0302403621589476e-06,6.236210444811323e-06,2.1718562876554327e-06,6.094594519314837e-06,2.5766688412646387e-06,5.689781965705632e-06,2.8240284416579995e-06,5.442422365312271e-06,3.0157776492686985e-06,5.2506731577015715e-06,2.86529729741211e-06,5.40115350955816e-06,3.0259023731733022e-06,5.240548433796968e-06
1.9098361312707577,-0.9800022796821741,-0.6037610548148467,1.2363023940174174,0.5270278036204314,0.01879597573229975,-0.5281940026241397,-9.749626067391257e-07,9.74965226879022e-07,1.1398019814040008e-06,1.1397993612641044e-06,1.0681591028291452e-06,1.0681564826892488e-06,2.88677355365415e-07,2.8867473522551863e-07,3.0105054609687413e-07,3.010479259569778e-07,1.165408092238409e-06,1.1654054720985127e-06,2.1034629937584487e-07,2.103436792359485e-07,4.112184337768368e-07,4.1121581363694046e-07,2.1961408094453652e-07,2.1961146080464016e-07,6.374615840239837e-07,6.374589638840873e-07,-5.135683522797845e-07,5.135709724196809e-07,6.755664646646458e-07,6.755638445247495e-07,7.954186642886239e-08,7.953924628896603e-08,1.0901963558515307e-06,1.0901937357116343e-06,1.0894168416976965e-06,1.0894142215578001e-06,4.0059622352001744e-07,4.005936033801211e-07,9.75510748651125e-07,9.755081285112287e-07,4.210511841740094e-07,4.2104856403411304e-07,7.150645921667092e-08,7.150383907677456e-08,4.046084576818818e-09,4.043464436922458e-09,-4.509379397840049e-07,4.5094055992390124e-07,-2.7987554319717865e-07,2.79878163337075e-07,-2.9145334899078995e-07,2.914559691306863e-07,-2.635397921604901e-07,2.635424123003865e-07,-2.612431247169976e-07,2.6124574485689395e-07
-0.6057394929967825,-0.5700046043918664,-1.3795053848235226,0.12917524344082332,0.13025569001019086,-0.1392751342841278,0.6603257152332727,-9.022123123320261e-08,2.6549519787911826e-06,1.1398019814040008e-06,1.4249287661539792e-06,1.0681591028291452e-06,1.4965716447288348e-06,2.2750499716360497e-06,2.8968077592193034e-07,1.5764220482228779e-06,9.883086993351021e-07,1.2275071955060512e-06,1.3372235520519288e-06,1.5479099164000558e-06,1.0168208311579242e-06,2.0875806000345256e-06,4.771501475234545e-07,2.0679151800254056e-06,4.968155675325744e-07,1.7213945691695538e-06,8.433361783884262e-07,2.7929684115744197e-06,2.2823766401643967e-07,1.7152319779298621e-06,8.494987696281179e-07,4.079241563834216e-06,1.5145108162762356e-06,3.222174054273004e-06,6.574433067150242e-07,3.7958532764827222e-06,1.2311225289247422e-06,3.015804104479924e-06,4.510733569219438e-07,3.5496419146251726e-06,9.849111670671926e-07,2.698853781883751e-06,1.3412303432577102e-07,3.7846179009651143e-06,1.2198871534071343e-06,3.86261985449213e-06,1.2978891069341498e-06,3.4761329675017983e-06,9.114022199438183e-07,3.653580033119307e-06,1.088849285561327e-06,3.7330999522278084e-06,1.1683692046698284e-06,3.3781218532438873e-06,8.133911056859073e-07,3.4189833664777556e-06,8.542526189197756e-07
-0.5992818543267998,0.5611648318232728,0.7853045750507137,-1.2218990872962612,-1.1161771848553426,-0.508078188067539,3.4234415211546043,2.3507496894399666e-06,6.1765584729338746e-06,1.1398019814040008e-06,7.387506180969841e-06,1.0681591028291452e-06,7.459149059544697e-06,2.2658053787862535e-06,6.261502783587588e-06,1.6563152715531442e-06,6.870992890820697e-06,2.1916121466730034e-06,6.335696015700838e-06,2.9393356719595277e-06,5.587972490414314e-06,3.946687156325817e-06,4.580621006048024e-06,3.2835337484947655e-06,5.243774413879076e-06,3.6249344497977176e-06,4.902373712576124e-06,2.621221185454133e-06,5.906086976919709e-06,3.3274950512624835e-06,5.199813111111358e-06,2.65487233122422e-06,5.8724358311496215e-06,5.887368188933364e-06,2.6399399734404774e-06,5.417970559522351e-06,3.1093376028514907e-06,4.226846852569649e-06,4.3004613098041924e-06,5.856548365317723e-06,2.670759797056119e-06,6.131718708264027e-06,2.395589454109815e-06,5.915111980765461e-06,2.6121961816083803e-06,5.7260516163796105e-06,2.801256545994231e-06,6.375565056663963e-06,2.151743105709879e-06,6.277526677274192e-06,2.2497814850996497e-06,6.034796827948912e-06,2.4925113344249294e-06,6.3868418438924016e-06,2.14046631848144e-06,6.117406416885281e-06,2.4099017454885604e-06
-0.4347500676629765,0.2810919825012052,-0.861131317509108,1.0741541509387755,-0.8410725204091973,-1.1200709804995739,-0.484626795999154,1.7463754383527752e-06,1.6523583575478335e-06,1.1398019814040008e-06,1.045784900599059e-06,1.0681591028291452e-06,9.741420220242034e-07,2.006716930660673e-06,1.9126998498557312e-06,1.5339434631052096e-06,1.4399263823002678e-06,1.8071947004747464e-06,1.7131776196698046e-06,1.939238383516061e-06,1.8452213027111194e-06,2.533420891585535e-06,2.4394038107805933e-06,2.2162879259424304e-06,2.1222708451374887e-06,2.170635646971766e-06,2.0766185661668244e-06,9.795185097305187e-07,8.85501428925577e-07,1.531054705471101e-06,1.4370376246661593e-06,3.1943898500111886e-07,2.254219041961771e-07,1.2186032535442546e-06,1.1245861727393128e-06,1.240335081075715e-06,1.1463180002707731e-06,7.699894096022826e-07,6.759723287973409e-07,1.2525501712942155e-06,1.1585330904892737e-06,6.073997902362564e-07,5.133827094313147e-07,3.737433521993721e-07,2.7972627139443037e-07,3.355475513030019e-07,2.4153047049806017e-07,4.0773114671006977e-07,3.13714065905128e-07,7.210197820931509e-07,6.270027012882091e-07,7.412738292723156e-07,6.472567484673739e-07,6.460948360357466e-07,5.520777552308049e-07,6.732637943664863e-07,5.792467135615446e-07
-0.5377514848483487,-0.3697815654698044,0.9556565771272164,0.17527672826191285,-1.1857308268742983,-0.11310590273836346,-0.21213831187193313,3.4184367435058946e-07,3.401812191463096e-07,1.1398019814040008e-06,4.5777708790710175e-07,1.0681591028291452e-06,3.8613420933224613e-07,2.1742213947458224e-06,1.4921965012489233e-06,1.5961110013953194e-06,9.140861078984204e-07,2.1904823704727492e-06,1.50845747697585e-06,2.7521599789312432e-06,2.070135085434344e-06,3.397171318353016e-06,2.715146424856117e-06,2.9451463901472566e-06,2.2631214966503574e-06,3.143267956557867e-06,2.461243063060968e-06,1.6443799252831083e-06,9.623550317862091e-07,2.4876229168140955e-06,1.8055980233171963e-06,6.534358789940335e-07,2.8589014502865557e-08,1.73807241909295e-06,1.0560475255960508e-06,1.711435149781198e-06,1.0294102562842988e-06,1.3858281782843348e-06,7.038032847874358e-07,1.814423067459384e-06,1.1323981739624848e-06,1.3315542964788158e-06,6.495294029819167e-07,1.1597644102938605e-06,4.777395167969614e-07,1.1160947127583065e-06,4.340698192614075e-07,1.2041824277163941e-06,5.221575342194951e-07,1.0266128228402512e-06,3.445879293433521e-07,1.0374302176508341e-06,3.5540532415393507e-07,1.3152888052886124e-06,6.332639117917133e-07,1.3252338860160747e-06,6.432089925191757e-07
-0.5833325660450683,0.7741588086016122,0.6233514068851227,-1.23230421776647,-0.33472120496271307,1.6079465579559886,-0.49244468695409693,2.8103732320756956e-06,2.7332265191140205e-06,1.1398019814040008e-06,1.0626552684423254e-06,1.0681591028291452e-06,9.910123898674698e-07,2.242674768264278e-06,2.165528055302603e-06,1.6687012015216777e-06,1.5915544885600023e-06,1.4790960248325895e-06,1.4019493118709141e-06,1.8202139046455537e-06,1.7430671916838783e-06,2.8262400386807196e-06,2.7490933257190445e-06,2.3895812074358184e-06,2.312434494474143e-06,2.187737452645582e-06,2.1105907396839064e-06,2.274782577137421e-06,2.1976358641757454e-06,1.969318479811488e-06,1.8921717668498124e-06,1.4439847298817181e-06,1.3668380169200428e-06,3.0178323613861065e-06,2.9406856484244314e-06,2.880205305607435e-06,2.8030585926457593e-06,1.8395860034930933e-06,1.762439290531418e-06,3.140192673281563e-06,3.063045960319888e-06,2.95621526580268e-06,2.879068552841005e-06,2.8841794514315624e-06,2.807032738469887e-06,2.6996886348445374e-06,2.6225419218828622e-06,3.500689156295839e-06,3.4235424433341632e-06,2.6059699867894875e-06,2.5288232738278124e-06,2.4524023176536446e-06,2.3752556046919694e-06,2.6172445208397902e-06,2.5400978078781146e-06,2.4618065105379964e-06,2.384659797576321e-06
-0.44942525155074114,-0.9664201608222676,1.0646088661593003,-0.3630117617831025,-0.3334153396158325,0.4561625297432243,-0.5274549100516206,-9.456535075743804e-07,9.472510289018841e-07,1.1398019814040008e-06,1.138204460076497e-06,1.0681591028291452e-06,1.0665615815016415e-06,2.031658731486568e-06,2.0300612101590643e-06,1.5471854065173372e-06,1.5455878851898335e-06,1.4634140116285187e-06,1.461816490301015e-06,1.6509469524958152e-06,1.6493494311683115e-06,2.240246163323847e-06,2.2386486419963435e-06,1.988998728346732e-06,1.987401207019228e-06,1.834079473931232e-06,1.8324819526037282e-06,1.0439120745673133e-06,1.0423145532398096e-06,1.4531630288973512e-06,1.4515655075698475e-06,3.4201789204038205e-07,3.404203707128783e-07,1.3547311630539355e-06,1.3531336417264317e-06,1.3486419311585608e-06,1.347044409831057e-06,7.022068963215909e-07,7.006093749940872e-07,1.391138247296646e-06,1.3895407259691423e-06,8.028171278244774e-07,8.012196064969736e-07,5.467368320700049e-07,5.451393107425012e-07,4.704263700813769e-07,4.688288487538732e-07,2.0217053510224164e-07,2.0057301377473792e-07,7.051926290605441e-08,6.892174157855069e-08,5.110470980575815e-08,4.950718847825443e-08,3.6317616328049804e-07,3.615786419529943e-07,3.5320720491325816e-07,3.5160968358575444e-07
-0.6008282618464345,1.599728698533232,-0.9540469197587564,0.327082539693528,-0.10004244916741219,1.494153617543623,0.1724797071279104,4.591885382058468e-06,3.0798863309438777e-06,1.1398019814040008e-06,3.7219706971058914e-07,1.0681591028291452e-06,4.4383994828544476e-07,2.2680255005903857e-06,7.560264494757957e-07,1.6440016467977484e-06,1.320025956831585e-07,1.333359041623121e-06,1.786400094914689e-07,1.677488592436919e-06,1.6548954132232908e-07,2.4822409735002246e-06,9.702419223856347e-07,2.2395223448124504e-06,7.275232936978604e-07,1.9491081509806276e-06,4.371090998660377e-07,2.6604153205807805e-06,1.1484162694661906e-06,1.8558645733730304e-06,3.438655222584404e-07,2.895484706398832e-06,1.3834856552842422e-06,2.581474679428945e-06,1.069475628314355e-06,2.9388846004145066e-06,1.4268855492999166e-06,2.7485868732238644e-06,1.2365878221092745e-06,2.8767970345598144e-06,1.3647979834452245e-06,2.1728977685767637e-06,6.608987174621738e-07,2.9224900276741627e-06,1.4104909765595728e-06,3.0004054269849385e-06,1.4884063758703485e-06,3.4342265513304127e-06,1.9222275002158225e-06,2.9177347126148694e-06,1.4057356615002795e-06,3.027584115330367e-06,1.5155850642157772e-06,2.5733974150530144e-06,1.0613983639384244e-06,2.651161899112639e-06,1.139162847998049e-06
2.004693151251396,-1.162657795392409,1.3635529513757583,-1.5786004534791593,1.6079020040035046,0.6364100896323959,-0.5281525860834133,-1.369118237252861e-06,1.369210230892705e-06,1.1398019814040008e-06,1.139709987764157e-06,1.0681591028291452e-06,1.0680671091893013e-06,3.4152448014791504e-07,3.4143248650807114e-07,1.1101051230162205e-06,1.1100131293763766e-06,1.1398019814040008e-06,1.139709987764157e-06,1.1097720999665237e-06,1.1096801063266798e-06,1.1098211574329964e-06,1.1097291637931525e-06,5.902652974008048e-07,5.901733037609609e-07,1.1109966832649042e-06,1.1109046896250603e-06,-4.2776414503157825e-07,4.2785613867142215e-07,7.922367117021236e-07,7.921447180622797e-07,7.88654395599181e-08,7.87734459200742e-08,1.1052166137045822e-06,1.1051246200647383e-06,1.1006347210015056e-06,1.1005427273616617e-06,3.8636306777061616e-07,3.8627107413077226e-07,9.77657387090865e-07,9.77565393451021e-07,4.4311765736080854e-07,4.4302566372096465e-07,8.914797299554183e-08,8.905597935569794e-08,1.632530241391519e-08,1.6233308774071292e-08,-5.031125921183581e-07,5.03204585758202e-07,-4.958694418861337e-07,4.959614355259776e-07,-5.12998593040393e-07,5.130905866802369e-07,-1.853207196090631e-07,1.85412713248907e-07,-1.881473121045851e-07,1.88239305744429e-07
-0.6036939996112186,-0.17957386783007218,1.031855530798452,0.9239443098043234,-0.7944549904085357,-0.7430223425642649,2.6616410536730646,7.522962944110173e-07,6.1311089044071515e-06,1.1398019814040008e-06,5.743603217414168e-06,1.0681591028291452e-06,5.8152460959890235e-06,2.2721292074997914e-06,4.611275991318378e-06,1.690487843098635e-06,5.1929173557195336e-06,1.8641892156990796e-06,5.01921598311909e-06,2.3332375993311396e-06,4.5501675994870295e-06,3.6661251552305495e-06,3.2172800435876196e-06,2.9412982650210806e-06,3.942106933797089e-06,3.0071411175082066e-06,3.8762640813099625e-06,2.7362021480249327e-06,4.147203050793237e-06,2.700882492113799e-06,4.18252270670437e-06,3.4838766848334422e-06,3.399528513984727e-06,3.105556571360724e-06,3.777848627457445e-06,3.51846067475094e-06,3.364944524067229e-06,4.599273177557572e-06,2.284132021260597e-06,3.39891714623135e-06,3.484488052586819e-06,2.677163489559681e-06,4.206241709258488e-06,3.5481755768845587e-06,3.3352296219336103e-06,3.85652987747913e-06,3.026875321339039e-06,3.4885108732796218e-06,3.3948943255385473e-06,3.697488370602102e-06,3.185916828216067e-06,4.01749097608133e-06,2.865914222736839e-06,4.003557113887462e-06,2.8798480849307074e-06,4.260462792814092e-06,2.6229424060040774e-06
-0.17994103866021,0.2279867966476407,1.0169568908801452,0.3826949951437342,-1.0504390923862057,-1.3263329086095523,-0.4863308546918895,1.6317788003466888e-06,1.5414389385178941e-06,1.1398019814040008e-06,1.049462119575206e-06,1.0681591028291452e-06,9.778192410003505e-07,1.5222634397987578e-06,1.4319235779699631e-06,1.2970585659549104e-06,1.2067187041261157e-06,1.7707068053062541e-06,1.6803669434774594e-06,1.4555571030785636e-06,1.3652172412497689e-06,1.5765649218126652e-06,1.4862250599838705e-06,1.5114348280664294e-06,1.4210949662376347e-06,1.4750078828192832e-06,1.3846680209904884e-06,3.634881478341719e-07,2.731482860053772e-07,8.434121869524752e-07,7.530723251236805e-07,1.6884762213698887e-07,7.850776030819416e-08,1.1926901129637837e-06,1.102350251134989e-06,1.1868644454498597e-06,1.096524583621065e-06,5.666411323566355e-07,4.763012705278408e-07,1.2002717889225742e-06,1.1099319270937795e-06,5.71061651481845e-07,4.807217896530503e-07,2.507359385791699e-07,1.603960767503752e-07,1.871290906916557e-07,9.678922886286099e-08,2.2135355742223575e-07,1.3101369559344104e-07,6.449094706748774e-07,5.545696088460827e-07,6.376050274226838e-07,5.472651655938891e-07,9.293546327013907e-07,8.39014770872596e-07,9.334370647065681e-07,8.430972028777734e-07
