Complexity,Loss,Equation
1,0.9444293517495177,"x0"
3,0.3023453830109151,"x0 / x0"
4,0.14406184739801212,"1.3978486342659204"
6,0.022137246109093855,"1.1891485200415006 ^ x0"
10,0.0058258387646527255,"x0 ^ ((x0 - x0) - -0.497992793933231)"
15,0.005059557582480122,"(1.2667439658062016 ^ x0) - ((x0 * 0.22026838795515122) ^ x0)"
16,0.00491972699870808,"((0.7957805170468116 ^ x0) - 1.2123206674548441) * -2.4523339623441918"
20,0.004919726998708066,"((0.7957805170468116 ^ x0) - 1.2123206674548441) * ((-2.4523339623441918 - x0) + x0)"
22,0.004892221472615114,"(((1.1260099613871501 * x0) / (x0 - 0.23015911659042543)) ^ x0) - (0.44212729535439843 ^ x0)"
24,0.0048473062312407176,"(1.2568159291970298 ^ x0) - (((0.30186707099023957 * x0) ^ x0) / ((0.31938096839708924 / x0) + x0))"
25,0.003454310645624637,"((0.15790788976988565 ^ x0) / (-2.4490448132034284 + x0)) + (0.8611041949842432 - (x0 * -0.2871344376165768))"
29,0.003454310645624633,"(((0.15790788976988565 ^ x0) / (-2.4490448132034284 + x0)) + ((0.8611041949842432 - x0) - (-0.2871344376165768 * x0))) + x0"
30,0.0033106478009643893,"(0.911998209618775 - (x0 * -0.27122215110048314)) + (((0.14277312757676577 ^ x0) / (-2.4360895350962313 + x0)) * 1.3849031740250992)"
