complexity,loss,score,equation,sympy_format,lambda_format
1,3430.0688,0.0,x0,x0,PySRFunction(X=>x0)
2,0.52946746,8.776219168298999,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
6,0.5186873,0.005142628045257421,sin((x0 * x0) + x0),sin(x0*x0 + x0),PySRFunction(X=>sin(x0*x0 + x0))
7,0.31102136,0.5114396052771852,sin(x0 + sin(x0 * x0)),sin(x0 + sin(x0*x0)),PySRFunction(X=>sin(x0 + sin(x0*x0)))
9,0.009450143,1.746915858913245,sin(x0) + sin(x0 + (x0 * x0)),sin(x0) + sin(x0 + x0*x0),PySRFunction(X=>sin(x0) + sin(x0 + x0*x0))
11,0.009450056,4.6031261364143075e-06,sin((x0 * x0) + x0) + sin(exp(log(x0))),sin(x0) + sin(x0**2 + x0),PySRFunction(X=>sin(x0) + sin(x0**2 + x0))
15,0.009125709,0.0087312680834273,sin(x0 - -43.95574) + sin((x0 * x0) + x0),sin(x0 - 1*(-43.95574)) + sin(x0*x0 + x0),PySRFunction(X=>sin(x0 - 1*(-43.95574)) + sin(x0*x0 + x0))
18,0.009079861,0.0016789036514421047,(sin(x0) - (-0.001310953 / sin(x0))) + sin((x0 * x0) + x0),sin(x0) + sin(x0*x0 + x0) - (-1)*0.001310953/sin(x0),PySRFunction(X=>sin(x0) + sin(x0*x0 + x0) - (-1)*0.001310953/sin(x0))
21,0.008882632,0.007320324880747611,(sin(x0 + -0.024510855) + -0.015656864) + sin((x0 * x0) + x0),sin(x0 - 0.024510855) + sin(x0*x0 + x0) - 0.015656864,PySRFunction(X=>sin(x0 - 0.024510855) + sin(x0*x0 + x0) - 0.015656864)
24,0.008836785,0.0017249289224783488,sin((x0 * x0) + x0) + ((sin(x0) * 0.9769638) - (0.0052901874 * log(x0))),-0.0052901874*log(x0) + 0.9769638*sin(x0) + sin(x0**2 + x0),PySRFunction(X=>-0.0052901874*log(x0) + 0.9769638*sin(x0) + sin(x0**2 + x0))
30,0.008752162,0.0016037278588574195,(sin(x0 - 0.030096773) * exp(-0.16372602 / x0)) + sin((x0 * x0) + (x0 - 0.017845213)),sin(x0*x0 + x0 - 1*0.017845213) + exp(-0.16372602/x0)*sin(x0 - 1*0.030096773),PySRFunction(X=>sin(x0*x0 + x0 - 1*0.017845213) + exp(-0.16372602/x0)*sin(x0 - 1*0.030096773))
