Complexity,Loss,Equation
1,6694.85051476079,"2.786754108346347"
3,0.0016037225333511464,"105.4235716219052 + -20.81476112875356"
4,0.001603722533351146,"85.19085963492057 - sin(0.62124641839352)"
5,9.362845983617847e-5,"(1.059250040043669 ^ x0) + 83.49195014079591"
6,6.778605062781083e-5,"85.54320258061699 - cos(0.18227608985594154 * x0)"
7,6.682861202508087e-5,"85.53970891876028 - cos(sin(x0 * -0.1936222441630172))"
8,8.63518075855035e-6,"84.61871819451636 - (cos(x0 / -0.44350560912689313) * -0.051276489733318206)"
9,8.63518075854819e-6,"84.61871819451636 - (cos(x0 / 0.44350560727804944) * sin(-0.051298988481903326))"
10,5.818144208907786e-6,"84.63695613271695 - ((-0.10126483311480658 / x0) * cos(x0 / 0.47966080295882774))"
11,5.832524273833514e-7,"84.57450346483346 + ((0.10363331697808446 * cos(x0)) * cos(x0 + 0.4962200826951465))"
12,7.83794031357157e-8,"(84.62276282836105 - (0.019632164935780638 ^ x0)) - (-0.04873767361758395 * cos(x0 / -0.45319254558315875))"
13,7.835653915282427e-8,"(84.62276258604126 - sin(0.01963201470684154 ^ x0)) - (cos(x0 / -0.4531916863637771) * -0.04873770340705384)"
14,2.3674600032320577e-8,"(84.62351799128557 - (x0 * (0.019669144166729186 ^ x0))) - (-0.04806713511827372 * cos(x0 / -0.4541497981730609))"
16,2.3628733865456834e-8,"(84.62351870675488 - ((x0 ^ 1.0100158578798186) * (0.019671183664875965 ^ x0))) - (cos(x0 / -0.4541516547085451) * -0.04806678218697187)"
17,2.358501506837281e-8,"(84.62351870675488 - ((x0 ^ 1.0100158578798186) * (0.019671183664875965 ^ x0))) - (cos(x0 / -0.4541516547085451) * sin(-0.04806678218697187))"
18,2.3500238874059904e-8,"(84.62352659977893 - ((x0 ^ 1.0100160874713084) * (0.019669686065048517 ^ x0))) - (cos(x0 / -0.45415835718354375) * sin(sin(-0.048096199380591884)))"
