Model,MSE_Train,NMSE_Train
Model_1,3.8277777852438764,16.34675352345751
Model_2,0.02203728212385778,0.09411152878161338
Model_3,0.018392856715022034,0.07854779252646184
Model_4,0.004516806286309963,0.019289290867444703
Model_5,0.003943941771024213,0.01684283875891028
Model_6,0.0382105618759126,0.16318048539449628
Model_7,0.0009369192110535555,0.004001169418331047
Model_8,0.000681734285209074,0.0029113869597561294
Model_9,0.000575189226972951,0.0024563799285636525
Model_10,0.0005084729977162295,0.002171464289030354
Model_11,0.00020471779173147147,0.00087425954981022
Model_12,6.2999574904905e-05,0.00026904344526558455
Model_13,5.592136827762274e-06,2.388155413443242e-05
Model_14,2.6913137413850224e-06,1.1493415985199952e-05
