complexity,loss,score,equation,sympy_format,lambda_format
1,5785.9707,0.0,x3,x3,PySRFunction(X=>x3)
2,4143.941,0.3337888751895712,exp(x3),exp(x3),PySRFunction(X=>exp(x3))
3,3803.6208,0.08569381223236804,x3 ^ x3,x3**x3,PySRFunction(X=>x3**x3)
4,655.76575,1.7579050973956547,exp(x1 + x0),exp(x0 + x1),PySRFunction(X=>exp(x0 + x1))
5,315.04767,0.7330796760489726,(x4 * x0) ^ x2,(x0*x4)**x2,PySRFunction(X=>(x0*x4)**x2)
6,49.406197,1.8526480990388354,exp(x4) * (x4 ^ x1),x4**x1*exp(x4),PySRFunction(X=>x4**x1*exp(x4))
7,44.987835,0.093683741780053,((x3 + x3) ^ x2) + x0,x0 + (x3 + x3)**x2,PySRFunction(X=>x0 + (x3 + x3)**x2)
8,6.90905,1.8735599734725448,((exp(x4) * x3) + x2) * x2,x2*(x2 + x3*exp(x4)),PySRFunction(X=>x2*(x2 + x3*exp(x4)))
9,1.044731,1.889072710406222,exp(x4) * ((x2 * x3) - cos(x2)),(x2*x3 - cos(x2))*exp(x4),PySRFunction(X=>(x2*x3 - cos(x2))*exp(x4))
10,0.88250136,0.16875438511096297,(x2 ^ x4) + ((exp(x4) * x3) * x2),x2*x3*exp(x4) + x2**x4,PySRFunction(X=>x2*x3*exp(x4) + x2**x4)
11,0.77197295,0.13381081933195435,x1 * (x0 + ((x0 ^ x1) * (x3 + x3))),x1*(x0 + x0**x1*(x3 + x3)),PySRFunction(X=>x1*(x0 + x0**x1*(x3 + x3)))
12,0.4766391,0.4821899098051306,(exp(x4) * ((x2 * x3) - cos(x2))) + sin(x3),(x2*x3 - cos(x2))*exp(x4) + sin(x3),PySRFunction(X=>(x2*x3 - cos(x2))*exp(x4) + sin(x3))
13,0.28444695,0.5162128320533236,(exp(x4) * ((x2 * x3) - cos(x2))) + cos(exp(x0)),(x2*x3 - cos(x2))*exp(x4) + cos(exp(x0)),PySRFunction(X=>(x2*x3 - cos(x2))*exp(x4) + cos(exp(x0)))
14,0.11824204,0.8778130585966287,((exp(x4) * (x2 * x3)) - sin(exp(x2))) + (x2 ^ x4),x2*x3*exp(x4) + x2**x4 - sin(exp(x2)),PySRFunction(X=>x2*x3*exp(x4) + x2**x4 - sin(exp(x2)))
15,0.07809992,0.41474467757838374,x1 * (((x3 + x3) * (x0 ^ x1)) + ((x0 + x2) - x4)),x1*(x0 + x0**x1*(x3 + x3) + x2 - x4),PySRFunction(X=>x1*(x0 + x0**x1*(x3 + x3) + x2 - x4))
16,0.010644296,1.9929648706942282,(x1 * ((x0 ^ x1) * (x3 + x3))) + ((log(x4) + x1) + x2),2*x0**x1*x1*x3 + x1 + x2 + log(x4),PySRFunction(X=>2*x0**x1*x1*x3 + x1 + x2 + log(x4))
17,0.0031057135,1.2317806821752648,(x1 * ((x0 ^ x1) * (x3 + x3))) + ((x2 + x1) + sin(log(x2))),2*x0**x1*x1*x3 + x1 + x2 + sin(log(x2)),PySRFunction(X=>2*x0**x1*x1*x3 + x1 + x2 + sin(log(x2)))
23,0.0020011344,0.07325487664750209,(x1 * ((x0 ^ x1) * (x3 + x3))) + (((x2 + x1) - 0.031258535) + sin(log(x2))),2*x0**x1*x1*x3 + x1 + x2 + sin(log(x2)) - 0.031258535,PySRFunction(X=>2*x0**x1*x1*x3 + x1 + x2 + sin(log(x2)) - 0.031258535)
24,0.002001016,5.916819119774637e-05,(x1 * ((x0 ^ x1) * (x3 + x3))) + (((x2 + x1) - sin(0.031258535)) + sin(log(x2))),2*x0**x1*x1*x3 + x1 + x2 + sin(log(x2)) - 0.0312534448170466,PySRFunction(X=>2*x0**x1*x1*x3 + x1 + x2 + sin(log(x2)) - 0.0312534448170466)
