x1,x2,x3,x4,x5,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals
2.809,2.8191,2.8291,2.8392,2.8492,181.159947541143,2.8492,17.273957145710447,275.3381558794107,141.61780930952884,140.22895872678126,198.64221726366935,181.42971665175378,181.2164625419643,181.19636254196428,181.18276661960317,178.310747541143,163.88599039543254,94.1782083382677,39.54213823161416,40.93098881436174,17.482269722526354,0.2697691106107811,0.05651500082129246,0.03641500082127891,0.022819078460173614
2.1558,2.1658,2.1759,2.1859,2.196,48.74974366286332,2.196,8.98898554937376,74.55968905731424,25.650200669064976,43.34862773706882,32.39130240466424,54.35930776184643,48.76638229554049,48.74628229554049,48.754625008864025,46.55374366286332,39.76075811348956,25.809945394450928,23.09954299379834,5.4011159257945,16.35844125819908,5.609564098983114,0.016638632677171472,0.0034613673228278685,0.00488134600070822
1.9045,1.9146,1.9246,1.9347,1.9447,26.41165168367309,1.9447,6.9915340801584245,45.10531099514865,13.96273329885427,26.44098972255785,17.534393442113622,34.19860751789931,26.40022716554141,26.380127165541406,26.3969168467509,24.466951683673088,19.420117603514665,18.69365931147556,12.44891838481882,0.0293380388847595,8.877258241559467,7.786955834226223,0.011424518131679662,0.031524518131682555,0.014734836922187355
2.5075,2.5176,2.5276,2.5377,2.5477,103.14768861350612,2.5477,12.777681292796665,150.65613676591678,63.023788340188204,82.93705799877984,83.30871858923052,104.02596563540958,103.15417362184144,103.13407362184142,103.13641479972152,100.59998861350611,90.37000732070945,47.508448152410665,40.123900273317915,20.210630614726284,19.838970024275596,0.8782770219034575,0.006485008335317843,0.013614991664695708,0.011273813784598019
