complexity,loss,score,equation,sympy_format,lambda_format
1,52.41343,0.0,x4,x4,PySRFunction(X=>x4)
2,4.4063735,2.476110840643824,exp(x2),exp(x2),PySRFunction(X=>exp(x2))
4,2.036465,0.3859182769724669,exp(x0) * x2,x2*exp(x0),PySRFunction(X=>x2*exp(x0))
5,0.32002348,1.8505763724896933,x2 * (x1 + x4),x2*(x1 + x4),PySRFunction(X=>x2*(x1 + x4))
7,0.10366721,0.5636042517235064,x4 + ((x4 * x2) + x2),x2*x4 + x2 + x4,PySRFunction(X=>x2*x4 + x2 + x4)
9,3.1310174e-05,4.052499025492142,((x3 + (x4 + x2)) + x1) + x0,x0 + x1 + x2 + x3 + x4,PySRFunction(X=>x0 + x1 + x2 + x3 + x4)
13,3.1307474e-05,2.1559417256246297e-05,(x0 + (x1 - x3)) + (x3 + (x3 + (x4 + x2))),x0 + x1 + x2 - x3 + x3 + x3 + x4,PySRFunction(X=>x0 + x1 + x2 - x3 + x3 + x3 + x4)
15,1.11853215e-05,0.5146272583007013,(x2 + ((x4 + x3) + (x0 + x1))) - exp(x0 - exp(x2)),x0 + x1 + x2 + x3 + x4 - exp(x0 - exp(x2)),PySRFunction(X=>x0 + x1 + x2 + x3 + x4 - exp(x0 - exp(x2)))
17,3.8840344e-06,0.5288639655719524,(((x0 + x3) + (x2 + x4)) + x1) - ((x0 - x3) / exp(exp(x3))),x0 + x1 + x2 + x3 + x4 - (x0 - x3)/exp(exp(x3)),PySRFunction(X=>x0 + x1 + x2 + x3 + x4 - (x0 - x3)/exp(exp(x3)))
18,3.6297495e-06,0.06771076960734967,(cos(x0 ^ x0) / exp(exp(x3))) + (x0 + ((x4 + x1) + (x2 + x3))),x0 + x1 + x2 + x3 + x4 + cos(x0**x0)/exp(exp(x3)),PySRFunction(X=>x0 + x1 + x2 + x3 + x4 + cos(x0**x0)/exp(exp(x3)))
19,1.7914213e-06,0.7061543105010575,(((x3 + x0) + (x4 + x2)) + x1) - ((x3 * (x0 - x3)) / exp(exp(x3))),x0 + x1 + x2 - x3*(x0 - x3)/exp(exp(x3)) + x3 + x4,PySRFunction(X=>x0 + x1 + x2 - x3*(x0 - x3)/exp(exp(x3)) + x3 + x4)
24,1.6421816e-06,0.01739674507641427,(((x4 + x2) + (x3 + x0)) + x1) - (((x0 - x3) / sin(0.8202463)) / exp(exp(x3))),x0 + x1 + x2 + x3 + x4 - (x0 - x3)/(exp(exp(x3))*sin(0.8202463)),PySRFunction(X=>x0 + x1 + x2 + x3 + x4 - (x0 - x3)/(exp(exp(x3))*sin(0.8202463)))
25,1.223043e-07,2.5972686792110866,(x2 - (log(x0) * -0.2840757)) + (((x1 - -0.96967643) + (x3 + x4)) + log(x0)),x1 + x2 + x3 + x4 + 1.2840757*log(x0) + 0.96967643,PySRFunction(X=>x1 + x2 + x3 + x4 + 1.2840757*log(x0) + 0.96967643)
