Model,MSE_Train,NMSE_Train
Model_1,0.32547357009906003,1.5356655082999233
Model_2,0.27936230788830263,1.3181010685831074
Model_3,0.21194300994581783,1.0
Model_4,0.07258024356607236,0.34245169767395084
Model_5,0.026724083164004785,0.12609089193758577
Model_6,0.006430681851159558,0.03034156140749124
Model_7,0.005185880794946391,0.024468279450556712
Model_8,0.0031001257936759674,0.014627166965631464
Model_9,0.0007903048880077302,0.0037288556400598806
Model_10,0.0007903049293603509,0.0037288558351718623
Model_11,0.000790304829717553,0.003728855365032282
Model_12,0.0004638590452220757,0.0021886027066458052
Model_13,2.0402514734777126e-05,9.626415487820489e-05
Model_14,1.860279368251087e-05,8.777262192919965e-05
Model_15,1.336490179210212e-05,6.30589411536563e-05
