Model,MSE_Train,NMSE_Train
Model_1,91.00961440029648,30.371912213186572
Model_2,4.873720698303815,1.6264679086475904
Model_3,4.873720698303815,1.6264679086475904
Model_4,2.2440405236297454,0.7488857329593721
Model_5,0.330997166051598,0.11046104234565271
Model_6,0.0009034161979343183,0.0003014898770469081
Model_7,0.00046113397318823406,0.0001538905602938732
Model_8,0.00015251668520321904,5.089817602856792e-05
Model_9,0.00015125737573181574,5.0477916729957256e-05
Model_10,0.00014195618606095264,4.737390493930043e-05
Model_11,0.00010354646627585114,3.45557357257146e-05
Model_12,4.449937286125645e-06,1.4850420529630714e-06
