Model,MSE_Train,NMSE_Train
Model_1,1.6196272201913775,0.003898917921881133
Model_2,1.6196272201913917,0.0038989179218811673
Model_3,1.4876011385093493,0.0035810924064733486
Model_4,1.4741921816194,0.003548813113016069
Model_5,0.657801726075389,0.0015835217554176619
Model_6,0.6015393929285255,0.0014480818120168387
Model_7,0.5277485466004184,0.0012704455944769542
Model_8,0.38744296331329175,0.00093268888947818
Model_9,0.14767830282684336,0.00035550500410615047
Model_10,0.1416131663117235,0.00034090444098727285
Model_11,0.12186933015870872,0.0002933752344735802
Model_12,0.10642136014228308,0.00025618743816906554
Model_13,0.09558881301858585,0.00023011031894454764
Model_14,0.07743907292433647,0.00018641856935627392
Model_15,0.0690893511365288,0.0001663183391827171
Model_16,0.026322373913054135,6.336567706236527e-05
Model_17,0.004418562621982324,1.063677664899046e-05
Model_18,0.002348188685661274,5.65277913111477e-06
