complexity,loss,score,equation,sympy_format,lambda_format
1,0.0038989193,0.0,x0,x0,PySRFunction(X=>x0)
3,0.0038989177,2.0518510454163726e-07,log(exp(x0)),log(exp(x0)),PySRFunction(X=>log(exp(x0)))
7,0.0035810936,0.02125769329407026,x0 * sin(exp(x0) - x0),x0*sin(-x0 + exp(x0)),PySRFunction(X=>x0*sin(-x0 + exp(x0)))
8,0.0035488151,0.009054455500717172,sin(x0) + sin(x0 - sin(x0)),sin(x0) + sin(x0 - sin(x0)),PySRFunction(X=>sin(x0) + sin(x0 - sin(x0)))
9,0.0015835229,0.806961724596675,x0 - (0.0052032825 / x0),x0 - 0.0052032825/x0,PySRFunction(X=>x0 - 0.0052032825/x0)
10,0.0014480822,0.08941198821952008,x0 / cos(-0.15996425 / x0),x0/cos(-0.15996425/x0),PySRFunction(X=>x0/cos(-0.15996425/x0))
11,0.0012704451,0.13087274879776148,log(exp(x0) - (0.0054483237 / x0)),log(exp(x0) - 0.0054483237/x0),PySRFunction(X=>log(exp(x0) - 0.0054483237/x0))
12,0.0009326881,0.30905174349869696,(-0.072983906 * cos(x0 + x0)) + x0,x0 - 0.072983906*cos(x0 + x0),PySRFunction(X=>x0 - 0.072983906*cos(x0 + x0))
13,0.00035550437,0.9645333052803117,(sin(x0) + -0.0656633) / cos(sin(sin(x0))),(sin(x0) - 0.0656633)/cos(sin(sin(x0))),PySRFunction(X=>(sin(x0) - 0.0656633)/cos(sin(sin(x0))))
14,0.00034090303,0.04193947437207632,sin(sin(x0) + -0.08373594) / cos(cos(cos(x0))),sin(sin(x0) - 0.08373594)/cos(cos(cos(x0))),PySRFunction(X=>sin(sin(x0) - 0.08373594)/cos(cos(cos(x0))))
15,0.00029337505,0.15014624273986724,sin(sin(x0) + sin(-0.08012689)) / cos(cos(cos(x0))),sin(sin(x0) + sin(-0.08012689))/cos(cos(cos(x0))),PySRFunction(X=>sin(sin(x0) + sin(-0.08012689))/cos(cos(cos(x0))))
16,0.00025618775,0.1355412504896617,(-0.07189431 * cos(x0 / 0.4097402)) + x0,x0 - 0.07189431*cos(x0/0.4097402),PySRFunction(X=>x0 - 0.07189431*cos(x0/0.4097402))
17,0.00023011057,0.10735064157625232,x0 + (cos(x0 / 0.37450707) * sin(-0.074301764)),x0 + sin(-0.074301764)*cos(x0/0.37450707),PySRFunction(X=>x0 + sin(-0.074301764)*cos(x0/0.37450707))
18,0.00018641935,0.21056122665901203,x0 - ((-0.11434545 * cos(x0)) * ((x0 + x0) - (x0 / x0))),x0 - (-1)*0.11434545*(x0 + x0 - x0/x0)*cos(x0),PySRFunction(X=>x0 - (-1)*0.11434545*(x0 + x0 - x0/x0)*cos(x0))
19,0.00016631908,0.11409059384765638,(cos(x0) * ((x0 - 0.57599056) * log(1.2255309))) + x0,x0 + (0.203374137866444*x0 - 0.11714158355921)*cos(x0),PySRFunction(X=>x0 + (0.203374137866444*x0 - 0.11714158355921)*cos(x0))
20,6.336521e-05,0.9649931393679839,(x0 - -0.024405308) - (0.0061490773 / (sin(x0) - (x0 * x0))),x0 - 1*(-0.024405308) - 0.0061490773/(-x0*x0 + sin(x0)),PySRFunction(X=>x0 - 1*(-0.024405308) - 0.0061490773/(-x0*x0 + sin(x0)))
21,1.0636921e-05,1.7845839103250776,((-0.0067538545 / x0) / (cos(x0) - sin(x0))) + (x0 - -0.0351477),x0 - 1*(-0.0351477) - 0.0067538545/(x0*(-sin(x0) + cos(x0))),PySRFunction(X=>x0 - 1*(-0.0351477) - 0.0067538545/(x0*(-sin(x0) + cos(x0))))
25,5.652795e-06,0.15804523730773012,(((-0.006968486 * x0) / (x0 * x0)) / (cos(x0) - sin(x0))) + (x0 - -0.03743686),x0 - 0.006968486*x0/((x0*x0)*(-sin(x0) + cos(x0))) - 1*(-0.03743686),PySRFunction(X=>x0 - 0.006968486*x0/((x0*x0)*(-sin(x0) + cos(x0))) - 1*(-0.03743686))
