complexity,loss,score,equation,sympy_format,lambda_format
1,0.083117284,0.0,x0,x0,PySRFunction(X=>x0)
6,0.061635185,0.05980395561342759,sin(exp(exp(x0))) * x0,x0*sin(exp(exp(x0))),PySRFunction(X=>x0*sin(exp(exp(x0))))
7,0.039658703,0.4409224729587044,x0 - sin(cos(x0) / x0),x0 - sin(cos(x0)/x0),PySRFunction(X=>x0 - sin(cos(x0)/x0))
8,0.039460838,0.005001682517244361,x0 - sin(cos(x0) / sin(x0)),x0 - sin(cos(x0)/sin(x0)),PySRFunction(X=>x0 - sin(cos(x0)/sin(x0)))
9,0.015564295,0.9303292281252771,-1.2465438 + exp(sin(x0)),exp(sin(x0)) - 1.2465438,PySRFunction(X=>exp(sin(x0)) - 1.2465438)
10,0.0067667575,0.8329574880042286,cos(sin(exp(x0))) + (x0 - cos(sin(x0))),x0 - cos(sin(x0)) + cos(sin(exp(x0))),PySRFunction(X=>x0 - cos(sin(x0)) + cos(sin(exp(x0))))
12,0.0050920458,0.1421711728894838,x0 + (-0.25266874 / cos(x0 + x0)),x0 - 0.25266874/cos(x0 + x0),PySRFunction(X=>x0 - 0.25266874/cos(x0 + x0))
13,0.003154492,0.47885220638997417,sin(x0 - -0.4776574) - sin(sin(exp(x0))),sin(x0 - 1*(-0.4776574)) - sin(sin(exp(x0))),PySRFunction(X=>sin(x0 - 1*(-0.4776574)) - sin(sin(exp(x0))))
14,0.00025258507,2.5248346448832777,x0 + ((-0.3391188 + (x0 * x0)) * cos(x0)),x0 + (x0*x0 - 0.3391188)*cos(x0),PySRFunction(X=>x0 + (x0*x0 - 0.3391188)*cos(x0))
15,0.0002525841,3.84029769656576e-06,(((x0 * x0) + sin(-0.3459844)) * cos(x0)) + x0,x0 + (x0*x0 + sin(-0.3459844))*cos(x0),PySRFunction(X=>x0 + (x0*x0 + sin(-0.3459844))*cos(x0))
17,2.9974474e-06,2.216991601379071,(-0.31694847 / (1.0857586 - x0)) + sin(sin(x0)),sin(sin(x0)) - 0.31694847/(1.0857586 - x0),PySRFunction(X=>sin(sin(x0)) - 0.31694847/(1.0857586 - x0))
21,2.9974417e-06,4.754049578647286e-07,(x0 - x0) + (sin(sin(x0)) + (-0.31694776 / (1.0857596 - x0))),-x0 + x0 + sin(sin(x0)) - 0.31694776/(1.0857596 - x0),PySRFunction(X=>-x0 + x0 + sin(sin(x0)) - 0.31694776/(1.0857596 - x0))
23,3.6778016e-07,1.0490145344079695,(-0.31694847 / (1.085711 - x0)) + sin(sin(x0 * 1.008919)),sin(sin(x0*1.008919)) - 0.31694847/(1.085711 - x0),PySRFunction(X=>sin(sin(x0*1.008919)) - 0.31694847/(1.085711 - x0))
24,1.518903e-08,3.1869119115878006,sin(-0.3350206 / (1.1275727 - x0)) + (sin(sin(x0)) / 1.0045022),sin(-0.3350206/(1.1275727 - x0)) + sin(sin(x0))/1.0045022,PySRFunction(X=>sin(-0.3350206/(1.1275727 - x0)) + sin(sin(x0))/1.0045022)
