complexity,loss,score,equation,sympy_format,lambda_format
1,10.829441,0.0,x0,x0,PySRFunction(X=>x0)
2,0.26792857,3.699303307646364,cos(x0),cos(x0),PySRFunction(X=>cos(x0))
4,0.18913513,0.17412934100096147,log(sin(sin(x0))),log(sin(sin(x0))),PySRFunction(X=>log(sin(sin(x0))))
6,0.014280363,1.2917881781881877,(x0 * sin(x0)) - x0,x0*sin(x0) - x0,PySRFunction(X=>x0*sin(x0) - x0)
8,0.009233782,0.21800833067701478,(cos(x0) * x0) - cos(exp(x0)),x0*cos(x0) - cos(exp(x0)),PySRFunction(X=>x0*cos(x0) - cos(exp(x0)))
9,0.005723327,0.47831843574297317,(x0 * cos(x0)) + cos(sin(exp(x0))),x0*cos(x0) + cos(sin(exp(x0))),PySRFunction(X=>x0*cos(x0) + cos(sin(exp(x0))))
10,0.0035959017,0.4647554993524852,(cos(x0) * x0) + cos(sin(x0 ^ x0)),x0*cos(x0) + cos(sin(x0**x0)),PySRFunction(X=>x0*cos(x0) + cos(sin(x0**x0)))
13,0.00071605394,0.5379315199901483,log(x0) - (x0 - sin(x0 / 0.2907563)),-x0 + log(x0) + sin(3.43930638820208*x0),PySRFunction(X=>-x0 + log(x0) + sin(3.43930638820208*x0))
14,0.00041005664,0.5574602028201332,(x0 * cos(x0)) + cos(cos(x0 / -0.13105541)),x0*cos(x0) + cos(cos(x0/(-0.13105541))),PySRFunction(X=>x0*cos(x0) + cos(cos(x0/(-0.13105541))))
15,2.7846363e-05,2.6895929311127396,(sin(x0 / 0.29447278) - x0) + cos(exp(cos(x0))),-x0 + sin(x0/0.29447278) + cos(exp(cos(x0))),PySRFunction(X=>-x0 + sin(x0/0.29447278) + cos(exp(cos(x0))))
19,1.6455104e-05,0.131516665685756,sin(x0 + -0.33109) - (x0 - sin(x0 / 0.30391768)),-(x0 - sin(x0/0.30391768)) + sin(x0 - 0.33109),PySRFunction(X=>-(x0 - sin(x0/0.30391768)) + sin(x0 - 0.33109))
20,1.5249278e-05,0.07610354497237574,cos(sin(x0) - 1.1712656) - (x0 - sin(x0 / 0.30234352)),-(x0 - sin(x0/0.30234352)) + cos(sin(x0) - 1*1.1712656),PySRFunction(X=>-(x0 - sin(x0/0.30234352)) + cos(sin(x0) - 1*1.1712656))
22,1.5371775e-06,1.1472921075356313,(cos(x0 * x0) / 2.4035099) + (x0 * (-0.039680883 * (x0 ^ x0))),x0*(-0.039680883)*x0**x0 + cos(x0*x0)/2.4035099,PySRFunction(X=>x0*(-0.039680883)*x0**x0 + cos(x0*x0)/2.4035099)
23,1.5370958e-06,5.31507722616702e-05,(x0 * ((x0 ^ x0) * -0.039680943)) + (cos(x0 * x0) / exp(0.876878)),x0*x0**x0*(-0.039680943) + cos(x0*x0)/exp(0.876878),PySRFunction(X=>x0*x0**x0*(-0.039680943) + cos(x0*x0)/exp(0.876878))
25,6.421125e-08,1.587735820909905,(cos(x0 * x0) / exp(1.9346603 / x0)) + ((-0.0397875 * (x0 ^ x0)) * x0),-0.0397875*x0*x0**x0 + cos(x0*x0)/exp(1.9346603/x0),PySRFunction(X=>-0.0397875*x0*x0**x0 + cos(x0*x0)/exp(1.9346603/x0))
