Model,MSE_Train,NMSE_Train
Model_1,4044.2261295828853,3847.316028213647
Model_2,0.4766322949981753,0.4534254538086043
Model_3,0.47663229499817505,0.45342545380860405
Model_4,0.3305246417849311,0.3144316641339473
Model_5,0.0007713416178174082,0.0007337856179083716
Model_6,0.0007713416178174082,0.0007337856179083716
Model_7,0.0007577366746055293,0.0007208430883848317
Model_8,0.0007577366183013918,0.0007208430348220971
Model_9,0.0007385341984965365,0.0007025755653165464
Model_10,0.0007214247417781536,0.0006862991542164946
Model_11,0.000721125271307996,0.000686014264721472
Model_12,0.0007178882327886929,0.0006829348349912299
Model_13,0.0007146329688248702,0.0006798380671986304
Model_14,0.0007134817680175633,0.000678742917428135
Model_15,0.000711172128841935,0.0006765457327171254
