gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals,Model_22_Y_pred,Model_22_Residuals,Model_23_Y_pred,Model_23_Residuals,Model_24_Y_pred,Model_24_Residuals,Model_25_Y_pred,Model_25_Residuals
1.9098361312707577,-0.9800022796821741,-0.6037610548148467,1.2363023940174174,0.5270278036204314,0.01879597573229975,-0.6863594739845935,1.7351329686305605e-09,8.555787439973821e-09,-1.9810242269787264e-09,4.8396302443645345e-09,-2.0690226997018187e-09,4.751631771641442e-09,-2.1135340986177737e-09,4.707120372725487e-09,-2.0390341075846145e-09,4.7816203637586465e-09,-7.582490607967618e-09,7.618361366243567e-10,-5.436098562371425e-09,1.3845559089718362e-09,-2.9941112632009664e-09,3.8265432081422945e-09,-6.306999503623343e-09,5.136549677199182e-10,-5.1011064936481286e-09,1.7195479776951324e-09,-6.7251859559238246e-09,9.546851541943639e-11,-5.05914749078039e-09,1.7615069805628706e-09,-5.274367382212069e-09,1.5462870891311916e-09,-5.498587173282711e-09,1.3220672980605503e-09,-6.721162792793706e-09,9.9491678549555e-11,-4.6052369295092655e-09,2.2154175418339955e-09,-4.623753519727574e-09,2.196900951615687e-09,-5.5211041226418065e-09,1.2995503487014545e-09,-5.3765056412722514e-09,1.4441488300710095e-09,-5.326345390334421e-09,1.4943090810088398e-09,-8.057326974485762e-09,1.236672503142501e-09,-6.818398233614508e-09,2.2562377287528595e-12,-6.835579811325786e-09,1.4925339982524975e-11,-6.557108253310923e-09,2.63546218032338e-10,-8.127750997204178e-09,1.3070965258609166e-09
-0.6057394929967825,-0.5700046043918664,-1.3795053848235226,0.12917524344082332,0.13025569001019086,-0.1392751342841278,0.6350149805443958,-1.0625705583577828e-09,3.5591383541507825e-09,-1.9810242269787264e-09,4.477592022771726e-09,-2.0690226997018187e-09,4.565590495494818e-09,-1.007987005851769e-09,3.5045548016447686e-09,-1.551180412203661e-09,4.04774820799666e-09,1.8277589483080525e-10,2.313791900962194e-09,1.765918723048585e-10,2.319975923488141e-09,2.2149021937258166e-09,2.8166560206718284e-10,3.8557217480531425e-09,1.359153952260143e-09,4.1537599635206384e-09,1.657192167727639e-09,2.536500325427457e-09,3.99325296344575e-11,8.33143178981329e-09,5.83486399402029e-09,3.352855064646129e-09,8.562872688531296e-10,6.967408707648357e-09,4.470840911855357e-09,7.15199980103521e-09,4.6554320052422105e-09,7.799886598682452e-09,5.303318802889453e-09,5.489644648898012e-09,2.9930768531050123e-09,4.68662383070877e-09,2.1900560349157707e-09,3.643624360945893e-09,1.1470565651528934e-09,3.6212342486178945e-09,1.1246664528248951e-09,2.376729643536828e-09,1.1983815225617162e-10,2.2152075950762937e-09,2.813602007167057e-10,1.3518031925077976e-09,1.1447646032852019e-09,8.40749929186273e-10,1.6558178666067265e-09,2.4013850432118736e-09,9.518275258112583e-11
-0.5992818543267998,0.5611648318232728,0.7853045750507137,-1.2218990872962612,-1.1161771848553426,-0.508078188067539,0.7056420107684178,-9.85136778111583e-09,1.2845938044271141e-08,-1.9810242269787264e-09,4.9755944901340365e-09,-2.0690226997018187e-09,5.063592962857129e-09,1.2472780896299792e-09,1.7472921735253309e-09,-4.1294628050610227e-10,3.407516543661412e-09,1.235162015384027e-09,1.7594082477712831e-09,-2.0027592363212306e-09,4.997329499476541e-09,3.390028245231163e-09,3.9545798207585307e-10,4.336414090916199e-09,1.341843827760889e-09,1.7824876075987083e-09,1.2120826555566017e-09,3.437394547448041e-10,2.650830808410506e-09,7.895470957405431e-09,4.900900694250121e-09,4.231485119207494e-09,1.2369148560521843e-09,6.270363713741021e-09,3.275793450585711e-09,6.19822217085357e-09,3.2036519076982597e-09,4.828375144888692e-09,1.833804881733382e-09,6.0087230046392876e-09,3.0141527414839775e-09,2.902451180781527e-09,9.211908237378287e-11,7.030740474186999e-09,4.036170211031689e-09,6.653876561174246e-09,3.6593062980189363e-09,2.607932316711899e-09,3.866379464434112e-10,3.4034797115337224e-09,4.089094483784123e-10,4.782691133515228e-09,1.788120870359918e-09,8.979485768828688e-09,5.984915505673378e-09,4.653223058659428e-09,1.6586527955041182e-09
-0.4347500676629765,0.2810919825012052,-0.861131317509108,1.0741541509387755,-0.8410725204091973,-1.1200709804995739,0.10125406556230983,-7.911560865229642e-09,6.644495222104052e-09,-1.9810242269787264e-09,7.139585838531365e-10,-2.0690226997018187e-09,8.019570565762288e-10,3.4795638439247715e-09,4.746629487050361e-09,1.4758425393070111e-09,2.742908182432601e-09,2.534755531178452e-09,3.801821174304042e-09,-2.2157313638677522e-10,1.0454925067388147e-09,4.035925020244092e-09,5.302990663369682e-09,2.0073561076136834e-09,3.2744217507392733e-09,8.289696850126137e-11,1.3499626116268513e-09,-5.337622095145039e-10,7.33303433611086e-10,2.7424630604956103e-10,1.541311949175151e-09,9.602604094786162e-10,2.227326052604206e-09,3.4865926059133894e-10,1.6157249037169288e-09,-8.5558836645001e-10,4.1147727667557993e-10,-1.7119871414591177e-09,4.4492149833352783e-10,-1.3048092790895724e-09,3.774363596398251e-11,-1.9769506409090866e-09,7.098849977834967e-10,-2.5343656148818792e-09,1.2672999717562893e-09,-2.53486743987825e-09,1.26780179675266e-09,-2.151316614289001e-09,8.84250971163411e-10,-2.1089689363538514e-09,8.419032932282615e-10,-1.666984432942804e-09,3.9991878981721416e-10,-2.3164527878674184e-09,1.0493871447418285e-09,-1.9957082587446186e-09,7.286426156190287e-10
-0.5377514848483487,-0.3697815654698044,0.9556565771272164,0.17527672826191285,-1.1857308268742983,-0.11310590273836346,-0.059443967223431086,-1.0341801616852755e-08,7.941628485365734e-09,-1.9810242269787264e-09,4.191489045082938e-10,-2.0690226997018187e-09,3.3115043178520144e-10,-1.188380700933636e-09,1.2117924305533841e-09,-1.631946317583551e-09,7.682268139034692e-10,-9.069181876716636e-11,2.309481312719854e-09,-3.2995329446715463e-09,8.993598131845261e-10,1.4910217063727361e-09,3.891194837859756e-09,2.4676650546944982e-09,4.8678381861815184e-09,-2.454072083196244e-10,2.1547659231673958e-09,-1.948313207802129e-09,4.518599236848913e-10,1.1272583008255155e-09,3.5274314323125357e-09,5.580183810791468e-10,2.958191512566167e-09,-1.322192115877117e-09,1.0779810156099031e-09,-2.012495629912154e-09,3.8767750157486635e-10,-1.4140375557980657e-09,9.861355756889545e-10,6.747923954581471e-10,3.0749655269451673e-09,-3.3184253139238496e-09,9.182521824368294e-10,1.8994190768448172e-09,4.2995922083318374e-09,1.9498323834215374e-09,4.350005514908558e-09,-4.767671711580854e-09,2.367498580093834e-09,-2.6252444785227357e-09,2.250713470357155e-10,-1.773851076639864e-09,6.263220548471562e-10,-2.023119167532738e-09,3.7705396395428224e-10,-2.2452010148809597e-09,1.5497211660606044e-10
-0.5833325660450683,0.7741588086016122,0.6233514068851227,-1.23230421776647,-0.33472120496271307,1.6079465579559886,1.0161235688985097,-4.341196889218467e-09,9.525022194371707e-09,-1.9810242269787264e-09,7.1648495321319665e-09,-2.0690226997018187e-09,7.252848004855059e-09,-5.330867772871638e-09,1.0514693078024878e-08,-6.943617772329235e-09,1.2127443077482475e-08,-4.9568851018131335e-09,1.0140710406966374e-08,-5.331901604123836e-09,1.0515726909277076e-08,-3.870546108814761e-09,9.054371413968002e-09,-6.033677258879435e-09,1.1217502564032675e-08,-6.79955328777623e-09,1.1983378592929469e-08,-3.1112659651710443e-09,8.295091270324284e-09,-9.005290940599026e-09,1.4189116245752266e-08,-3.1838255757623454e-09,8.367650880915585e-09,-4.2898017803306645e-09,9.473627085483905e-09,-4.181183407640583e-09,9.365008712793823e-09,-8.148348848741485e-09,1.3332174153894725e-08,-7.130112923826314e-09,1.2313938228979555e-08,-5.325840944071934e-09,1.0509666249225173e-08,-1.8978352584653456e-09,7.081660563618586e-09,-2.271541112360234e-09,7.455366417513474e-09,-1.5638695464180852e-09,6.747694851571325e-09,-3.561279792110527e-09,8.745105097263768e-09,-2.851636181539264e-09,8.035461486692504e-09,3.1133121150448376e-10,4.872494093648756e-09,-8.150603547049669e-10,5.998885659858207e-09
-0.44942525155074114,-0.9664201608222676,1.0646088661593003,-0.3630117617831025,-0.3334153396158325,0.4561625297432243,-0.5533917895859123,-4.331989024145751e-09,1.5510890731101595e-09,-1.9810242269787264e-09,3.902053870277184e-09,-2.0690226997018187e-09,3.814055397554092e-09,-4.848155546527298e-09,1.034922550728613e-09,-3.388875261911223e-09,2.4942028353446877e-09,-2.0005917936274053e-09,3.8824863036285055e-09,-2.819529486323181e-09,3.0635486109327297e-09,-1.1472122311986778e-09,4.735865866057233e-09,-6.245862658470913e-10,5.25849183140882e-09,-1.3874743425277904e-09,4.49560375472812e-09,-2.80912232753639e-09,3.073955769719521e-09,-3.64289364367433e-09,2.2401844535815806e-09,-3.729465298107872e-09,2.153612799148039e-09,-5.1795140516906386e-09,7.035640455652722e-10,-6.001160360022846e-09,1.1808226276693508e-10,-4.716238376658915e-09,1.1668397205969958e-09,-4.58513676301562e-09,1.2979413342402909e-09,-5.349469388371094e-09,5.336087088848166e-10,-2.7878033957520997e-09,3.095274701503811e-09,-2.84142730131049e-09,3.0416507959454208e-09,-6.62753060382587e-09,7.444525065699592e-10,-5.285933227918972e-09,5.971448693369385e-10,-5.081236168029175e-09,8.018419292267358e-10,-4.837901361802108e-09,1.0451767354538028e-09,-4.664496452909705e-09,1.2185816443462055e-09
-0.6008282618464345,1.599728698533232,-0.9540469197587564,0.327082539693528,-0.10004244916741219,1.494153617543623,-0.22625103690697757,-2.6864395101686218e-09,8.899169042964882e-10,-1.9810242269787264e-09,1.5953321874863836e-09,-2.0690226997018187e-09,1.5073337147632912e-09,-5.538625141093038e-09,1.962268726627928e-09,-6.5924194636524135e-09,3.0160630491873035e-09,-4.575573974985599e-09,9.99217560520489e-10,-4.429760721230281e-09,8.534043067651708e-10,-3.3192592968529357e-09,2.570971176121743e-10,-4.449937410329301e-09,8.735809958641913e-10,-4.6788446697244205e-09,1.1024882552593105e-09,-1.9384693414710627e-09,1.6378870729940472e-09,-4.5760177092333e-09,9.9966129476819e-10,-2.06199757166243e-09,1.5143588428026802e-09,-5.193689887414258e-10,3.056987425723684e-09,-9.589680148968224e-11,3.4804596129754277e-09,-3.2835346693486855e-09,2.928217451164245e-10,-4.668393395823643e-09,1.0920369813585334e-09,-6.258190153083995e-09,2.681833738618885e-09,-6.232660680593027e-09,2.6563042661279173e-09,-6.211412533682473e-09,2.635056119217363e-09,-2.558349117717982e-09,1.0180072967471278e-09,-3.807572484763452e-09,2.3121607029834174e-10,-3.998236797210153e-09,4.2188038274504294e-10,-5.158586568106005e-09,1.5822301536408949e-09,-3.554726900286384e-09,2.162951417872594e-11
2.004693151251396,-1.162657795392409,1.3635529513757583,-1.5786004534791593,1.6079020040035046,0.6364100896323959,-0.9327052236144155,9.35654954230879e-09,1.79142272291368e-08,-1.9810242269787264e-09,6.576653459849284e-09,-2.0690226997018187e-09,6.488654987126191e-09,-5.561587055608776e-09,2.996090631219234e-09,-3.945171970185072e-09,4.612505716642938e-09,-9.651772296977498e-09,1.094094610149488e-09,-4.527953533792185e-09,4.029724153035825e-09,-5.0252918772938904e-09,3.5323858095341197e-09,-8.208877566703305e-09,3.488001201247049e-10,-4.529834878569506e-09,4.027842808258504e-09,-5.547690541690595e-09,3.009987145137415e-09,-7.953427309292386e-09,6.042503775356245e-10,-7.287098734750041e-09,1.2705789520779687e-09,-7.728058397876138e-09,8.296192889518722e-10,-8.810438021431086e-09,2.5276033460307636e-10,-6.860911147475352e-09,1.696766539352658e-09,-6.8827996385105715e-09,1.6748780483174386e-09,-4.780000375956112e-09,3.777677310871898e-09,-5.121627992508154e-09,3.436049694319856e-09,-5.23677480857629e-09,3.3209028782517203e-09,-5.832980830279563e-09,2.724696856548447e-09,-8.679480546716802e-09,1.2180285988879224e-10,-9.549507035303097e-09,9.918293484750868e-10,-9.90941388267208e-09,1.3517361958440706e-09,-7.798167793474986e-09,7.595098933530239e-10
-0.6036939996112186,-0.17957386783007218,1.031855530798452,0.9239443098043234,-0.7944549904085357,-0.7430223425642649,1.065251859117977,-7.582853217618972e-09,1.3113089941587113e-08,-1.9810242269787264e-09,7.511260950946867e-09,-2.0690226997018187e-09,7.59925942366996e-09,2.3179702027055515e-09,3.212266521262589e-09,3.1216012234935714e-10,5.218076601618783e-09,1.9303419107272582e-09,3.5998948132408823e-09,-6.19652819717597e-10,6.1498895436857375e-09,4.222385541813808e-09,1.3078511821543324e-09,4.715581039212952e-09,8.146556847551883e-10,2.897787531750192e-09,2.6324491922179486e-09,1.7409467877252924e-09,3.789289936242848e-09,9.186870962243071e-09,3.656634238274931e-09,5.177719209287552e-09,3.525175146805889e-10,8.416824566296113e-09,2.8865878423279724e-09,8.405089155003305e-09,2.874852431035165e-09,6.574538696667547e-09,1.0443019726994064e-09,8.528884798651058e-09,2.9986480746829177e-09,4.337918993665323e-09,1.1923177303028175e-09,8.051787384760292e-09,2.521550660792152e-09,7.54720117346464e-09,2.0169644494965003e-09,3.6477119241940848e-09,1.8825247997740557e-09,7.346953406129153e-09,1.8167166821610127e-09,8.611583362692119e-09,3.081346638723978e-09,5.122808459792969e-09,4.074282641751716e-10,7.593611974776104e-09,2.0633752508079632e-09
-0.17994103866021,0.2279867966476407,1.0169568908801452,0.3826949951437342,-1.0504390923862057,-1.3263329086095523,0.18633302095317195,-9.387837994496161e-09,8.72067765067121e-09,-1.9810242269787264e-09,1.3138638831537764e-09,-2.0690226997018187e-09,1.4018623558768687e-09,3.894269135598472e-09,4.561429479423422e-09,2.112427199428623e-09,2.779587543253573e-09,2.393756658164774e-09,3.060917001989724e-09,-8.573523714595401e-10,1.9019202763459007e-10,3.1968885914974143e-09,3.864048935322364e-09,-1.069466769734826e-09,4.0230642590987606e-10,-3.472977837294234e-09,2.805817493469284e-09,-3.7570047759364566e-09,3.0898444321115066e-09,-1.2817878612805653e-09,6.146275174556153e-10,-1.2365471100467957e-09,5.693867662218456e-10,3.528981794125521e-11,7.024501617662052e-10,-1.3816863838163301e-09,7.145260399913801e-10,-2.3773913429906702e-09,1.7102309991657202e-09,-1.7201155736975538e-09,1.0529552298726037e-09,-2.7291754657694598e-09,2.0620151219445098e-09,-9.31415771652718e-10,2.6425542782776807e-10,-1.4468451355418998e-09,7.796847917169498e-10,-3.242045097202071e-09,2.574884753377121e-09,-1.5555838795121318e-09,8.884235356871818e-10,-1.4487279183997207e-09,7.815675745747707e-10,-1.492803508422096e-09,8.256431645971461e-10,-1.6781423769186079e-09,1.0109820330936579e-09
-0.1411052784408602,-0.5938604542350326,-0.5230931574397305,-0.2076157525083511,0.13742386372944887,-0.1801030786801661,-0.4483636618265701,-1.0120266208971648e-09,4.130481377337275e-09,-1.9810242269787264e-09,3.161483771255714e-09,-2.0690226997018187e-09,3.0734852985326218e-09,-7.302101022046981e-10,4.412297896029742e-09,-1.425173429989483e-09,3.7173345682449576e-09,-1.0481154533599064e-09,4.0943925448745345e-09,-8.504566253950659e-10,4.292051372839374e-09,-8.30439239590741e-10,4.3120687586436995e-09,-2.7462727998704564e-09,2.396235198363984e-09,-2.431833076696989e-09,2.7106749215374513e-09,-4.03250154217008e-09,1.1100064560643606e-09,-3.2860283084898405e-09,1.8564796897446e-09,-5.020248928412833e-09,1.2225906982160748e-10,-4.158098809788853e-09,9.844091884455877e-10,-5.3238128956667475e-09,1.8130489743230699e-10,-3.836893938922307e-09,1.3056140593121335e-09,-4.061810538671084e-09,1.0806974595633562e-09,-3.827034601065826e-09,1.3154733971686146e-09,-4.019637650124729e-09,1.1228703481097115e-09,-4.035619885529011e-09,1.1068881127054292e-09,-5.398246071984621e-09,2.5573807375018013e-10,-5.38763774648142e-09,2.4512974824697917e-10,-5.304886720997065e-09,1.6237872276262411e-10,-5.287561310957156e-09,1.4505331272271554e-10,-5.094361203031443e-09,4.814679520299713e-11
-0.5178505540767642,0.5453862086623866,-1.1210410044957366,1.299114991927924,0.721359337622903,0.07264815832400505,-0.48747206137421006,3.1053956444441206e-09,8.52366321245715e-09,-1.9810242269787264e-09,3.4372433410343037e-09,-2.0690226997018187e-09,3.3492448683112114e-09,-2.49189661364795e-09,2.92637095436508e-09,-2.2052376996196357e-09,3.2130298683933945e-09,-6.879905563841101e-10,4.73027701162892e-09,8.946500955887343e-10,6.3129176636017645e-09,6.940640412050973e-10,6.1123316092181274e-09,1.6871085388707807e-09,7.105376106883811e-09,3.337651787147495e-09,8.755919355160524e-09,1.727574032447295e-09,7.145841600460325e-09,-3.047604808305563e-10,5.113507087182474e-09,-6.828230815555032e-10,4.7354444864575265e-09,-2.630813216021687e-09,2.787454351991343e-09,-3.3683450209969814e-09,2.049922547016049e-09,-1.638514032632404e-09,3.779753535380626e-09,-3.7483421670269866e-09,1.6699254009860436e-09,-2.03070074594101e-09,3.38756682207202e-09,-5.056836886221313e-09,3.6143068179171725e-10,-4.988333506038782e-09,4.299340619742484e-10,-3.2402035505851785e-09,2.1780640174278516e-09,-3.090296733173382e-09,2.327970834839648e-09,-3.290372881254295e-09,2.127894686758735e-09,-4.8055888275736e-09,6.126787404394304e-10,-4.471849904786981e-09,9.464176632260495e-10
-0.3484852217713267,-1.1176622914517604,0.651414199393534,-0.5931420893810784,-0.9539671077679992,0.17682424582141007,-0.5070969432936494,-8.707598626950661e-09,3.150952882953521e-09,-1.9810242269787264e-09,3.575621517018414e-09,-2.0690226997018187e-09,3.4876230442953218e-09,-3.2074845580416845e-09,2.349161185955456e-09,-2.526755586415375e-09,3.0298901575817657e-09,-1.4824567800199704e-09,4.07418896397717e-09,-3.90947566790379e-09,1.6471700760933506e-09,-9.165536459378372e-10,4.640092098059304e-09,-1.2300029404175922e-09,4.326642803579548e-09,-3.4127763332084846e-09,2.143869410788656e-09,-5.095209936700458e-09,4.614358072966825e-10,-3.510943083642573e-09,2.0457026603545676e-09,-4.621545332913219e-09,9.351004110839211e-10,-4.887409777479404e-09,6.692359665177364e-10,-5.883031893121139e-09,3.263861491239981e-10,-4.446844217020919e-09,1.1098015269762219e-09,-3.7053225192924196e-09,1.8513232247047209e-09,-4.458070988359894e-09,1.0985747556372463e-09,-2.90800054583987e-09,2.6486451981572704e-09,-3.110851882877244e-09,2.4457938611198966e-09,-6.058624902485324e-09,5.019791584881834e-10,-6.079996441924584e-09,5.233506979274436e-10,-5.743865161132849e-09,1.8721941713570887e-10,-5.538098674563492e-09,1.8547069433648542e-11,-5.192337417396319e-09,3.643083266008214e-10
-0.5957265207400624,1.2600473892563546,-0.27389030111348056,-0.25128735527600216,-1.0770739258370716,-1.3944362284526843,0.6339998013191487,-9.575644458030628e-09,1.2065054063009368e-08,-1.9810242269787264e-09,4.470433831957467e-09,-2.0690226997018187e-09,4.558432304680559e-09,4.005543277745965e-09,1.5161336727672246e-09,2.3226139707477483e-09,1.6679563423099208e-10,3.799150069519142e-09,1.3097404645404015e-09,2.698177202786796e-10,2.219591884700061e-09,6.3321625519649475e-09,3.842752946986207e-09,5.072874279207777e-09,2.5834646742290366e-09,2.6084200142314356e-09,1.190104092526952e-10,2.442660195273399e-09,4.674940970534144e-11,8.445101775680165e-09,5.955692170701425e-09,6.890189431763342e-09,4.400779826784601e-09,8.613188051100227e-09,6.123778446121486e-09,8.257574151644284e-09,5.768164546665543e-09,5.144135680242037e-09,2.654726075263297e-09,5.386774457003082e-09,2.8973648520243416e-09,3.2309900594275175e-09,7.415804544487771e-10,6.0916615764599044e-09,3.602251971481164e-09,5.99713142208064e-09,3.5077218171018993e-09,3.682058375592594e-09,1.1926487706138537e-09,2.9807930770332572e-09,4.913834720545168e-10,3.77064196889314e-09,1.2812323639143993e-09,4.574399727846067e-09,2.0849901228673264e-09,3.362761879949675e-09,8.733522749709345e-10
-0.6057316533675686,-0.553271207212965,-0.15823726170936395,-0.6128667587764959,0.9419228560071997,0.3439267698334081,2.654257895727095,4.660624230682089e-09,1.2073947779293809e-08,-1.9810242269787264e-09,1.8715596236954625e-08,-2.0690226997018187e-09,1.8803594709677718e-08,-4.2547908724421894e-09,2.0989362882418086e-08,-3.0424828678791765e-09,1.9777054877855073e-08,-1.2206452785155462e-09,1.7955217288491445e-08,9.862674755741144e-10,1.5748304534401782e-08,5.920068961455883e-10,1.6142565113830307e-08,2.6188707290896197e-09,1.4115701280886278e-08,4.7740856536005545e-09,1.1960486356375344e-08,3.307122762758594e-09,1.3427449247217303e-08,6.5395903911658396e-09,1.0194981618810058e-08,1.8168987274839897e-09,1.4917673282491907e-08,5.224430961060397e-09,1.1510141048915501e-08,5.5191825885937484e-09,1.1215389421382149e-08,8.323242199672126e-09,8.411329810303771e-09,9.795653640558003e-09,6.938918369417894e-09,9.803555030501342e-09,6.931016979474555e-09,1.0508315518492263e-08,6.226256491483634e-09,1.0091151852334218e-08,6.643420157641679e-09,8.463011263682875e-09,8.271560746293023e-09,8.77795235835292e-09,7.956619651622978e-09,7.81866421472361e-09,8.915907795252287e-09,1.0242893706688972e-08,6.491678303286926e-09,9.639415954348099e-09,7.095156055627799e-09
-0.5969048625697687,-0.8153910227981717,-1.362948303651566,1.2142390782349834,1.3516711613109011,0.892474441891245,-0.4904489634193758,7.549824957252694e-09,1.2989083136918035e-08,-1.9810242269787264e-09,3.4582339526866144e-09,-2.0690226997018187e-09,3.370235479963522e-09,-6.044450009576712e-09,6.051918299113715e-10,-4.735461482872287e-09,7.037966967930536e-10,-2.8394684350786252e-09,2.5997897445867155e-09,6.223563867173269e-10,6.061614566382668e-09,-1.3368837389629109e-09,4.10237444070243e-09,7.871196386193017e-11,5.517970143527271e-09,3.1714725241450257e-09,8.610730703810366e-09,2.799570898705455e-09,8.238829078370796e-09,1.380125271312419e-09,6.819383450977759e-09,-3.253831309852456e-10,5.113875048680095e-09,6.429409095546703e-10,6.082199089220011e-09,8.356181086272108e-10,6.2748762882925515e-09,3.937716088306474e-09,9.376974267971815e-09,-7.551674751173135e-10,4.6840907045480275e-09,-9.69172344397848e-13,5.438289007320943e-09,-4.706875784626686e-09,7.323823950386549e-10,-4.557742615250478e-09,8.815155644148624e-10,-1.0110921779635244e-09,4.4281660017018166e-09,2.350061924708833e-09,7.789320104374173e-09,8.351227388527705e-10,6.274380918518112e-09,-3.139605382912655e-09,2.299652796752686e-09,2.9549756406129256e-10,5.734755743726633e-09
1.08155837705884,-0.32562469282897927,1.2888373883667423,1.2563555402433215,0.28644771399688274,1.1286248835485737,-1.3139949055545221,3.876434247214659e-11,1.1284976458451046e-08,-1.9810242269787264e-09,9.265187889000173e-09,-2.0690226997018187e-09,9.17718941627708e-09,-6.035540666640858e-09,5.210671449338041e-09,-5.464290840851738e-09,5.781921275127161e-09,-8.400220083546105e-09,2.845992032432794e-09,-6.7231966783158795e-09,4.52301543766302e-09,-7.003092714657572e-09,4.243119401321327e-09,-1.1640270892657545e-08,3.940587766786458e-10,-1.0984849501870737e-08,2.613626141081622e-10,-1.0485435054145574e-08,7.607770618333251e-10,-1.1782093410304494e-08,5.358812943255948e-10,-8.417233548660992e-09,2.828978567317907e-09,-9.422293018834443e-09,1.823919097144456e-09,-1.0379228712505862e-08,8.66983403473037e-10,-9.963357674273478e-09,1.2828544417054213e-09,-9.995360709387187e-09,1.2508514065917127e-09,-1.2785807394492763e-08,1.5395952785138637e-09,-1.2279153454775183e-08,1.032941338796284e-09,-1.2162913760840175e-08,9.167016448612753e-10,-1.1900765420335688e-08,6.545533043567882e-10,-1.0261002584525096e-08,9.852095314538034e-10,-1.0652300672952005e-08,5.939114430268949e-10,-1.0415471374045106e-08,8.307407419337931e-10,-1.2836284082848724e-08,1.5900719668698244e-09
-0.6075974799867592,-0.7370467479380441,-0.5926575523115382,0.8333477617875177,-0.5264212806934074,-0.2976661651231727,0.7719916371656337,-5.692904732584035e-09,9.155316805731554e-09,-1.9810242269787264e-09,5.443436300126246e-09,-2.0690226997018187e-09,5.531434772849339e-09,3.6723016376785615e-11,3.4256890567707344e-09,-1.0623393475587924e-09,4.524751420706312e-09,6.481987625184115e-10,2.8142133106291085e-09,-1.0471454372974597e-09,4.50955751044498e-09,2.7652433531506243e-09,6.971687199968957e-10,4.185926340644828e-09,7.235142674973079e-10,2.981421116575906e-09,4.80990956571614e-10,1.4058198456283802e-09,2.05659222751914e-09,9.191230851117727e-09,5.728818777970207e-09,3.9421475503646615e-09,4.797354772171415e-10,8.281400952056015e-09,4.818988878908495e-09,8.485909053139161e-09,5.023496979991641e-09,7.380997063652831e-09,3.918584990505311e-09,6.683244530489564e-09,3.2208324573420442e-09,4.436215329536656e-09,9.73803256389136e-10,6.928921070554541e-09,3.4665089974070207e-09,6.741086100115306e-09,3.2786740269677856e-09,2.3983827566523095e-09,1.0640293164952105e-09,2.5650984382673e-09,8.973136348802199e-10,2.7214027662976387e-09,7.410093068498813e-10,-7.240475697890494e-10,4.1864596429365694e-09,2.4779477309757167e-09,9.844643421718033e-10
-0.580780008591364,-0.6140761887558094,-0.7521693078753395,0.7766494777996343,-1.6826846605726242,-1.4917654344284776,0.19903697010847163,-1.3845902448530512e-08,1.326831967868138e-08,-1.9810242269787264e-09,1.4034414571295933e-09,-2.0690226997018187e-09,1.4914399298526856e-09,4.1460962688911e-09,4.723679038740233e-09,2.6230003778454776e-09,3.2005831476946107e-09,4.038420113905602e-09,4.616002883754735e-09,-1.019984095638763e-09,4.4240132578962977e-10,6.515462462344622e-09,7.093045232193755e-09,4.824052806689209e-09,5.401635576538342e-09,9.738998237956549e-10,1.551482593644788e-09,9.48471101513073e-10,1.5260538713622062e-09,6.4914527539172275e-09,7.069035523766361e-09,6.560752855025253e-09,7.138335624874386e-09,6.554732871771309e-09,7.132315641620442e-09,5.918737877669476e-09,6.496320647518609e-09,2.653505489463473e-09,3.2310882593126063e-09,4.011002369106861e-09,4.588585138955994e-09,1.3524915415791688e-09,1.930074311428302e-09,3.0622615587664918e-09,3.639844328615625e-09,3.126230647813918e-09,3.703813417663051e-09,2.073217973352631e-09,2.6508007432017642e-09,-7.920985827724715e-10,2.1451581292333833e-10,1.900237338778165e-10,7.676065037269496e-10,-1.7235542781444736e-09,1.1459715082953404e-09,-1.8336904021192535e-10,3.942137296372078e-10
