Model,MSE_Train,NMSE_Train
Model_1,5199.692777323107,0.062390690102810564
Model_2,4193.853989587775,0.05032171241769257
Model_3,3279.770037369153,0.03935369353020274
Model_4,229.7626011420477,0.002756902736174559
Model_5,229.7626011420467,0.002756902736174547
Model_6,104.02386465620964,0.0012481738789197295
Model_7,96.19660573780757,0.0011542552367141234
Model_8,75.93420110546339,0.0009111282939709477
Model_9,10.244503715907662,0.0001229229656382387
Model_10,8.867909292970161,0.00010640532128561082
Model_11,6.619325827035052,7.942475143246554e-05
Model_12,3.998862776413227,4.798202873349472e-05
Model_13,2.6335855376063417,3.160017835142778e-05
Model_14,0.25046310468386723,3.0052863920479146e-06
