Complexity,Loss,Equation
1,1.0891335800126861e18,"x0"
3,4.104467982115048e7,"x0 - -1.0436156284627216e9"
5,1.7715160442200173e6,"1.0439324919119266e9 - (1.0125573192929521e7 / x0)"
6,1.4238191416660694e6,"1.0436101336553214e9 + (12849.094438440536 * sin(x0))"
8,11762.743752305265,"1.0436147909423825e9 + (8210.941621555981 * sin(x0 * -1.8740078849593296))"
10,4261.364688973166,"(sin(1894.1420633304253 / x0) * (1.3266428917083286 ^ x0)) + 1.0436129191330596e9"
12,4226.737472275318,"(sin(1894.0304797366625 / x0) * ((1.3273074663746987 ^ x0) - 130.4593701904896)) + 1.043612888267778e9"
13,2608.6817038200074,"(-2285.83088202916 * cos(x0 * -2.99548271625687)) + (1.0436112120809848e9 - (sin(x0) * -10256.797333477849))"
15,1927.913128011078,"(cos(x0 * -2.995641189748878) * (x0 * -71.82658388503836)) + (1.0436111985357541e9 - (-10230.134533455896 * sin(x0)))"
17,1611.8538161558333,"(1.0436111936476185e9 - (-10205.71995582581 * sin(x0))) + (cos(x0 * -2.9957939347495057) * (x0 * (x0 * -2.2556837220981474)))"
19,1407.4624285039317,"(1.0436111714174109e9 - (-10184.683682580682 * sin(x0))) + (((x0 * -207.55574663818444) - (60.29745060280295 * -71.6766548215671)) * cos(-2.9959227869287846 * x0))"
21,1407.0069831068208,"(cos(x0 * -2.995918547829879) * ((x0 * -209.39797869999225) - (-72.63017922170094 * 60.3158585757601))) + (1.0436111706140704e9 - (sin(x0) * (-10216.201639214587 + x0)))"
22,1406.809099026037,"((cos(x0) + 1.0436111694758978e9) - (-10184.55234853342 * sin(x0))) + (((-209.43397197957523 * x0) - (60.37934224174403 * -72.57484479600201)) * cos(x0 * -2.9959201416223364))"
23,1406.5732910110207,"((1.04361120170598e9 - x0) - (sin(x0) * (-10199.938434181608 + 14.529419148505141))) + (((-209.64555695670168 * x0) - (60.53004277665713 * -72.5080211547278)) * cos(-2.9959215155307057 * x0))"
25,1406.2865221176553,"(((1.0436112330390079e9 - x0) - x0) - ((15.731282690808722 + -10202.115057900264) * sin(x0))) + (((x0 * -210.22942853424004) - (-73.86140984960821 * 59.671936910174196)) * cos(-2.9959210411317008 * x0))"
27,1404.144608191849,"(((1.0436111852964163e9 * 1.000000262820497) + (-9.197313050946189 * x0)) - ((6.626403709534197 + -10202.69040984072) * sin(x0))) + (cos(-2.9959033763677825 * x0) * ((x0 * -208.26597301395228) - (-72.28861949590409 * 60.10295439102859)))"
