complexity,loss,score,equation,sympy_format,lambda_format
1,1.8131992,0.0,x0,x0,PySRFunction(X=>x0)
2,0.35501558,1.6306864020213454,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
3,0.09052781,1.3665045795175466,exp(cos(x0)),exp(cos(x0)),PySRFunction(X=>exp(cos(x0)))
5,0.013968166,0.9344381064925882,exp(cos(x0 ^ x0)),exp(cos(x0**x0)),PySRFunction(X=>exp(cos(x0**x0)))
8,0.013430522,0.013083668449436295,exp(cos(x0 ^ x0) / sin(x0)),exp(cos(x0**x0)/sin(x0)),PySRFunction(X=>exp(cos(x0**x0)/sin(x0)))
9,0.010881021,0.21050979904862266,(cos(x0 ^ x0) + x0) - log(x0),x0 - log(x0) + cos(x0**x0),PySRFunction(X=>x0 - log(x0) + cos(x0**x0))
10,0.00018111459,4.095645433049759,sin(x0) + cos((x0 * x0) - cos(x0)),sin(x0) + cos(x0*x0 - cos(x0)),PySRFunction(X=>sin(x0) + cos(x0*x0 - cos(x0)))
11,0.00014218136,0.2420264990737632,cos(cos(x0)) + cos((x0 * x0) - cos(x0)),cos(x0*x0 - cos(x0)) + cos(cos(x0)),PySRFunction(X=>cos(x0*x0 - cos(x0)) + cos(cos(x0)))
13,0.00013455855,0.027552002745395387,cos((x0 * x0) - cos(x0)) + 0.917977,cos(x0*x0 - cos(x0)) + 0.917977,PySRFunction(X=>cos(x0*x0 - cos(x0)) + 0.917977)
14,0.00013342209,0.008481708327963211,sin(1.1656548) + cos((x0 * x0) - cos(x0)),cos(x0*x0 - cos(x0)) + sin(1.1656548),PySRFunction(X=>cos(x0*x0 - cos(x0)) + sin(1.1656548))
15,6.7744e-05,0.6777818170240913,sin(x0) + cos((x0 * x0) + (-1.5795875 + x0)),sin(x0) + cos(x0*x0 + x0 - 1.5795875),PySRFunction(X=>sin(x0) + cos(x0*x0 + x0 - 1.5795875))
17,3.409775e-05,0.3432522476223051,sin(sin(x0) * 1.2701335) + cos((x0 * x0) - cos(x0)),sin(sin(x0)*1.2701335) + cos(x0*x0 - cos(x0)),PySRFunction(X=>sin(sin(x0)*1.2701335) + cos(x0*x0 - cos(x0)))
19,1.7629072e-05,0.32984102111655067,cos((x0 * x0) - cos(x0)) + cos(cos(x0) / (x0 + -1.0246153)),cos(cos(x0)/(x0 - 1.0246153)) + cos(x0*x0 - cos(x0)),PySRFunction(X=>cos(cos(x0)/(x0 - 1.0246153)) + cos(x0*x0 - cos(x0)))
