Model,MSE_Train,NMSE_Train
Model_1,3424.17648518856,6170.046639597864
Model_2,1.0770299629143942,1.9407075342555626
Model_3,0.5584627818210419,1.006297842771865
Model_4,0.011450665262476735,0.020633030753382443
Model_5,0.011450665262476735,0.020633030753382443
Model_6,0.008159341850346504,0.014702372959695264
Model_7,0.008086304187189277,0.014570765903202523
Model_8,0.008006114024225363,0.014426270709200554
Model_9,0.00795230307123466,0.014329308391075305
Model_10,0.007951844819368215,0.014328482663954967
Model_11,0.007879659293338767,0.014198411079084226
Model_12,0.007843411779824372,0.014133096440682648
Model_13,0.007781483184027498,0.014021506887385873
Model_14,0.007771248446648687,0.014003064845264373
Model_15,0.007770264734009323,0.014001292286843072
Model_16,0.007687857847882114,0.01385280276446353
Model_17,0.007623387168903414,0.013736632614383426
Model_18,0.007622767513301046,0.013735516052785729
