gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals
-0.5957265207400624,1.2600473892563546,-0.27389030111348056,-0.25128735527600216,-0.5902561705470482,0.10378858312235884,0.1377455349816625,-1.8991880291666706e-09,2.0611341172039997e-09,-2.280420390331024e-10,3.8998812707043135e-10,-1.6651959474938285e-10,3.284656827867118e-10,1.2425749808881288e-09,1.0806288928507999e-09,-3.7002962127879535e-10,5.319757093161243e-10,-9.509231041057718e-10,1.1128691921431007e-09,3.8478348869715763e-10,2.2283740065982866e-10,-3.4139051600694155e-10,5.033366040442705e-10,-7.939132600586163e-10,9.558593480959453e-10,2.3672961149470755e-10,7.478352345737858e-11,8.347099811577328e-11,7.847508992155569e-11,-1.3483475738186463e-10,2.967808454191936e-10,7.217779449814842e-10,5.598318569441553e-10,6.432471701010385e-10,4.813010820637096e-10,3.244359248546578e-10,1.6248983681732885e-10
-0.6057316533675686,-0.553271207212965,-0.15823726170936395,-0.6128667587764959,0.21543642276216746,-0.7737118081667883,1.1057546109560548,3.819062037680618e-10,2.5206880408624283e-09,-2.280420390331024e-10,3.1306362836635923e-09,-1.6651959474938285e-10,3.0691138393798727e-09,1.2614060656781517e-09,1.6411881789523383e-09,8.304315010385654e-10,2.0721627435919245e-09,8.02203522089981e-10,2.100390722540509e-09,1.4903823853620668e-09,1.412211859268423e-09,1.6106525800121518e-09,1.291941664618338e-09,1.5059999664791494e-09,1.3965942781513405e-09,2.443095975019271e-09,4.5949826961121877e-10,2.6345415600980257e-09,2.6805268453246427e-10,2.3987451306425297e-09,5.038491139879602e-10,2.598082982389833e-09,3.0451126224065696e-10,2.6814919076185557e-09,2.211023370119342e-10,2.9663262299742114e-09,6.373198534372146e-11
-0.5969048625697687,-0.8153910227981717,-1.362948303651566,1.2142390782349834,0.7150023845740743,-0.12188079844967695,0.41477931543610563,1.796288120547436e-09,8.499980231812221e-10,-2.280420390331024e-10,1.1743321363993163e-09,-1.6651959474938285e-10,1.1128096921155968e-09,1.244804158120807e-09,2.9851406075459296e-10,-6.130346940023342e-11,1.0075935667664474e-09,6.436121352649686e-10,3.026779621012454e-10,6.673762004552714e-10,2.789138969109426e-10,1.4249340817655152e-09,4.786439843993012e-10,1.7438137207852041e-09,7.975236234189901e-10,2.6445574412748354e-09,1.6982673439086214e-09,2.294686687355048e-09,1.3483965899888338e-09,1.1685803651733946e-09,2.2229026780718062e-10,1.9618444566922655e-09,1.0155543593260516e-09,2.113158535234691e-09,1.166868437868477e-09,2.9879837797971556e-09,2.0416936824309416e-09
1.08155837705884,-0.32562469282897927,1.2888373883667423,1.2563555402433215,1.157372003304119,-1.1767457950673423,0.015541685618032583,3.0487345182064073e-09,3.2327746019928233e-09,-2.280420390331024e-10,4.400195524668638e-11,-1.6651959474938285e-10,1.752048903703316e-11,-1.867549973153161e-09,1.683509889366745e-09,1.3818006366532896e-09,1.5658407204397056e-09,2.2030541563795927e-09,2.3870942401660087e-09,-1.094635046008312e-10,7.45765791855848e-11,1.2160004187585096e-09,1.4000405025449256e-09,2.4852124864743947e-10,4.325613324338555e-10,-1.1608365634588021e-10,6.79564274405358e-11,7.874249595973867e-10,9.714650433838027e-10,1.7132555555122792e-09,1.8972956392986953e-09,-3.5862873072156284e-10,1.7458864693514683e-10,-1.0282497838282932e-10,8.121510540358668e-11,1.1177943521080095e-09,1.3018344358944255e-09
-0.6075974799867592,-0.7370467479380441,-0.5926575523115382,0.8333477617875177,-0.1512896279642232,0.26790488563193043,0.38935664807336523,-6.563764940323468e-10,1.530689387700092e-09,-2.280420390331024e-10,1.1023549327008473e-09,-1.6651959474938285e-10,1.0408324884171278e-09,1.2648936277818678e-09,3.9058073411412283e-10,-5.945483139847647e-10,1.4688612076525097e-09,-6.646533308250259e-10,1.538966224492771e-09,1.9512575812779607e-10,6.791871355399489e-10,-1.083726773625417e-11,8.851501614039992e-10,-1.6752278492973975e-10,1.0418356785974846e-09,8.624140598918515e-10,1.1898833775893473e-11,4.837461605588353e-10,3.9056673310890967e-10,9.823105721579376e-12,8.644897879461656e-10,8.975913890104717e-10,2.3278495342726738e-11,8.898354482113422e-10,1.5522554543597174e-11,1.088228847854076e-09,2.1391595418633107e-10
-0.580780008591364,-0.6140761887558094,-0.7521693078753395,0.7766494777996343,-0.5418808836561115,6.6985796698509175,-3.6404770993249724,-1.762226874428677e-09,8.772812380866624e-09,-2.280420390331024e-10,1.0306997216262199e-08,-1.6651959474938285e-10,1.0368519660545918e-08,1.2140352883315256e-09,1.1749074543626826e-08,-9.392008856857292e-09,1.1430303984380088e-09,-7.769330707903163e-09,2.765708547392138e-09,-7.84921438470598e-09,2.685824870589321e-09,-7.905810693001626e-09,2.629228562293675e-09,-7.153823282768495e-09,3.3812159725268056e-09,-5.8293000496519755e-09,4.705739205643325e-09,-1.020308470536375e-08,3.319545499315513e-10,-1.0359823058240117e-08,1.7521619705518343e-10,-8.603941239429736e-09,1.9310980158655647e-09,-8.853425484853798e-09,1.6816137704415023e-09,-7.3533809083405055e-09,3.1816583469547952e-09
-0.6076731052445711,2.2948432695014134,-0.4345291984158539,0.5150635386705921,0.10766629344063651,0.7595376452120535,1.0518474838049938,7.678509117564859e-11,2.6731861333606614e-09,-2.280420390331024e-10,2.9780132635694123e-09,-1.6651959474938285e-10,2.9164908192856928e-09,1.2650348246846097e-09,1.4849363998517003e-09,-1.267124668585001e-09,4.017095893121311e-09,-9.069974732000187e-10,3.6569686977363285e-09,-4.172253886641074e-10,3.167196613200417e-09,-2.7899702245242914e-10,3.028968246988739e-09,-1.832532497379936e-10,2.9332244742743034e-09,8.477151254199399e-10,1.90225609911637e-09,8.659850118603987e-11,2.6633727233502703e-09,-2.5240373733210423e-10,3.002374961868414e-09,3.908849295084416e-10,2.3590862950278682e-09,4.141495866998684e-10,2.3358216378364415e-09,1.0178669490322942e-09,1.7321042755040158e-09
-0.5242673305777861,-0.04083364039198502,-1.1815853545342754,-0.07470361405225474,-0.3055365913733841,-0.5345530326960366,0.08766123875340628,-1.0930838208741797e-09,1.1132301701083702e-09,-2.280420390331024e-10,2.481883882672929e-10,-1.6651959474938285e-10,1.8666594398357335e-10,1.1016857363159977e-09,1.0815393870818072e-09,5.032512343814977e-10,4.831048851473073e-10,1.048962358260329e-11,9.656725651587215e-12,1.0909701742495409e-09,1.0708238250153504e-09,6.403987956936934e-10,6.202524464595029e-10,3.0236069475488966e-10,2.8221434552069915e-10,1.0947004851554437e-09,1.0745541359212533e-09,1.3079916972285633e-09,1.2878453479943728e-09,3.5834740855668326e-10,3.3820105932249275e-10,1.2626508730615962e-09,1.2425045238274057e-09,1.2502687827588093e-09,1.2301224335246188e-09,8.381852723197894e-10,8.180389230855989e-10
-0.5876518792823426,0.7274506295560947,0.054982831426803554,1.2932708337712033,0.5732625561424927,-0.1445117674941004,1.0094474272213403,1.394991263784162e-09,1.234936006826958e-09,-2.280420390331024e-10,2.8579693096442224e-09,-1.6651959474938285e-10,2.796446865360503e-09,1.2272176412186087e-09,1.4027096293925113e-09,-3.034325699703922e-11,2.6602705276081593e-09,5.195545169656271e-10,2.110372753645493e-09,6.840416587470265e-10,1.9458856118640936e-09,1.2769491258196979e-09,1.3529781447914222e-09,1.4958811327476317e-09,1.1340461378634884e-09,2.3849540707413377e-09,2.4497319986978235e-10,2.093031299026731e-09,5.368959715843889e-10,2.0394071114961317e-09,5.905201591149883e-10,1.8188445024068273e-09,8.110827682042928e-10,1.946480574152587e-09,6.834466964585333e-10,2.5853117566473344e-09,4.461551396378565e-11
-0.5992151073090715,1.941643464458254,-1.2527017073591404,-1.512764720587625,-0.8379655306754189,-0.7894982916007448,0.0951278850778874,-2.600508107724126e-09,2.6417941869391783e-09,-2.280420390331024e-10,2.693281182481548e-10,-1.6651959474938285e-10,2.0780567396443527e-10,1.2491658443615007e-09,1.2078797651464483e-09,8.520281405485839e-10,8.107420613335315e-10,-2.785230047319235e-10,3.1980908394697593e-10,1.501930293806886e-09,1.4606442145918336e-09,4.0690053673328384e-10,3.656144575182314e-10,-3.6189956366738193e-10,4.0318564288243435e-10,6.554716488951213e-10,6.141855696800689e-10,1.136349978860266e-09,1.0950638996452135e-09,1.4034601600991992e-10,9.905993679486751e-11,1.8283436878508557e-09,1.7870576086358033e-09,1.731636737750123e-09,1.6903506585350705e-09,9.311443002892281e-10,8.898582210741757e-10
3.204069746131609,0.8249870847641917,0.015230711201058688,-1.477079492200244,-0.37120957327767895,-0.5642536469439816,-0.3026258521456779,-1.2790185825010872e-09,1.94175709255117e-10,-2.280420390331024e-10,8.568008342128678e-10,-1.6651959474938285e-10,9.183232784965874e-10,-6.513768114552203e-10,4.3346606179074984e-10,5.438830484154751e-10,1.6287259216614452e-09,-2.697733126018789e-11,1.0578655419857823e-09,-3.5165598994968e-09,2.4317170262508297e-09,-3.6993734893078515e-09,2.614530616061881e-09,-2.8227621253893706e-09,1.7379192521434004e-09,-2.8071732258751092e-09,1.722330352629139e-09,-1.965855348054031e-09,8.810124748080608e-10,-1.883377196962513e-09,7.985343237165429e-10,-1.6173508780965941e-09,5.32508004850624e-10,-1.6401815549888248e-09,5.553386817428546e-10,-3.690780089206009e-09,2.605937215960039e-09
-0.5252174932473951,1.5080196832930068,-0.20445010698035113,1.3540206911195927,-0.4290797298868858,-0.21211362610031062,-0.1068078059025522,-1.4428618170008596e-09,9.124232161773246e-10,-2.280420390331024e-10,3.023965617904326e-10,-1.6651959474938285e-10,3.639190060741521e-10,1.1036328749488045e-09,1.6340714757723393e-09,6.213921236565492e-11,5.925778131891899e-10,-4.540226942584201e-10,7.641590656511489e-11,6.904789730164876e-10,1.2209175738400227e-09,1.273327930752291e-10,6.577713938987641e-10,-2.1647845401350994e-10,3.1396014681002503e-10,6.053332928040209e-10,1.135771893627556e-09,6.421508312444216e-10,1.1725894320679566e-09,4.5312350401763775e-10,9.835621048411727e-10,7.313462051845915e-10,1.2617848060081263e-09,6.890259614363285e-10,1.2194645622598635e-09,3.1114000982632486e-10,8.415786106498599e-10
-0.6048955412493245,1.513810552095945,-1.3481547374547356,0.3561236488415429,-1.2186136717706924,0.6890381010988996,-0.7802033889760573,-3.678207327799385e-09,1.241236640434545e-09,-2.280420390331024e-10,2.2089286483317377e-09,-1.6651959474938285e-10,2.2704510926154573e-09,1.259840758176322e-09,3.696811445541162e-09,-1.1706780314221332e-09,1.2662926559427068e-09,-2.2149533125049508e-09,2.2201737485988927e-10,-3.3286157967292796e-10,2.104109107691912e-09,-1.7299550649563165e-09,7.070156224085235e-10,-2.4910659115394707e-09,5.409522417463068e-11,-1.3466672618859204e-09,1.0903034254789197e-09,-1.7124885777708688e-09,7.244821095939712e-10,-2.663667028657588e-09,2.2669634129274793e-10,-4.62499695371448e-10,1.974470991993392e-09,-6.646330081986014e-10,1.7723376791662387e-09,-1.458630452284298e-09,9.78340235080542e-10
1.5817167212908074,0.9154352146772999,-1.5057824035593703,-1.4657532146209293,1.0774492061525172,0.4043072856047411,-0.8705606650636214,2.82245537256635e-09,5.51524752719883e-09,-2.280420390331024e-10,2.464750115599378e-09,-1.6651959474938285e-10,2.5262725598830975e-09,-1.5926862963324754e-09,1.1001058583000049e-09,-7.811531061690517e-10,1.9116390484634284e-09,4.730677177916291e-10,3.1658598724241096e-09,-2.7021065846639706e-09,9.314430031490278e-12,-1.275513772531827e-09,1.4172783821006532e-09,-1.9525318579180535e-09,7.402602967144268e-10,-2.163309164929322e-09,5.294829897031584e-10,-2.179736237998161e-09,5.130559166343195e-10,-3.230120828102929e-09,5.373286734704486e-10,-2.5120358869784288e-09,1.807562676540515e-10,-2.3129028748526008e-09,3.798892797798795e-10,-4.837482546306726e-10,2.2090439000018074e-09
-0.5911641523187556,0.5695173281045939,-0.7558395874078303,0.22457802978170985,-0.18698055791232351,-0.4959121185669004,0.4792839067771992,-7.574254240445943e-10,1.8863423104962443e-09,-2.280420390331024e-10,1.3569589254847523e-09,-1.6651959474938285e-10,1.2954364812010328e-09,1.2339152632304416e-09,1.0499837677879157e-10,4.5038867659427666e-10,6.785282098573734e-10,9.372507241014101e-11,1.035191814041509e-09,1.1261696174508006e-09,2.7472690008494213e-12,8.096543795907756e-10,3.192625068608744e-10,5.043480393559385e-10,6.245688470957115e-10,1.4547312444499882e-09,3.258143579983382e-10,1.5819798058661197e-09,4.530629194144697e-10,9.406805166234363e-10,1.8823636982821374e-10,1.807104692188299e-09,6.78187805736649e-10,1.8139919395966798e-09,6.850750531450298e-10,1.6967202278180492e-09,5.678033413663992e-10
-0.572692055378249,-0.5774622543129093,0.9273014582700152,-1.0437731415018001,-0.149730857241598,-0.6248360610397202,0.8862599957708883,-6.51963268770782e-10,2.933119628757652e-09,-2.280420390331024e-10,2.5091983990199724e-09,-1.6651959474938285e-10,2.447675954736253e-09,1.1983872765769967e-09,1.0827690834098734e-09,6.267625930174115e-10,1.6543937669694585e-09,2.6680293159359956e-10,2.0143534283932707e-09,1.2637636213914414e-09,1.0173927385954287e-09,9.799355655924284e-10,1.3012207943944417e-09,6.828857939769712e-10,1.5982705660098989e-09,1.5754793334501837e-09,7.056770265366864e-10,1.7849015099565232e-09,4.962548500303469e-10,2.398599230238027e-09,1.1744287025115698e-10,1.865750498363347e-09,4.154058616235232e-10,1.882526173916293e-09,3.9863018607057705e-10,1.6863467073814164e-09,5.948096526054537e-10
-0.5062155754823023,1.245160057765886,-0.1355986823655867,-1.1760635461664675,-0.7251968646837964,1.2436681933289309,-0.5497667609341393,-2.281235030392374e-09,4.966814902726838e-10,-2.280420390331024e-10,1.5565115010865877e-09,-1.6651959474938285e-10,1.6180339453703072e-09,1.0643150100911867e-09,2.8488685502108767e-09,-1.929437650903661e-09,1.448841107839709e-10,-2.2787098995649603e-09,4.941563594452703e-10,-1.1467144063168127e-09,6.378391338028772e-10,-1.914291743200795e-09,1.2973820308110515e-10,-2.1246194565001787e-09,3.400659163804887e-10,-1.2474317495205755e-09,5.371217905991145e-10,-2.0626599951701437e-09,2.781064550504537e-10,-2.0894302330733394e-09,3.048766929536494e-10,-1.652032133546437e-09,1.325214065732531e-10,-1.784672316231314e-09,1.1877611162405552e-13,-1.8880044638726625e-09,1.0345092375297247e-10
-0.35178770669799125,-1.0307354560587811,1.205217652750069,0.9913177296848223,2.0319897229531687,-1.0252676249520865,0.23097187670658287,5.52497105417799e-09,5.0990805384118795e-09,-2.280420390331024e-10,6.539325547992124e-10,-1.6651959474938285e-10,5.924101105154929e-10,7.15829030412125e-10,2.8993851464601497e-10,1.1745714936144005e-09,7.486809778482904e-10,2.9562388537631806e-09,2.5303483379970708e-09,1.4874074024532288e-09,1.0615168866871188e-09,3.702155375643441e-09,3.2762648598773313e-09,3.9410317911480075e-09,3.5151412753818976e-09,4.185575567010258e-09,3.759685051244147e-09,4.303794391829532e-09,3.877903876063421e-09,5.023104670899721e-09,4.5972141551336104e-09,2.495959557072893e-09,2.070069041306783e-09,2.8975488868319785e-09,2.4716583710658686e-09,1.3095623590505736e-09,8.836718432844636e-10
-0.596375891590248,-0.7151627200004448,-0.9496795267921254,-1.3504560092661984,-0.29357402703676555,-0.7136267008868513,0.41426841690165017,-1.059215150929862e-09,2.00405878135541e-09,-2.280420390331024e-10,1.1728856694586504e-09,-1.6651959474938285e-10,1.1113632251749309e-09,1.2438038310483183e-09,2.9896020062277025e-10,7.482322951625826e-10,1.9661133526296553e-10,2.0946306802806097e-10,7.353805623974871e-10,1.403877291991666e-09,4.59033661566118e-10,9.437714325145504e-10,1.0721979109977102e-12,5.313600515781129e-10,4.134835788474352e-10,1.4942564052249288e-09,5.494127747993807e-10,1.7857510943824497e-09,8.409074639569016e-10,9.906331776700099e-10,4.5789547244461786e-11,2.0800205252218686e-09,1.1351768947963206e-09,2.0745558993189663e-09,1.1297122688934182e-09,1.8179653021588072e-09,8.731216717332591e-10
-0.5709007133949839,0.07766773886145208,1.6932158119771041,1.4623958229847298,0.42488709865771457,-1.008788464365089,1.561216133215335,9.749074710469941e-10,3.217199250646296e-09,-2.280420390331024e-10,4.420148760726393e-09,-1.6651959474938285e-10,4.358626316442673e-09,1.1949020629491664e-09,2.997204658744124e-09,1.152027239720619e-09,3.0400794819726714e-09,1.2652001654317682e-09,2.926906556261522e-09,1.7398359796833767e-09,2.4522707420099135e-09,2.0829806587927632e-09,2.109126062900527e-09,2.050796737447582e-09,2.1413099842457082e-09,2.8670469939210482e-09,1.325059727772242e-09,3.176739970960443e-09,1.015366750732847e-09,4.308397719234749e-09,1.1629099754145888e-10,2.791991427513041e-09,1.4001152941802493e-09,2.9176878979763186e-09,1.2744188237169716e-09,3.0474563937600032e-09,1.144650327933287e-09
-0.31058419640032153,0.422310889714158,-1.3266512889547166,-0.9178483625325697,-0.6077877151665385,0.5586914245440537,-0.7294057807585085,-1.948823716099949e-09,3.4432768818572123e-10,-2.280420390331024e-10,2.0651093652525677e-09,-1.6651959474938285e-10,2.1266318095362872e-09,6.14551205630243e-10,2.907702609915913e-09,-9.92357748969054e-10,1.300793655316616e-09,-1.44298628930071e-09,8.5016511498496e-10,-5.371185126980254e-10,1.7560328915876446e-09,-1.2147805653809873e-09,1.0783708389046827e-09,-1.2808932372574466e-09,1.0122581670282235e-09,-8.332979536106146e-10,1.4598534506750554e-09,-1.1766879831996224e-09,1.1164634210860476e-09,-2.1336318909548834e-09,1.5951951333078664e-10,-1.7883068569867509e-09,5.048445472989191e-10,-1.8822065380103905e-09,4.1094486627527954e-10,-2.0096027394292346e-09,2.8354866485643543e-10
-0.5961860135108589,0.2272445465183588,0.41639090282557323,0.7362110593507248,-1.0427126589937494,0.9901108471153693,-0.4314853930564017,-3.180192589740512e-09,1.7305198073318319e-09,-2.280420390331024e-10,1.2216307433755777e-09,-1.6651959474938285e-10,1.2831531876592972e-09,1.2434446068559273e-09,2.6931173892646075e-09,-1.5825594734932018e-09,1.3288669108452176e-10,-2.345325706162264e-09,8.95652923753584e-10,-7.187689693625582e-10,7.309038130461218e-10,-1.8843032115315107e-09,4.346304291228306e-10,-2.462860105704623e-09,1.0131873232959429e-09,-1.3434762584121694e-09,1.0619652399651063e-10,-1.9453965428974902e-09,4.957237604888102e-10,-1.5626612816831138e-09,1.1298849927443375e-10,-8.330133280952828e-10,6.166594543133973e-10,-1.0131816427874716e-09,4.364911396212085e-10,-1.5226392635090175e-09,7.296648110033741e-11
-0.5475479245788186,-0.876563302018387,-0.35472936459484705,0.19780768221136644,0.29665754024587715,1.7949449686806895,-0.8645174227164187,6.118611819113186e-10,3.287543578577909e-09,-2.280420390331024e-10,2.447640357633488e-09,-1.6651959474938285e-10,2.5091628019172075e-09,1.1488208606509794e-09,3.82450325731757e-09,-2.683609777794714e-09,7.92738112812371e-12,-1.7885806157253071e-09,8.871017809412832e-10,-1.7819712918628713e-09,8.93711104803719e-10,-1.3241243378106294e-09,1.351558058855961e-09,-9.458708966195865e-10,1.7298115000470038e-09,-3.1487141852348575e-11,2.644195254814242e-09,-1.4665863831502468e-09,1.2090960135163434e-09,-1.6821957974043246e-09,9.934865992622657e-10,-1.4058921141275569e-09,1.2697902825390334e-09,-1.3783779071851188e-09,1.2973044894814715e-09,-7.456715178880804e-10,1.93001087877851e-09
-0.49500679062777253,1.6385805298897598,-0.09995604065632945,-0.058286406249204045,-0.23997714545873655,-0.28806069423018216,0.06148038988629702,-9.074705047878737e-10,8.534930705095372e-10,-2.280420390331024e-10,1.740646047547659e-10,-1.6651959474938285e-10,1.1254216047104636e-10,1.040749778587342e-09,1.0947272128656785e-09,1.6603831434777188e-10,2.2001574862610837e-10,-1.779607052796125e-10,1.23983271001276e-10,7.474544778251123e-10,8.014319121034488e-10,3.980723753130661e-10,4.5204980959140254e-10,1.525163716151233e-10,2.064938058934598e-10,8.846081826585906e-10,9.385856169369271e-10,9.375708906211495e-10,9.91548324899486e-10,8.148947059986072e-10,8.688721402769437e-10,7.550553879025293e-10,8.090328221808658e-10,7.472100851443664e-10,8.011875194227029e-10,3.6468759425160017e-10,4.1866502852993663e-10
-0.06634296353661698,0.4189209567874021,-0.37947042913916346,-0.6827376257035084,0.26094687589175203,1.4147779653443135,-1.3682527110466511,5.107563794234551e-10,4.6126249799575156e-09,-2.280420390331024e-10,3.873826561500958e-09,-1.6651959474938285e-10,3.935349005784677e-09,-4.0613910766960026e-11,4.0612546897671e-09,-2.1635237333625895e-09,1.938344867171471e-09,-1.4298127352996478e-09,2.6720558652344127e-09,-1.90783806288629e-09,2.1940305376477705e-09,-1.4817781887489965e-09,2.620090411785064e-09,-1.2733916303865977e-09,2.828476970147463e-09,-1.1529263570293169e-09,2.9489422435047436e-09,-2.1167046839389275e-09,1.985163916595133e-09,-2.3243050306976576e-09,1.777563569836403e-09,-3.377977721771393e-09,7.238908787626675e-10,-3.3462512111873374e-09,7.55617389346723e-10,-3.628572294946411e-09,4.732963055876494e-10
0.483176304852556,-0.32454227132315866,0.49017279091418703,-1.5065191569908556,-0.17355415461643167,-0.6028025663242851,-0.03727487362945449,-7.194123016929029e-10,3.858368371627549e-10,-2.280420390331024e-10,1.055334254970456e-10,-1.6651959474938285e-10,1.6705586978076513e-10,-1.4300910744159781e-09,1.0965156098858302e-09,5.96619753131259e-10,9.301952176614069e-10,2.1904087225697745e-10,5.526163367871254e-10,-7.901912128086073e-11,2.545563432492873e-10,-2.902140733774622e-10,4.336139115268578e-11,-2.1575260124334767e-10,1.178228632868003e-10,-4.924034237156732e-10,1.588279591855252e-10,2.0295115938532643e-11,3.5387058046868063e-10,3.780449405562314e-10,7.116204050863794e-10,-1.900430200853926e-09,1.5668547363237782e-09,-1.888336518586379e-09,1.554761054056231e-09,-1.3723375732266442e-09,1.0387621086964963e-09
2.928344505084243,-0.227466906583316,-0.5201081612020948,1.6698892542036603,-0.609067998546697,0.26328972325937144,-0.9645549448258354,-1.952448481996091e-09,1.0064623030854988e-09,-2.280420390331024e-10,2.7308687460484876e-09,-1.6651959474938285e-10,2.792391190332207e-09,-7.538303476775872e-10,2.2050804374040027e-09,-5.882345583939556e-10,2.3706762266876345e-09,-1.1366446554054695e-09,1.8222661296761204e-09,-4.20398042625833e-09,1.2450696411767403e-09,-4.609770595512433e-09,1.6508598104308428e-09,-3.379184485892014e-09,4.202737008104242e-10,-3.3590077834576203e-09,4.000969983760304e-10,-3.0797501562347997e-09,1.2083937115320977e-10,-3.35353513895339e-09,3.946243538718002e-10,-3.018420887825731e-09,5.951010274414104e-11,-3.1045110619577155e-09,1.4560027687612553e-10,-4.491402400535663e-09,1.5324916154540727e-09
-0.024530948800524893,-0.4547464196342788,-1.6848136779422191,1.208655270886932,-1.127569990510591,-0.43694921481464943,-0.38907787607511196,-3.420442495415155e-09,2.0908347889702254e-09,-2.280420390331024e-10,1.1015656674118277e-09,-1.6651959474938285e-10,1.1630881116955472e-09,-1.586102092700529e-10,1.1709974971748771e-09,3.697246970494586e-10,1.6993324034943886e-09,-9.473568660049028e-10,3.822508404400272e-10,3.468410980025529e-10,1.676448804447483e-09,-9.959592925970585e-10,3.3364841384787146e-10,-9.064045451277816e-10,4.232031613171484e-10,-8.475535980716e-10,4.8205410837333e-10,-4.0959580419687415e-10,9.200119022480558e-10,-1.6667218000119554e-09,3.371140935670254e-10,-1.886031387006125e-09,5.56423680561195e-10,-2.0419564892939188e-09,7.123487828489888e-10,-1.55983354993061e-09,2.3022584348567998e-10
-0.1413769283615799,-0.9241116721165605,-1.635699886024803,-1.3355585625151818,-0.6550795903895124,-1.3030107136881595,0.2562989459655874,-2.082717492375974e-09,2.580314552429107e-09,-2.280420390331024e-10,7.256390990862354e-10,-1.6651959474938285e-10,6.641166548025159e-10,1.6844529693773754e-10,3.2915176311539553e-10,1.55453688545903e-09,1.056939825405897e-09,4.4680945725377583e-10,5.078760279935724e-11,1.5712857852707718e-09,1.0736887252176387e-09,6.819302301305383e-10,1.8433317007740527e-10,4.4615334039899046e-10,5.144371965414261e-11,5.616137051093278e-10,6.401664505619472e-11,1.4588888321076271e-09,9.61291772054494e-10,1.6223668473789843e-10,3.3536037531523464e-10,4.805376090331365e-11,4.495432991498194e-10,-3.3508261196197955e-12,5.009478861727529e-10,-3.622418043650977e-10,8.598388644182308e-10
-0.6063577203608939,0.6356560849121112,-1.5157456207200881,-0.9918948326728002,-0.7477119138225081,1.87046442018511,-0.9222433578844821,-2.344980122715503e-09,4.941371855987074e-10,-2.280420390331024e-10,2.611075269281108e-09,-1.6651959474938285e-10,2.6725977135648275e-09,1.2625771431642867e-09,4.101694451478497e-09,-2.786923880454658e-09,5.219342785955248e-11,-2.9549988914106606e-09,1.1588158309645035e-10,-1.8027871363082634e-09,1.036330172005947e-09,-2.547414234914134e-09,2.9170307340007624e-10,-2.803538039420257e-09,3.5579268893953073e-11,-1.6387714169686637e-09,1.2003458913455466e-09,-2.883841771812967e-09,4.472446349875669e-11,-3.912918531998551e-09,1.0738012236843408e-09,-1.775525959532387e-09,1.0635913487818234e-09,-1.929061197760577e-09,9.100561105536331e-10,-1.919487356610059e-09,9.196299517041513e-10
-0.51238262596094,0.5471278997574195,0.8331085565570883,-0.13873691190705864,0.07723463559337662,0.5989982701519544,-0.046016999615108314,-9.373674326848558e-12,3.4895268568759046e-10,-2.280420390331024e-10,1.3028432098133663e-10,-1.6651959474938285e-10,1.9180676526505617e-10,1.0771627294478234e-09,1.4354890894622626e-09,-1.047499378073569e-09,6.8917301805913e-10,-7.714840143117598e-10,4.1315765429732077e-10,-3.3594239353331737e-10,2.2383966481121648e-11,-2.388571544530966e-10,1.1946920556134242e-10,-1.8669153788026315e-10,1.7163482213417587e-10,6.032288772708952e-10,9.615552372853343e-10,5.63727737110718e-12,3.639636373855462e-10,6.213791373175187e-10,9.797054973319578e-10,-1.4300851240028374e-10,2.1531784761415528e-10,-1.2059618963272197e-10,2.3773017038171707e-10,-1.0716586208300386e-10,2.5116049793143516e-10
-0.10450241852265806,-0.9777600784493894,-0.23282006278523043,-0.11623291947532664,0.3232139639968031,0.22832304036499146,-0.6672618648468829,6.870483011285844e-10,2.8042565114775244e-09,-2.280420390331024e-10,1.8891661713158377e-09,-1.6651959474938285e-10,1.950688615599557e-09,6.627492732460478e-11,2.183483137673545e-09,-5.403985188801326e-10,1.5768096914688074e-09,-1.2920856816824374e-10,1.9879996421806965e-09,-3.822900287122098e-10,1.73491818163673e-09,1.83324430498071e-12,2.1190414546539206e-09,1.630332996896034e-12,2.118838543345836e-09,9.702772847751891e-11,2.214235938826459e-09,-1.3203170082038843e-10,1.9851765095285516e-09,-3.1070155918622927e-10,1.8065066511627107e-09,-1.5445258063027696e-09,5.726824040461704e-10,-1.4698796775837373e-09,6.473285327652027e-10,-2.1712473518774067e-09,5.403914152846666e-11
