Complexity,Loss,Equation
1,3424.427,"x0"
2,1.0924485,"sin(x1)"
3,0.6066746,"x0 - x1"
4,0.05020987,"sin(x1 + x1)"
6,0.050208837,"sin(exp(log(x1 + x1)))"
8,0.046281878,"sin(x1 + x1) + (x0 - x1)"
10,0.04606121,"sin(x1 + x1) + -0.06441075"
11,0.04535273,"sin(x1 + x1) - (log(x1) / (x0 + x0))"
12,0.044674587,"(cos(x1) * sin(sin(x0))) / 0.4473047"
13,0.044674583,"(sin(sin(x0)) * cos(x1)) / log(1.5640246)"
15,0.044512387,"(cos(sin(x1)) + 1.290643) * (cos(x1) * sin(x0))"
17,0.04441964,"sin(x1 + x1) - (log(1.2280899) / (sin(x1) + log(x1)))"
18,0.043743327,"(sin(sin(x0)) * cos(-0.025323737 - x1)) / 0.44931027"
19,0.042952646,"sin(x1 + x1) + (-0.096066765 * sin(1.023188 ^ x1))"
25,0.042898796,"sin(x1 + x1) + ((-0.096066765 * 1.3515388) * sin(1.023188 ^ x1))"
26,0.039712835,"(-0.06422374 + sin(x1 + x0)) - (sin(x0 * 0.5425942) / exp(2.0509317))"
29,0.0395817,"(-0.06422374 + sin(x0 + x1)) - (sin(x0 * 0.5425942) / (log(x0) + exp(1.6316745)))"
33,0.039501455,"(((x1 * -0.064441934) / x1) + sin(x1 + x0)) - (sin(x0 * 0.542736) / (exp(2.1624415) + cos(x0)))"
35,0.03947352,"(((-0.13516021 * x1) / (x0 + x0)) + sin(x1 + x0)) - (sin(x0 * 0.54280746) / (cos(x1) + exp(2.1327965)))"
39,0.039389454,"(sin(x1 + x0) + ((-0.064442225 * x1) / (x1 - 0.65984064))) - (sin(x0 * 0.5427404) / (exp(2.1624415) + cos(x1)))"
