complexity,loss,score,equation,sympy_format,lambda_format
1,3457.1875,0.0,x0,x0,PySRFunction(X=>x0)
2,0.5104512,8.820670914732224,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
4,0.51045066,5.289440848155121e-07,sin(exp(log(x0))),sin(x0),PySRFunction(X=>sin(x0))
6,0.4936859,0.016697248794079644,(x0 - x1) + sin(x0),x0 - x1 + sin(x0),PySRFunction(X=>x0 - x1 + sin(x0))
7,0.00011063949,8.403377686183541,sin(x0) + sin(x1 * x1),sin(x0) + sin(x1*x1),PySRFunction(X=>sin(x0) + sin(x1*x1))
9,0.00011063942,3.163428453495844e-07,sin(x1 * x1) + log(exp(sin(x0))),log(exp(sin(x0))) + sin(x1**2),PySRFunction(X=>log(exp(sin(x0))) + sin(x1**2))
11,0.000110634624,2.1674480721043057e-05,sin(x1 * x1) - (x1 - (x1 + sin(x0))),-(x1 - (x1 + sin(x0))) + sin(x1*x1),PySRFunction(X=>-(x1 - (x1 + sin(x0))) + sin(x1*x1))
12,0.0001100565,0.005239225864229673,(sin(x0) + sin(x1 * x1)) * cos(x1 - x0),(sin(x0) + sin(x1*x1))*cos(-x0 + x1),PySRFunction(X=>(sin(x0) + sin(x1*x1))*cos(-x0 + x1))
13,0.00010975858,0.002710643713944691,(sin(x0) + sin(x1 * x1)) + 0.00094163616,sin(x0) + sin(x1*x1) + 0.00094163616,PySRFunction(X=>sin(x0) + sin(x1*x1) + 0.00094163616)
14,0.000109289926,0.004279003985380302,(sin(x1 * x1) + sin(x0)) * cos(sin(x1) - sin(x0)),(sin(x0) + sin(x1*x1))*cos(-sin(x0) + sin(x1)),PySRFunction(X=>(sin(x0) + sin(x1*x1))*cos(-sin(x0) + sin(x1)))
15,0.00010928807,1.6982496262263936e-05,(sin(x0) + sin(x1 * x1)) * cos((x1 - x0) * cos(x0)),(sin(x0) + sin(x1*x1))*cos((-x0 + x1)*cos(x0)),PySRFunction(X=>(sin(x0) + sin(x1*x1))*cos((-x0 + x1)*cos(x0)))
16,0.000104725164,0.04264780725638129,(sin(x0) + sin(x1 * x1)) - (0.00020989514 / sin(x1)),sin(x0) + sin(x1*x1) - 0.00020989514/sin(x1),PySRFunction(X=>sin(x0) + sin(x1*x1) - 0.00020989514/sin(x1))
17,0.000104699786,0.00024235889872938337,(sin(x0) + sin(x1 * x1)) - (0.00020989514 / sin(sin(x1))),sin(x0) + sin(x1*x1) - 0.00020989514/sin(sin(x1)),PySRFunction(X=>sin(x0) + sin(x1*x1) - 0.00020989514/sin(sin(x1)))
19,9.7672375e-05,0.03473915409969062,(sin(x0) + sin(x1 * x1)) - ((0.00020989514 / cos(x0)) / sin(x1)),sin(x0) + sin(x1*x1) - 0.00020989514/(sin(x1)*cos(x0)),PySRFunction(X=>sin(x0) + sin(x1*x1) - 0.00020989514/(sin(x1)*cos(x0)))
24,9.746322e-05,0.0004287379349646541,(((-0.003054693 / x0) * log(x1)) / (sin(x1) * cos(x0))) + (sin(x1 * x1) + sin(x0)),sin(x0) + sin(x1**2) - 0.003054693*log(x1)/(x0*sin(x1)*cos(x0)),PySRFunction(X=>sin(x0) + sin(x1**2) - 0.003054693*log(x1)/(x0*sin(x1)*cos(x0)))
28,9.720543e-05,0.0006621254903918056,((cos(1.581225) / (x0 + 1.627155)) / (sin(x1) * cos(x0))) + (sin(x0) + sin(x1 * x1)),sin(x0) + sin(x1*x1) + cos(1.581225)/(((sin(x1)*cos(x0)))*(x0 + 1.627155)),PySRFunction(X=>sin(x0) + sin(x1*x1) + cos(1.581225)/(((sin(x1)*cos(x0)))*(x0 + 1.627155)))
