complexity,loss,score,equation,sympy_format,lambda_format
1,12.708265,0.0,x0,x0,PySRFunction(X=>x0)
2,0.33171216,3.64574024326471,cos(x0),cos(x0),PySRFunction(X=>cos(x0))
4,0.28395832,0.07772006904290804,log(sin(sin(x0))),log(sin(sin(x0))),PySRFunction(X=>log(sin(sin(x0))))
5,0.13708948,0.7281936155154269,log(sin(x0) / x0),log(sin(x0)/x0),PySRFunction(X=>log(sin(x0)/x0))
6,0.08807207,0.44247839473997624,cos(x0) / cos(cos(x0)),cos(x0)/cos(cos(x0)),PySRFunction(X=>cos(x0)/cos(cos(x0)))
7,0.044707853,0.678006288056225,sin(exp(x0)) - (x0 / x0),sin(exp(x0)) - x0/x0,PySRFunction(X=>sin(exp(x0)) - x0/x0)
8,0.033405423,0.2914309164435104,-0.5759888 / sin(x0),-0.5759888/sin(x0),PySRFunction(X=>-0.5759888/sin(x0))
9,0.025094416,0.2860729008042334,sin(exp(x0)) - (exp(cos(x0)) * x0),-x0*exp(cos(x0)) + sin(exp(x0)),PySRFunction(X=>-x0*exp(cos(x0)) + sin(exp(x0)))
10,0.017133385,0.38161645191540317,exp(sin(exp(x0))) - 2.3085413,exp(sin(exp(x0))) - 1*2.3085413,PySRFunction(X=>exp(sin(exp(x0))) - 1*2.3085413)
13,0.0041071954,0.4760961627343237,cos((x0 + x0) * exp(x0)) - 1.17563,cos((x0 + x0)*exp(x0)) - 1*1.17563,PySRFunction(X=>cos((x0 + x0)*exp(x0)) - 1*1.17563)
14,0.004107195,9.739006320462211e-08,cos((x0 + x0) * exp(x0)) - log(3.2401896),cos(2*x0*exp(x0)) - 1.17563184661061,PySRFunction(X=>cos(2*x0*exp(x0)) - 1.17563184661061)
15,0.0021316116,0.6558620004123867,sin(exp(1.9272352 ^ x0)) - 1.1146073,sin(exp(1.9272352**x0)) - 1*1.1146073,PySRFunction(X=>sin(exp(1.9272352**x0)) - 1*1.1146073)
16,0.0003673471,1.7583264146729136,sin(exp(x0) - 0.19425534) - (sin(x0) / sin(sin(x0))),-sin(x0)/sin(sin(x0)) + sin(exp(x0) - 1*0.19425534),PySRFunction(X=>-sin(x0)/sin(sin(x0)) + sin(exp(x0) - 1*0.19425534))
17,0.000367347,2.7222213968988606e-07,sin(exp(x0) - sin(0.19550602)) - (sin(x0) / sin(sin(x0))),-sin(x0)/sin(sin(x0)) + sin(exp(x0) - sin(0.19550602)),PySRFunction(X=>-sin(x0)/sin(sin(x0)) + sin(exp(x0) - sin(0.19550602)))
21,0.00036734683,1.1569445194941093e-07,sin(exp(x0) - sin(0.19550213)) - ((sin(x0) + (x0 - x0)) / sin(sin(x0))),-(-x0 + x0 + sin(x0))/sin(sin(x0)) + sin(exp(x0) - sin(0.19550213)),PySRFunction(X=>-(-x0 + x0 + sin(x0))/sin(sin(x0)) + sin(exp(x0) - sin(0.19550213)))
22,2.23852e-05,2.797906416449115,((-0.21888594 * x0) / sin(sin(x0))) + (0.3183277 * cos(x0 ^ x0)),-0.21888594*x0/sin(sin(x0)) + 0.3183277*cos(x0**x0),PySRFunction(X=>-0.21888594*x0/sin(sin(x0)) + 0.3183277*cos(x0**x0))
23,2.2384691e-05,2.273849628186649e-05,((x0 * -0.21888606) / sin(sin(x0))) + (sin(0.32396767) * cos(x0 ^ x0)),x0*(-0.21888606)/sin(sin(x0)) + sin(0.32396767)*cos(x0**x0),PySRFunction(X=>x0*(-0.21888606)/sin(sin(x0)) + sin(0.32396767)*cos(x0**x0))
24,2.0755539e-05,0.07556413689745808,sin(x0 / 0.27166405) - (x0 + (-1.491161 * (-1.6602452 + x0))),-(x0 - 1.491161*(x0 - 1.6602452)) + sin(x0/0.27166405),PySRFunction(X=>-(x0 - 1.491161*(x0 - 1.6602452)) + sin(x0/0.27166405))
