Model,MSE_Train,NMSE_Train
Model_1,12.708264508478932,40.52886068120597
Model_2,0.33171217782024054,1.0578876944342945
Model_3,0.283958386963327,0.9055925690575762
Model_4,0.1370894242464004,0.4372019619549227
Model_5,0.08807205290087672,0.2808770591409942
Model_6,0.04470773609121781,0.14258072817135323
Model_7,0.033405432631688374,0.10653572124044165
Model_8,0.02509422821008843,0.08002984816301982
Model_9,0.017133240367776637,0.054640876527234476
Model_10,0.004107160972213437,0.013098449023237122
Model_11,0.004107160962046294,0.013098448990812337
Model_12,0.002126161784792263,0.006780698867579973
Model_13,0.00036736389677142383,0.001171587212527734
Model_14,0.0003673638004436332,0.0011715869053216948
Model_15,0.00036736384018172503,0.0011715870320533651
Model_16,2.238561649473868e-05,7.139161539900635e-05
Model_17,2.2385619667458384e-05,7.139162551736002e-05
Model_18,2.0754124151928482e-05,6.618850321794558e-05
