Complexity,Loss,Equation
1,0.03184204800857772,"-0.7340677789899728"
4,0.0016347814172230515,"0.026643446441649343 - cos(x0)"
6,0.0014234390908564071,"-0.9950629819980817 * cos(x0 * 1.050683215479348)"
7,0.00021865803732396702,"cos(sin(1.4926999436721269 * x0)) * -1.0463386519626467"
8,0.00019765995862796676,"(-0.24721225030980135 * cos(x0 * -2.9323940294778836)) - 0.7978794388672448"
11,0.0001710765826945549,"cos(sin(x0 * 1.4672874800083224)) * (-1.038629151826223 + (0.0015192850731873104 / x0))"
12,9.355098392774392e-5,"(0.0491401216489889 * cos(0.5182600833035238 / x0)) - cos(sin(-1.2303184188744254 * x0))"
13,5.324172117001099e-6,"(((x0 + -0.26848999015459096) * cos(x0)) * cos(x0 - 1.215399237389932)) - 0.9578766205113519"
16,9.133301657115137e-7,"(cos(x0 * -2.877333689209844) * (-0.25346409640116296 + (x0 * 0.05633186605838281))) - ((x0 * -0.04691401443823846) + 0.7987487552035374)"
17,9.046587616699375e-7,"(cos(x0 * -2.8815402446344622) * ((x0 * 0.05164925135148698) + -0.2531446419548507)) - (0.7991023811680393 + (-0.049516102306701566 * sin(x0)))"
18,9.039513416344778e-7,"((-0.25311524766774895 + (0.05160076117610804 * x0)) * cos(x0 * -2.8822777593335616)) - (cos(0.6448926214298542) - (0.049479279028232716 * sin(x0)))"
19,9.039412605302128e-7,"((sin(-2.8856883603808012) + (0.05160593958147555 * x0)) * cos(x0 * -2.8821790207843487)) - ((-0.04948113836122908 * sin(x0)) + cos(0.6449088283508808))"
21,8.754099472965255e-7,"(cos(x0 * -2.880580904608889) * ((x0 * 0.05117510599504417) + -0.25305597559108706)) - (((-4.5822118255544445e-5 / x0) + 0.7989103669673902) + (sin(x0) * -0.04900796199412434))"
22,6.709643438152624e-7,"((-0.25308428911989905 + (x0 * 0.056139164338095196)) * cos(-2.8817440102921545 * x0)) - ((0.7990496516558685 + (-0.04713757192972961 * x0)) - (8.342196995581559e-6 / (x0 - -0.9938993291441203)))"
23,6.369190348419467e-7,"((-0.25306559713278914 + (x0 * 0.055597122646185985)) * cos(-2.8801332925447944 * x0)) - ((0.7990496516558685 + (-0.046760237609498434 * x0)) - (sin(6.648546010248841e-6) / (x0 - -0.9930866013540544)))"
24,6.257985505698557e-7,"((-0.25308428911989905 + (x0 * 0.056139164338095196)) * cos(-2.8817440102921545 * x0)) - (((-0.003066552600545378 + 0.8023428662959826) + (-0.04713757192972961 * x0)) - (8.342196995581559e-6 / (x0 - -0.9938993291441203)))"
25,6.257985505572281e-7,"((-0.25308428911993824 + (x0 * 0.05613916433818441)) * cos(-2.881744010293426 * x0)) - (((-0.04713757192997837 * x0) + (-0.00306655260048158 + 0.8023428662960901)) - (sin(8.342197000312723e-6) / (x0 - -0.9938993291456145)))"
26,5.89844034355164e-7,"(((x0 * 0.05607718205986115) + -0.2534134420369485) * cos(-2.876979623551752 * x0)) - (((1.4336636286289778e-6 / 0.05607718205986115) / (x0 + 0.9256797827347963)) + ((-0.0033725819006648347 + 0.8020368369957901) + (x0 * -0.046663088498455206)))"
