complexity,loss,score,equation,sympy_format,lambda_format
1,2297.794,0.0,x0,x0,PySRFunction(X=>x0)
2,54.536003,3.740843722152522,log(x0),log(x0),PySRFunction(X=>log(x0))
4,13.8224945,0.6862818938710586,log(x0 * x0),log(x0**2),PySRFunction(X=>log(x0**2))
6,0.0660429,2.6718740247210575,log((x0 * x0) * x0),log(x0**3),PySRFunction(X=>log(x0**3))
8,0.045074686,0.19099186398515205,log(x0 * ((x0 * x0) + x0)),log(x0*(x0**2 + x0)),PySRFunction(X=>log(x0*(x0**2 + x0)))
9,0.04507468,1.3311241706658294e-07,log((x0 * x0) + x0) + log(x0),log(x0) + log(x0**2 + x0),PySRFunction(X=>log(x0) + log(x0**2 + x0))
11,0.04497611,0.0010946049375861896,log((x0 + sin(x0)) * ((x0 * x0) + x0)),log((x0 + sin(x0))*(x0**2 + x0)),PySRFunction(X=>log((x0 + sin(x0))*(x0**2 + x0)))
12,0.043608744,0.030873779203879816,log((x0 * (x0 - -1.4244672)) * x0),log(x0**2*(x0 + 1.4244672)),PySRFunction(X=>log(x0**2*(x0 + 1.4244672)))
13,0.043469507,0.0031979769245794308,log(((x0 * x0) - cos(x0)) * ((x0 / x0) + x0)),log((x0 + 1)*(x0**2 - cos(x0))),PySRFunction(X=>log((x0 + 1)*(x0**2 - cos(x0))))
15,0.043019112,0.0052076108585449995,log(((x0 + 1.0623454) + sin(x0)) * (x0 * x0)),log(x0**2*(x0 + sin(x0) + 1.0623454)),PySRFunction(X=>log(x0**2*(x0 + sin(x0) + 1.0623454)))
17,0.04278297,0.0027521779275424163,log((x0 / sin(x0)) + ((0.94020504 + x0) * (x0 * x0))),log(x0**2*(x0 + 0.94020504) + x0/sin(x0)),PySRFunction(X=>log(x0**2*(x0 + 0.94020504) + x0/sin(x0)))
18,0.04261973,0.0038228346129556856,log((log(x0) / sin(x0)) + ((1.2353737 + x0) * (x0 * x0))),log(x0**2*(x0 + 1.2353737) + log(x0)/sin(x0)),PySRFunction(X=>log(x0**2*(x0 + 1.2353737) + log(x0)/sin(x0)))
19,0.04126873,0.032212221264011506,log((sin(x0) + (1.7547461 + x0)) * ((x0 * x0) - (x0 / x0))),log((x0**2 - 1)*(x0 + sin(x0) + 1.7547461)),PySRFunction(X=>log((x0**2 - 1)*(x0 + sin(x0) + 1.7547461)))
21,0.04120612,0.0007591406595740288,log((sin(x0) - (-1.6453419 - x0)) * ((x0 * x0) + -0.83709466)),log((x0**2 - 0.83709466)*(x0 + sin(x0) + 1.6453419)),PySRFunction(X=>log((x0**2 - 0.83709466)*(x0 + sin(x0) + 1.6453419)))
23,0.040997185,0.0025416916013312604,log((sin(x0) - (-1.6453419 - x0)) * ((x0 * x0) + (-1.444165 / x0))),log((x0**2 - 1.444165/x0)*(x0 + sin(x0) + 1.6453419)),PySRFunction(X=>log((x0**2 - 1.444165/x0)*(x0 + sin(x0) + 1.6453419)))
