Model,MSE_Train,NMSE_Train
Model_1,2297.7943837731655,229.1605062395191
Model_2,54.53600338409044,5.438910562248125
Model_3,13.822493012065099,1.378526085060599
Model_4,0.06604290548201475,0.006586501281692251
Model_5,0.04507467133389066,0.004495325854392905
Model_6,0.04507467133389069,0.004495325854392908
Model_7,0.04497610855125469,0.004485496124925055
Model_8,0.04360877582606053,0.004349131156102724
Model_9,0.04346952250207488,0.0043352433328730025
Model_10,0.043019127184431946,0.004290325119246995
Model_11,0.04278300287651359,0.0042667762907181465
Model_12,0.04261975201543379,0.004250495177737248
Model_13,0.04126873749168286,0.00411575763360098
Model_14,0.04120612370076844,0.00410951312011237
Model_15,0.04099718919657608,0.004088675948131384
