Complexity,Loss,Equation
1,23933.982,"x4"
2,20710.97,"exp(x4)"
3,13905.403,"exp(exp(x2))"
4,3011.7998,"exp(x4 + x3)"
5,3011.7993,"exp(x4) * exp(x3)"
6,159.41736,"exp(x4 + x4) / x2"
8,51.479744,"exp(x4 * sin(x1)) * exp(x4)"
11,9.519493,"(exp(x4 + x4) * (sin(x1) ^ x0)) - x0"
12,5.2086205,"((sin(x1) ^ x0) * exp(x4 + x4)) - exp(x2)"
13,1.692331,"((sin(x1) ^ x0) * exp(x4 + x4)) - (x0 ^ x3)"
14,1.493756,"(exp(x4 + x4) * (sin(x1) ^ x0)) - (x3 / sin(x0))"
15,0.29836598,"((sin(x1) ^ x0) * exp(x4 + x4)) - ((x4 * x0) / x1)"
16,0.105276905,"((sin(x1) ^ x0) * (exp(x4) * exp(x4))) - ((x2 * x2) ^ x4)"
17,0.10526916,"((sin(x1) ^ x0) * exp(x4 + x4)) - exp((x4 + x4) * log(x2))"
22,0.087586045,"((exp(x4) * exp(x4)) * (sin(x1) ^ x0)) - (((x4 ^ x2) ^ x2) - 0.79424095)"
25,0.07846139,"(exp(x4 - -1.6440241) * x4) - ((exp(x3) * sin(x2)) + (2.1314363 * exp(x0)))"
