complexity,loss,score,equation,sympy_format,lambda_format
1,0.003214726,0.0,x0,x0,PySRFunction(X=>x0)
3,0.003214723,4.6660297020959373e-07,log(exp(x0)),log(exp(x0)),PySRFunction(X=>log(exp(x0)))
7,0.00305612,0.01264876444931193,x0 * cos(x0 - sin(x0)),x0*cos(x0 - sin(x0)),PySRFunction(X=>x0*cos(x0 - sin(x0)))
8,0.0021242518,0.3637264912900061,x0 + (sin(cos(x0)) - cos(x0)),x0 + sin(cos(x0)) - cos(x0),PySRFunction(X=>x0 + sin(cos(x0)) - cos(x0))
10,0.0020858776,0.00911498414779872,(x0 + sin(x0)) * 0.5538418,(x0 + sin(x0))*0.5538418,PySRFunction(X=>(x0 + sin(x0))*0.5538418)
12,0.00025327847,1.0542277007882743,x0 - (log(x0 * x0) * -0.09220456),x0 + 0.09220456*log(x0**2),PySRFunction(X=>x0 + 0.09220456*log(x0**2))
14,8.902809e-05,0.5227688087281225,x0 - (cos(x0 / 0.9517042) - sin(cos(x0))),x0 - (-sin(cos(x0)) + cos(x0/0.9517042)),PySRFunction(X=>x0 - (-sin(cos(x0)) + cos(x0/0.9517042)))
16,7.377714e-05,0.09395150519412744,(sin(cos(x0)) - cos(x0)) + (x0 * (1.0413108 ^ x0)),1.0413108**x0*x0 + sin(cos(x0)) - cos(x0),PySRFunction(X=>1.0413108**x0*x0 + sin(cos(x0)) - cos(x0))
17,2.7599812e-05,0.9832399664188344,(0.10364109 + x0) + (-0.07593031 / (x0 * x0)),x0 + 0.10364109 - 0.07593031/x0**2,PySRFunction(X=>x0 + 0.10364109 - 0.07593031/x0**2)
18,2.7022925e-05,0.02112338128678058,sin(-0.076533556 / (x0 * x0)) + (x0 + 0.10409433),x0 + sin(-0.076533556/x0**2) + 0.10409433,PySRFunction(X=>x0 + sin(-0.076533556/x0**2) + 0.10409433)
20,1.2079854e-05,0.40257323673900275,x0 - ((x0 + (-0.76911294 / x0)) * (-0.08470616 / sin(x0))),x0 - (-0.08470616)*(x0 - 0.76911294/x0)/sin(x0),PySRFunction(X=>x0 - (-0.08470616)*(x0 - 0.76911294/x0)/sin(x0))
23,7.9431975e-06,0.1397410681127781,(0.10364109 + (0.9974252 * x0)) + (-0.07593031 / (x0 * x0)),0.9974252*x0 + 0.10364109 - 0.07593031/x0**2,PySRFunction(X=>0.9974252*x0 + 0.10364109 - 0.07593031/x0**2)
24,4.760731e-06,0.5119146741215667,((x0 + 0.10428868) / 1.0033087) + sin(-0.07653654 / (x0 * x0)),(x0 + 0.10428868)/1.0033087 + sin(-0.07653654/x0**2),PySRFunction(X=>(x0 + 0.10428868)/1.0033087 + sin(-0.07653654/x0**2))
25,1.4427407e-06,1.193856659316072,(x0 * 0.9948757) - ((-0.104223035 / x0) * (x0 + (-0.73262787 / x0))),x0*0.9948757 - (-1)*0.104223035*(x0 - 0.73262787/x0)/x0,PySRFunction(X=>x0*0.9948757 - (-1)*0.104223035*(x0 - 0.73262787/x0)/x0)
