Complexity,Loss,Equation
1,0.46211681788655734,"-0.28738459443384556"
2,0.13374666473236752,"cos(x1)"
4,0.10841844697336876,"cos(x1 * -1.15865146726298)"
5,0.09292486650980823,"sin(1.7737072949190227 * cos(x1))"
6,0.028781296009736633,"cos(x1) / cos(sin(x0))"
7,1.5369399157193853e-7,"1.999963936180265 * (sin(x0) * cos(x1))"
9,1.529868984369227e-7,"cos(x1) * ((sin(x0) / 0.5000454813041948) - -0.00011249003579805932)"
14,1.5209374219739687e-7,"((cos(x1) * 0.0006551739967912908) / x0) + ((cos(x1) * 1.9995428304133347) * sin(x0))"
15,1.3491284087001948e-7,"((sin(x0) * cos(x1)) / cos(1.0471827770888051)) + (-1.0938500686435228e-5 / sin(x1 - -1.0041624262628728))"
17,1.3109122734825947e-7,"((sin(x0) * cos(x1)) / cos(1.0471827770888051)) + ((-1.0938500686435228e-5 * x1) / sin(x1 - -1.0041624262628728))"
18,1.2662691836017872e-7,"((sin(x0) * cos(x1)) / cos(1.0471827770888051)) + ((-1.0938500686435228e-5 / (-0.0014175409186969695 + -0.82970142666816)) / (x1 - 1.7027666625857791))"
20,9.754414950342082e-8,"(7.5455474652897654e-6 / ((x1 / x0) - cos(0.7137296711865331))) + ((sin(x0) * (x0 + x0)) * (cos(x1) / x0))"
21,9.754414950340398e-8,"(sin(7.5455474652897654e-6) / ((x1 / x0) - cos(0.7137296711865331))) + ((sin(x0) * (x0 + x0)) * (cos(x1) / x0))"
23,9.661624890827778e-8,"((cos(x1) * sin(x0)) / cos(5.235976143124891)) - (((-0.13824929166622182 * 6.116388351363818e-5) / (2.384020455865645 - x0)) * ((2.5503246305823626 + 1.5996559634642986) / sin(1.2880627052379363)))"
24,9.09674710416412e-8,"((2.085672648680899e-5 * (x0 ^ 0.47696535248929456)) / (cos(x0) + sin(x0))) + ((sin(x0) * cos(x1)) / (cos(1.0559730162527943) + (-0.014949781163991083 * -0.5104908151210173)))"
26,8.504583598131355e-8,"((cos(x1) / x0) * (sin(x0) * (x0 + x0))) + (((0.8034048769668939 * 4.318859160181166e-5) * sin(x1)) / ((x0 / x0) - (x0 - 1.3684626802451663)))"
