Complexity,Loss,Equation
1,20.29787277714419,"x2"
2,0.386369294655205,"sin(x0)"
3,0.3733267842919243,"sin(sin(x0))"
5,0.19134733057480907,"cos(sin(x0) * x1)"
6,0.12360821839638665,"cos(sin(sin(x0)) * x4)"
7,0.07880570490048179,"sin(-32.72768984930352 / x0)"
9,0.07346038993874505,"cos(x0 + (47.742324408185645 / x0))"
10,0.07315451996060386,"sin((-32.15980214000363 + sin(x2)) / x0)"
11,0.034199441361562284,"(x4 / x0) * sin(-32.65019708923684 / x0)"
13,0.029588148375714364,"cos(x0 + (47.70581414356917 / x0)) / (x0 / x4)"
14,0.025209126956394153,"sin(-32.50109343688451 / x0) * ((x4 - sin(x3)) / x0)"
15,0.020606203289371457,"sin(sin(-32.51103629469904 / x0)) * (x4 / (x0 + sin(x3)))"
16,0.017869455271305956,"(sin(-32.43347317633868 / x0) / x0) * (x4 + cos(x4 ^ x0))"
17,0.012802479598342738,"(cos(x4 + x0) / 1.8374035530416304) + cos(-37.52416894475424 / x0)"
18,0.010782868507868025,"(sin(-32.159640700244935 / x0) * (x4 / x0)) + (cos(x0 + x4) / x0)"
20,0.010664571296001972,"(sin(x0 / -0.28263005201774977) - (cos(x0) * x4)) * sin(x0 / 1.0835663111184024)"
21,0.009100438224424814,"(sin(-32.022997239444926 / x0) * (x4 / x0)) + (cos(x0 + x4) / (x0 + cos(x0)))"
23,0.008723496534642761,"((x4 / (1.418261030717808 ^ x0)) * sin(-32.18866840499759 / x0)) + (cos(x4 + x0) / x0)"
24,0.007329599226928819,"(sin(x0 / -0.2809568470838874) - (cos(x0) * x4)) * (sin(x0) + (3.5722492284482104 / (x4 * x1)))"
26,0.004275828927428329,"(sin(x0) + ((13.599425751956316 / x4) / (x1 * x3))) * (sin(x0 / -0.2815553840401734) - (x4 * cos(x0)))"
27,0.00421785500479633,"(sin(x0 / 1.0686262041133765) - (cos(x4) / (x1 * x1))) * (sin(x0 / -0.2830917264433309) - (cos(x0) * x4))"
29,0.003814933962233571,"(sin(x0 / 1.080605868507201) + (0.005254765038799507 / (x2 - x3))) * (sin(x0 / -0.28231014199048443) - (cos(x0) * x4))"
30,0.0032778814127754916,"(sin(x0 / -0.28325407152597987) - (x4 * cos(x0))) * (sin(x0 / 1.0626048068183611) - (cos(x4) / (1.8387304032931642 ^ x1)))"
