Model,MSE_Train,NMSE_Train
Model_1,0.006429684676113904,0.030179571597467567
Model_2,0.0058043608622112075,0.027244434687350206
Model_3,0.003701835859568337,0.017375629753812266
Model_4,0.001892053672336444,0.00888089729853458
Model_5,0.0011217817163892553,0.005265404655421058
Model_6,0.0006000671631388529,0.0028165875661858727
Model_7,0.0005197097617392752,0.0024394070245125983
Model_8,9.006362410333669e-05,0.0004227394855072211
Model_9,4.944113056485804e-05,0.0002320661455273273
Model_10,4.9441130636868114e-05,0.00023206614586532723
Model_11,4.0624411645869385e-05,0.00019068234316780216
Model_12,5.181467220887071e-06,2.4320704490162534e-05
Model_13,2.0044653332960926e-06,9.40853371326035e-06
