Model,MSE_Train,NMSE_Train
Model_1,1.2552309257889853,2.800939395710112
Model_2,0.6591684010092874,1.4708773540085094
Model_3,0.1117676436128893,0.24939984327127415
Model_4,0.0784430803663942,0.17503895865295444
Model_5,0.04942598208863117,0.11028981007354673
Model_6,0.04134971591322618,0.09226831965598535
Model_7,0.03301651827775131,0.07367350887663104
Model_8,0.017348568897068095,0.03871183308557036
Model_9,0.004758775317181559,0.010618796101481197
Model_10,0.00213592053700616,0.00476612219735301
Model_11,0.0016853427682193504,0.003760696823027667
Model_12,0.0009485388499599311,0.0021165825177103417
Model_13,0.00013861535534375136,0.0003093081931427317
Model_14,3.6148038811083996e-06,8.066122647510676e-06
Model_15,2.9696192466830233e-06,6.626448860846297e-06
Model_16,2.1129650134618794e-06,4.714898929248847e-06
Model_17,2.10945523105469e-06,4.707067152949607e-06
