complexity,loss,score,equation,sympy_format,lambda_format
1,0.72795874,0.0,x0,x0,PySRFunction(X=>x0)
2,0.5243641,0.3280580804117246,log(x0),log(x0),PySRFunction(X=>log(x0))
3,0.3304832,0.46163046442752037,x0 / x0,x0/x0,PySRFunction(X=>x0/x0)
4,0.009642053,3.5344217731739076,log(x0 + x0),log(2*x0),PySRFunction(X=>log(2*x0))
5,0.005288956,0.6005131798569431,1.58764,1.58764000000000,PySRFunction(X=>1.58764000000000)
6,0.003806489,0.3289136309300985,x0 / log(x0 + x0),x0/log(2*x0),PySRFunction(X=>x0/log(2*x0))
7,0.0014770726,0.9466450859350292,log(x0) + cos(cos(sin(x0))),log(x0) + cos(cos(sin(x0))),PySRFunction(X=>log(x0) + cos(cos(sin(x0))))
10,0.0010802123,0.10430152004636704,cos(sin(x0) ^ x0) + cos(sin(log(x0))),cos(sin(x0)**x0) + cos(sin(log(x0))),PySRFunction(X=>cos(sin(x0)**x0) + cos(sin(log(x0))))
13,0.0009418983,0.04567185596985233,1.5902146 + (cos(x0 + x0) / exp(x0)),1.5902146 + cos(x0 + x0)/exp(x0),PySRFunction(X=>1.5902146 + cos(x0 + x0)/exp(x0))
14,0.00076451525,0.208655334116245,cos(sin(log(x0))) + cos(sin(x0 - -0.19813447)),cos(sin(x0 + 0.19813447)) + cos(sin(log(x0))),PySRFunction(X=>cos(sin(x0 + 0.19813447)) + cos(sin(log(x0))))
15,0.0005689999,0.2953617144689946,(((x0 / x0) - sin(x0)) * sin(x0)) - -1.4063035,(-sin(x0) + x0/x0)*sin(x0) - 1*(-1.4063035),PySRFunction(X=>(-sin(x0) + x0/x0)*sin(x0) - 1*(-1.4063035))
16,0.00045414528,0.225463111527123,(((x0 / x0) - sin(x0)) * sin(sin(x0))) - -1.4162831,(-sin(x0) + x0/x0)*sin(sin(x0)) - 1*(-1.4162831),PySRFunction(X=>(-sin(x0) + x0/x0)*sin(sin(x0)) - 1*(-1.4162831))
17,1.0656105e-05,3.7522841794991777,(sin(-28.822811 / x0) / exp(x0)) + 1.5840626,1.5840626 + sin(-28.822811/x0)/exp(x0),PySRFunction(X=>1.5840626 + sin(-28.822811/x0)/exp(x0))
20,1.3683435e-06,0.6841773610603172,(cos(128.3485 / x0) / (exp(x0) - cos(x0))) + 1.5902146,1.5902146 + cos(128.3485/x0)/(exp(x0) - cos(x0)),PySRFunction(X=>1.5902146 + cos(128.3485/x0)/(exp(x0) - cos(x0)))
23,1.1171101e-06,0.06761860045025915,(cos(128.33853 / x0) / exp(x0 - -0.04767903)) + 1.589749,1.589749 + cos(128.33853/x0)/exp(x0 - 1*(-0.04767903)),PySRFunction(X=>1.589749 + cos(128.33853/x0)/exp(x0 - 1*(-0.04767903)))
