complexity,loss,score,equation,sympy_format,lambda_format
1,3.981576,0.0,x0,x0,PySRFunction(X=>x0)
2,0.36563325,2.3878022179645115,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
3,0.19541743,0.6264928445660004,cos(exp(x0)),cos(exp(x0)),PySRFunction(X=>cos(exp(x0)))
4,0.17761844,0.09550028327106053,sin(cos(exp(x0))),sin(cos(exp(x0))),PySRFunction(X=>sin(cos(exp(x0))))
5,0.09738904,0.6009239753474084,sin(x0 - exp(x0)),sin(x0 - exp(x0)),PySRFunction(X=>sin(x0 - exp(x0)))
6,0.0867676,0.11548039855603953,sin(x0 / cos(exp(x0))),sin(x0/cos(exp(x0))),PySRFunction(X=>sin(x0/cos(exp(x0))))
7,0.059867926,0.3710923774801232,cos(exp(x0 ^ x0) * x0),cos(x0*exp(x0**x0)),PySRFunction(X=>cos(x0*exp(x0**x0)))
8,0.024298877,0.9017107673266537,cos(cos(exp(x0)) - (x0 / x0)),cos(cos(exp(x0)) - x0/x0),PySRFunction(X=>cos(cos(exp(x0)) - x0/x0))
9,0.016976852,0.3585793661731934,sin((x0 / x0) - exp(x0 ^ x0)),sin(-exp(x0**x0) + x0/x0),PySRFunction(X=>sin(-exp(x0**x0) + x0/x0))
10,0.00094166334,2.891958225932949,sin((x0 / 0.04624775) ^ x0),sin((x0/0.04624775)**x0),PySRFunction(X=>sin((x0/0.04624775)**x0))
11,0.0007161635,0.2737393293152151,sin((x0 / sin(0.12232068)) ^ x0),sin((x0/sin(0.12232068))**x0),PySRFunction(X=>sin((x0/sin(0.12232068))**x0))
16,0.00015643769,0.30425014182276183,sin((x0 / 0.050509386) ^ x0) + 0.05050937,sin((x0/0.050509386)**x0) + 0.05050937,PySRFunction(X=>sin((x0/0.050509386)**x0) + 0.05050937)
21,7.5675445e-05,0.14524080968673303,sin((x0 / 0.038400766) ^ x0) - (cos(x0 * x0) * -0.07159223),sin((x0/0.038400766)**x0) - (-0.07159223)*cos(x0*x0),PySRFunction(X=>sin((x0/0.038400766)**x0) - (-0.07159223)*cos(x0*x0))
22,7.553492e-05,0.0018586694166820115,sin((x0 / 0.038400766) ^ x0) - (cos(x0 * x0) * sin(-0.07159223)),sin((x0/0.038400766)**x0) - sin(-0.07159223)*cos(x0*x0),PySRFunction(X=>sin((x0/0.038400766)**x0) - sin(-0.07159223)*cos(x0*x0))
23,7.53981e-05,0.0018129901260374747,sin((x0 / 0.038400766) ^ x0) - (cos(x0 * x0) * sin(sin(-0.07159223))),sin((x0/0.038400766)**x0) - sin(sin(-0.07159223))*cos(x0*x0),PySRFunction(X=>sin((x0/0.038400766)**x0) - sin(sin(-0.07159223))*cos(x0*x0))
