Model,MSE_Train,NMSE_Train
Model_1,3.981575936286667,11.338600355665168
Model_2,0.36563332239665847,1.0412384909168035
Model_3,0.19541732259018077,0.5565029925036766
Model_4,0.17761828715530298,0.5058154876709491
Model_5,0.09738897971804297,0.27734111762256874
Model_6,0.08685363305192295,0.24733890559219052
Model_7,0.06965809091839922,0.1983700090369071
Model_8,0.024298795252862725,0.06919730601780184
Model_9,0.5455726968738424,1.5536638943483834
Model_10,0.0012107601120647312,0.003447962630115198
Model_11,0.000718320801873873,0.0020456102382427036
Model_12,0.00018233468544385815,0.0005192466908346754
Model_13,0.0006440395796423617,0.0018340746286521555
Model_14,0.0006441698148811773,0.0018344455082608291
Model_15,0.0006443030874704904,0.0018348250375358618
