Complexity,Loss,Equation
1,9.216307e22,"x0"
5,9.184915e22,"exp(x0 / log(x0))"
6,6.9899483e22,"x0 * (x0 ^ log(x0))"
7,6.4801322e22,"x0 * exp(x0 / log(x0))"
8,3.1156465e22,"exp(0.27820706) ^ x0"
9,1.0293658e22,"exp(log(x0) / 0.16485873)"
10,9.679018e20,"exp(sin(log(x0)) / -0.036051393)"
11,1.01059636e17,"exp(log(x0) / 0.1666011) - x0"
12,1.010081e17,"exp(log(x0) / 0.16660123) - log(x0)"
13,1.2473887e15,"(x0 + (x0 * x0)) * (x0 * (x0 * (x0 * x0)))"
15,2.1157018e9,"(((x0 * x0) * x0) + x0) * (((x0 * x0) + x0) * x0)"
