Complexity,Loss,Equation
1,8818.419850689012,"2.339367000258768"
3,0.0011880250842911011,"149.13730201933387 - 52.89149933618952"
5,7.73358871211429e-5,"96.11933917342316 + (0.06220858732825475 * x0)"
7,1.8005798392863758e-5,"(-0.11667175209305275 / cos(sin(x0))) + 96.42328064470748"
11,5.281271786342414e-7,"96.20936785652462 - ((cos(x0) * -0.09734596250842235) * cos(x0 * -1.1363754099144847))"
13,3.88750607249318e-7,"96.21113119558869 - (cos(x0 * -1.2401682649265544) * (cos(x0) * (-0.03648249983356319 * x0)))"
15,2.3560031839022237e-7,"(96.21036464457649 - (0.007514591863881091 ^ x0)) - (cos(x0 * -1.1283752614352764) * (-0.09623197440653626 * cos(x0)))"
17,2.3419128363087255e-7,"((96.25076754949743 + -0.040377688973784236) - (0.007882670365553679 ^ x0)) - ((cos(x0) * -0.09621355744406695) * cos(1.1281653836169412 * x0))"
18,2.1834894472137953e-7,"(96.21029596786302 - ((0.009110447269947869 ^ x0) / x0)) - (cos(-1.1287892693720547 * x0) * (cos(x0) * sin(-0.09646808976944557)))"
19,8.643352972006193e-8,"((0.028438931519774283 / x0) + (96.19499399923224 - (0.02514590438703406 ^ x0))) - (cos(-1.1276278555266714 * x0) * (-0.10201803501600042 * cos(x0)))"
20,8.442423717799533e-8,"((96.19462341969779 - (0.02589726632553817 ^ x0)) + (0.0293002301776701 / x0)) - ((cos(x0) * sin(-0.10224330447160584)) * cos(-1.1276012873611807 * x0))"
21,4.093820782262467e-8,"((96.2026901317229 - (0.03036689344397602 ^ x0)) + (0.023591113975202214 / (x0 ^ x0))) - (cos(x0 * -1.1341816348455311) * (-0.10338756859863064 * cos(x0)))"
23,1.455164376808083e-8,"((96.19448037531086 - (0.025885260288982657 ^ x0)) + ((0.024604625428316863 * x0) / (x0 ^ x0))) - (cos(-1.1312360737774618 * x0) * (-0.10951469411728536 * cos(x0)))"
25,1.3497860119090433e-8,"((96.19370623654984 - (0.026708593959290674 ^ x0)) + ((x0 * 0.02582881409999288) / (x0 ^ x0))) - (cos(x0 * -1.1312008419349455) * (cos(x0) * (-0.10279465097671131 * 1.0717422562972703)))"
