Complexity,Loss,Equation
1,0.1839685267128062,"17.78099649734329"
3,0.04091944310566515,"x0 + 15.687824017218164"
5,0.008303260249755534,"(1.412778465767888 ^ x0) + 15.6765452323816"
6,0.007583367852571044,"18.190898234506637 + sin(16.22831921425772 + x0)"
7,0.004639257395141986,"sin(16.517002839331912 + cos(x0)) + 18.10292979855471"
8,0.0022708585798119512,"17.76713163733952 + (0.6078371340546344 * sin(x0 * -1.4945653206486886))"
9,0.0004025666995680572,"18.14063966385422 + (sin(x0 * -1.2768825841139035) * sin(x0))"
11,6.61893251939096e-5,"(sin(x0 + 16.26387249922656) * (1.0992129681706129 * sin(x0))) + 18.204404606235187"
13,3.411571946989198e-5,"18.178242498819692 + (sin(-0.6044096108164766 - x0) * ((1.0661817856542695 ^ x0) * sin(x0)))"
14,2.07062792135355e-5,"(17.90288938372401 + (0.08253945385034067 * x0)) + (sin(-1.2887638016679561 * x0) * sin(sin(x0)))"
15,1.763998432488988e-5,"((sin(x0) - 0.09496996910456185) * sin(-1.2260401422350065 * x0)) + (18.341452084750188 - (0.36390168300885745 / x0))"
16,1.1321480688329373e-5,"(17.97537178417937 - ((x0 * x0) * -0.018999717581889435)) + (sin(x0 * -1.3004911978828952) * sin(sin(x0)))"
17,3.013982905687333e-6,"((sin(x0) - 0.06279515546096354) * sin(-1.2306744173068902 * x0)) + (18.23932704906226 - (0.08420803894386569 / (-0.6783570546940905 + x0)))"
18,2.979560012014606e-6,"(sin(-1.2306744173068902 * x0) * (sin(x0) - sin(0.06279515546096354))) + (18.23932704906226 - (0.08420803894386569 / (x0 + -0.6783570546940905)))"
19,1.9678024236429277e-6,"(18.185337852533646 - ((0.009468904295270784 ^ x0) * (18.185330416279466 * x0))) + (sin(x0 * -1.2376312305421215) * (-0.035125746825711804 + sin(x0)))"
21,1.9288392108074865e-6,"((0.022273324266347344 + 18.241308692897462) - (0.09512043321259629 / (-0.6329441004450357 + x0))) + ((sin(x0) - (0.03369123073452663 * x0)) * sin(x0 * -1.213761121719141))"
22,1.4066904914190807e-6,"(((18.249263939379407 * x0) / x0) - ((0.21344754354409687 ^ x0) / sin(x0))) + ((-0.053945966178872255 + sin(x0)) * sin(x0 * -1.2157595729352748))"
24,1.2324129253246589e-6,"(sin(-1.2046469127658799 * x0) * (sin(x0) - (0.027723372957901758 * x0))) + (((x0 * 18.257552821538816) / x0) - ((0.20215182501258364 ^ x0) / sin(x0)))"
26,1.1299999343199774e-6,"(((x0 * 18.25683351409121) / (x0 - -0.0007931540794473538)) - ((0.18993512449249575 ^ x0) / sin(x0))) + (sin(-1.2058073863460543 * x0) * (sin(x0) - (x0 * 0.028878170535176162)))"
